"x"
"1" "3"
"2" "2.77222222222222"
"3" "3.10227272727273"
"4" "1.44943820224719"
"5" "2.26111111111111"
"6" "2.80681818181818"
"7" "3.02808988764045"
"8" "3.47777777777778"
"9" "3.8125"
"10" "2.62359550561798"
"11" "2.67222222222222"
"12" "3.17613636363636"
