Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
341	2019-09-26 10:13:57	D04P2	CP1809	11.125	press	thrust	None	Press	0	Press
375	2019-09-26 10:13:57	D04P2	CP1809	12.024	press	right	None	Press	0	Press
406	2019-09-26 10:13:57	D04P2	CP1809	12.824	press	right	None	Press	0	Press
420	2019-09-26 10:13:57	D04P2	CP1809	13.223	press	fire	None	Press	0	Press
444	2019-09-26 10:13:57	D04P2	CP1809	13.823	press	right	None	Press	0	Press
446	2019-09-26 10:13:57	D04P2	CP1809	13.824	collide	missile_0	fortress	FortressShot	0	GameEvent
452	2019-09-26 10:13:57	D04P2	CP1809	13.957	press	thrust	None	Press	0	Press
480	2019-09-26 10:13:57	D04P2	CP1809	14.757	press	right	None	Press	0	Press
487	2019-09-26 10:13:57	D04P2	CP1809	14.842	new_mine	friend	None	NewMine	0	GameEvent
518	2019-09-26 10:13:57	D04P2	CP1809	15.69	press	left	None	Press	0	Press
533	2019-09-26 10:13:57	D04P2	CP1809	15.99	press	fire	None	Press	0	Press
549	2019-09-26 10:13:57	D04P2	CP1809	16.423	press	left	None	Press	0	Press
563	2019-09-26 10:13:57	D04P2	CP1809	16.789	press	right	None	Press	0	Press
577	2019-09-26 10:13:57	D04P2	CP1809	17.09	press	fire	None	Press	0	Press
588	2019-09-26 10:13:57	D04P2	CP1809	17.323	collide	friend_mine	None	FriendMineDestruction	50	Mine
597	2019-09-26 10:13:57	D04P2	CP1809	17.49	press	right	None	Press	0	Press
612	2019-09-26 10:13:57	D04P2	CP1809	17.857	press	right	None	Press	0	Press
633	2019-09-26 10:13:57	D04P2	CP1809	18.323	press	fire	None	Press	0	Press
668	2019-09-26 10:13:57	D04P2	CP1809	19.19	collide	missile_0	fortress	FortressShot	0	GameEvent
675	2019-09-26 10:13:57	D04P2	CP1809	19.39	press	thrust	None	Press	0	Press
700	2019-09-26 10:13:57	D04P2	CP1809	20.024	press	fire	None	Press	0	Press
703	2019-09-26 10:13:57	D04P2	CP1809	20.035	bonus_available	None	None	NewBonus	0	GameEvent
708	2019-09-26 10:13:57	D04P2	CP1809	20.157	press	right	None	Press	0	Press
745	2019-09-26 10:13:57	D04P2	CP1809	21.124	press	shots	None	Press	0	Press
747	2019-09-26 10:13:57	D04P2	CP1809	21.124	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
758	2019-09-26 10:13:57	D04P2	CP1809	21.323	press	right	None	Press	0	Press
774	2019-09-26 10:13:57	D04P2	CP1809	21.79	press	fire	None	Press	0	Press
803	2019-09-26 10:13:57	D04P2	CP1809	22.444	new_mine	friend	None	NewMine	0	GameEvent
814	2019-09-26 10:13:57	D04P2	CP1809	22.757	press	left	None	Press	0	Press
819	2019-09-26 10:13:57	D04P2	CP1809	22.79	collide	friend_mine	None	FriendMineDestruction	50	Mine
833	2019-09-26 10:13:57	D04P2	CP1809	22.991	press	fire	None	Press	0	Press
850	2019-09-26 10:13:57	D04P2	CP1809	23.457	press	right	None	Press	0	Press
860	2019-09-26 10:13:57	D04P2	CP1809	23.69	press	fire	None	Press	0	Press
885	2019-09-26 10:13:57	D04P2	CP1809	24.29	press	right	None	Press	0	Press
891	2019-09-26 10:13:57	D04P2	CP1809	24.424	press	fire	None	Press	0	Press
911	2019-09-26 10:13:57	D04P2	CP1809	24.957	press	right	None	Press	0	Press
922	2019-09-26 10:13:57	D04P2	CP1809	25.124	press	fire	None	Press	0	Press
949	2019-09-26 10:13:57	D04P2	CP1809	25.824	collide	missile_1	fortress	FortressShot	0	GameEvent
963	2019-09-26 10:13:57	D04P2	CP1809	26.157	press	fire	None	Press	0	Press
970	2019-09-26 10:13:57	D04P2	CP1809	26.29	press	right	None	Press	0	Press
997	2019-09-26 10:13:57	D04P2	CP1809	27.056	press	right	None	Press	0	Press
1007	2019-09-26 10:13:57	D04P2	CP1809	27.223	press	thrust	None	Press	0	Press
1034	2019-09-26 10:13:57	D04P2	CP1809	27.909	new_mine	friend	None	NewMine	0	GameEvent
1080	2019-09-26 10:13:57	D04P2	CP1809	29.157	press	right	None	Press	0	Press
1106	2019-09-26 10:13:57	D04P2	CP1809	29.856	press	fire	None	Press	0	Press
1138	2019-09-26 10:13:57	D04P2	CP1809	30.623	collide	friend_mine	None	FriendMineDestruction	50	Mine
1152	2019-09-26 10:13:57	D04P2	CP1809	30.957	press	left	None	Press	0	Press
1179	2019-09-26 10:13:57	D04P2	CP1809	31.557	bonus_available	None	None	NewBonus	0	GameEvent
1183	2019-09-26 10:13:57	D04P2	CP1809	31.689	press	right	None	Press	0	Press
1193	2019-09-26 10:13:57	D04P2	CP1809	31.956	press	fire	None	Press	0	Press
1226	2019-09-26 10:13:57	D04P2	CP1809	32.824	press	fire	None	Press	0	Press
1253	2019-09-26 10:13:57	D04P2	CP1809	33.456	collide	missile_1	fortress	FortressShot	0	GameEvent
1256	2019-09-26 10:13:57	D04P2	CP1809	33.524	press	right	None	Press	0	Press
1269	2019-09-26 10:13:57	D04P2	CP1809	33.824	press	fire	None	Press	0	Press
1302	2019-09-26 10:13:57	D04P2	CP1809	34.657	press	thrust	None	Press	0	Press
1342	2019-09-26 10:13:57	D04P2	CP1809	35.71	new_mine	friend	None	NewMine	0	GameEvent
1350	2019-09-26 10:13:57	D04P2	CP1809	35.856	press	right	None	Press	0	Press
1358	2019-09-26 10:13:57	D04P2	CP1809	36.057	press	fire	None	Press	0	Press
1375	2019-09-26 10:13:57	D04P2	CP1809	36.457	press	left	None	Press	0	Press
1383	2019-09-26 10:13:57	D04P2	CP1809	36.658	press	fire	None	Press	0	Press
1392	2019-09-26 10:13:57	D04P2	CP1809	36.824	collide	mine_0	ship	ShipDamage	-50	Flight
1399	2019-09-26 10:13:57	D04P2	CP1809	36.991	press	left	None	Press	0	Press
1416	2019-09-26 10:13:57	D04P2	CP1809	37.323	press	right	None	Press	0	Press
1437	2019-09-26 10:13:57	D04P2	CP1809	37.857	press	fire	None	Press	0	Press
1454	2019-09-26 10:13:57	D04P2	CP1809	38.291	collide	missile_1	fortress	FortressShot	0	GameEvent
1463	2019-09-26 10:13:57	D04P2	CP1809	38.423	press	right	None	Press	0	Press
1471	2019-09-26 10:13:57	D04P2	CP1809	38.59	press	fire	None	Press	0	Press
1487	2019-09-26 10:13:57	D04P2	CP1809	38.99	collide	missile_0	fortress	FortressShot	0	GameEvent
1495	2019-09-26 10:13:57	D04P2	CP1809	39.19	press	right	None	Press	0	Press
1501	2019-09-26 10:13:57	D04P2	CP1809	39.324	press	fire	None	Press	0	Press
1522	2019-09-26 10:13:57	D04P2	CP1809	39.757	collide	missile_0	fortress	FortressShot	0	GameEvent
1523	2019-09-26 10:13:57	D04P2	CP1809	39.79	press	right	None	Press	0	Press
1532	2019-09-26 10:13:57	D04P2	CP1809	39.991	press	fire	None	Press	0	Press
1554	2019-09-26 10:13:57	D04P2	CP1809	40.49	collide	missile_0	fortress	FortressShot	0	GameEvent
1560	2019-09-26 10:13:57	D04P2	CP1809	40.657	press	right	None	Press	0	Press
1568	2019-09-26 10:13:57	D04P2	CP1809	40.823	press	fire	None	Press	0	Press
1604	2019-09-26 10:13:57	D04P2	CP1809	41.823	press	thrust	None	Press	0	Press
1610	2019-09-26 10:13:57	D04P2	CP1809	41.944	new_mine	friend	None	NewMine	0	GameEvent
1639	2019-09-26 10:13:57	D04P2	CP1809	42.689	press	left	None	Press	0	Press
1661	2019-09-26 10:13:57	D04P2	CP1809	43.257	press	fire	None	Press	0	Press
1679	2019-09-26 10:13:57	D04P2	CP1809	43.624	collide	friend_mine	None	FriendMineDestruction	50	Mine
1694	2019-09-26 10:13:57	D04P2	CP1809	43.991	press	right	None	Press	0	Press
1721	2019-09-26 10:13:57	D04P2	CP1809	44.656	press	fire	None	Press	0	Press
1740	2019-09-26 10:13:57	D04P2	CP1809	45.19	press	right	None	Press	0	Press
1757	2019-09-26 10:13:57	D04P2	CP1809	45.49	press	fire	None	Press	0	Press
1782	2019-09-26 10:13:57	D04P2	CP1809	46.223	collide	missile_1	fortress	FortressShot	0	GameEvent
1800	2019-09-26 10:13:57	D04P2	CP1809	46.623	press	right	None	Press	0	Press
1808	2019-09-26 10:13:57	D04P2	CP1809	46.789	press	fire	None	Press	0	Press
1829	2019-09-26 10:13:57	D04P2	CP1809	47.29	bonus_available	None	None	NewBonus	0	GameEvent
1841	2019-09-26 10:13:57	D04P2	CP1809	47.557	collide	missile_0	fortress	FortressShot	0	GameEvent
1860	2019-09-26 10:13:57	D04P2	CP1809	48.124	press	shots	None	Press	0	Press
1862	2019-09-26 10:13:57	D04P2	CP1809	48.124	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
1871	2019-09-26 10:13:57	D04P2	CP1809	48.323	press	thrust	None	Press	0	Press
1891	2019-09-26 10:13:57	D04P2	CP1809	48.71	new_mine	friend	None	NewMine	0	GameEvent
1903	2019-09-26 10:13:57	D04P2	CP1809	49.056	press	right	None	Press	0	Press
1917	2019-09-26 10:13:57	D04P2	CP1809	49.423	press	right	None	Press	0	Press
1937	2019-09-26 10:13:57	D04P2	CP1809	49.857	press	right	None	Press	0	Press
1947	2019-09-26 10:13:57	D04P2	CP1809	50.123	press	fire	None	Press	0	Press
1959	2019-09-26 10:13:57	D04P2	CP1809	50.389	collide	friend_mine	None	FriendMineDestruction	50	Mine
1983	2019-09-26 10:13:57	D04P2	CP1809	50.89	press	left	None	Press	0	Press
1995	2019-09-26 10:13:57	D04P2	CP1809	51.224	press	thrust	None	Press	0	Press
2007	2019-09-26 10:13:57	D04P2	CP1809	51.491	press	right	None	Press	0	Press
2025	2019-09-26 10:13:57	D04P2	CP1809	51.923	press	fire	None	Press	0	Press
2047	2019-09-26 10:13:57	D04P2	CP1809	52.557	press	left	None	Press	0	Press
2059	2019-09-26 10:13:57	D04P2	CP1809	52.789	press	right	None	Press	0	Press
2070	2019-09-26 10:13:57	D04P2	CP1809	53.057	press	fire	None	Press	0	Press
2091	2019-09-26 10:13:57	D04P2	CP1809	53.624	collide	missile_1	fortress	FortressShot	0	GameEvent
2098	2019-09-26 10:13:57	D04P2	CP1809	53.689	press	right	None	Press	0	Press
2110	2019-09-26 10:13:57	D04P2	CP1809	53.991	press	thrust	None	Press	0	Press
2113	2019-09-26 10:13:57	D04P2	CP1809	54.056	press	fire	None	Press	0	Press
2122	2019-09-26 10:13:57	D04P2	CP1809	54.256	press	right	None	Press	0	Press
2147	2019-09-26 10:13:57	D04P2	CP1809	54.824	press	thrust	None	Press	0	Press
2169	2019-09-26 10:13:57	D04P2	CP1809	55.423	press	right	None	Press	0	Press
2173	2019-09-26 10:13:57	D04P2	CP1809	55.478	new_mine	friend	None	NewMine	0	GameEvent
2191	2019-09-26 10:13:57	D04P2	CP1809	55.891	press	fire	None	Press	0	Press
2215	2019-09-26 10:13:57	D04P2	CP1809	56.49	collide	missile_0	fortress	FortressShot	0	GameEvent
2251	2019-09-26 10:13:57	D04P2	CP1809	57.491	press	thrust	None	Press	0	Press
2266	2019-09-26 10:13:57	D04P2	CP1809	57.823	press	right	None	Press	0	Press
2277	2019-09-26 10:13:57	D04P2	CP1809	58.058	press	right	None	Press	0	Press
2300	2019-09-26 10:13:57	D04P2	CP1809	58.724	press	fire	None	Press	0	Press
2315	2019-09-26 10:13:57	D04P2	CP1809	59.023	press	right	None	Press	0	Press
2323	2019-09-26 10:13:57	D04P2	CP1809	59.223	press	fire	None	Press	0	Press
2345	2019-09-26 10:13:57	D04P2	CP1809	59.789	collide	friend_mine	None	FriendMineDestruction	50	Mine
2357	2019-09-26 10:13:57	D04P2	CP1809	59.924	press	left	None	Press	0	Press
2371	2019-09-26 10:13:57	D04P2	CP1809	60.257	press	thrust	None	Press	0	Press
2433	2019-09-26 10:13:57	D04P2	CP1809	61.889	press	right	None	Press	0	Press
2455	2019-09-26 10:13:57	D04P2	CP1809	62.456	press	fire	None	Press	0	Press
2483	2019-09-26 10:13:57	D04P2	CP1809	63.19	collide	missile_0	fortress	FortressShot	0	GameEvent
2497	2019-09-26 10:13:57	D04P2	CP1809	63.624	press	right	None	Press	0	Press
2503	2019-09-26 10:13:57	D04P2	CP1809	63.723	press	fire	None	Press	0	Press
2509	2019-09-26 10:13:57	D04P2	CP1809	63.857	press	fire	None	Press	0	Press
2532	2019-09-26 10:13:57	D04P2	CP1809	64.389	collide	missile_0	fortress	FortressShot	0	GameEvent
2547	2019-09-26 10:13:57	D04P2	CP1809	64.824	press	right	None	Press	0	Press
2551	2019-09-26 10:13:57	D04P2	CP1809	64.877	new_mine	friend	None	NewMine	0	GameEvent
2560	2019-09-26 10:13:57	D04P2	CP1809	64.99	press	fire	None	Press	0	Press
2567	2019-09-26 10:13:57	D04P2	CP1809	65.157	press	fire	None	Press	0	Press
2589	2019-09-26 10:13:57	D04P2	CP1809	65.756	press	left	None	Press	0	Press
2612	2019-09-26 10:13:57	D04P2	CP1809	66.257	press	fire	None	Press	0	Press
2622	2019-09-26 10:13:57	D04P2	CP1809	66.457	collide	friend_mine	None	FriendMineDestruction	50	Mine
2631	2019-09-26 10:13:57	D04P2	CP1809	66.624	press	right	None	Press	0	Press
2658	2019-09-26 10:13:57	D04P2	CP1809	67.257	press	fire	None	Press	0	Press
2662	2019-09-26 10:13:57	D04P2	CP1809	67.323	press	right	None	Press	0	Press
2679	2019-09-26 10:13:57	D04P2	CP1809	67.757	press	thrust	None	Press	0	Press
2710	2019-09-26 10:13:57	D04P2	CP1809	68.557	press	fire	None	Press	0	Press
2717	2019-09-26 10:13:57	D04P2	CP1809	68.69	press	fire	None	Press	0	Press
2753	2019-09-26 10:13:57	D04P2	CP1809	69.589	collide	missile_0	fortress	FortressShot	0	GameEvent
2758	2019-09-26 10:13:57	D04P2	CP1809	69.69	collide	missile_0	fortress	FortressShot	0	GameEvent
2760	2019-09-26 10:13:57	D04P2	CP1809	69.723	destroyed	fortress	None	FortressDestruction	250	Fortress
2784	2019-09-26 10:13:57	D04P2	CP1809	70.324	press	right	None	Press	0	Press
2787	2019-09-26 10:13:57	D04P2	CP1809	70.324	bonus_available	None	None	NewBonus	0	GameEvent
2831	2019-09-26 10:13:57	D04P2	CP1809	71.543	new_mine	friend	None	NewMine	0	GameEvent
2854	2019-09-26 10:13:57	D04P2	CP1809	72.124	press	fire	None	Press	0	Press
2885	2019-09-26 10:13:57	D04P2	CP1809	72.957	press	left	None	Press	0	Press
2887	2019-09-26 10:13:57	D04P2	CP1809	72.957	collide	missile_0	fortress	FortressShot	0	GameEvent
2906	2019-09-26 10:13:57	D04P2	CP1809	73.424	press	fire	None	Press	0	Press
2931	2019-09-26 10:13:57	D04P2	CP1809	74.09	press	right	None	Press	0	Press
2940	2019-09-26 10:13:57	D04P2	CP1809	74.224	press	fire	None	Press	0	Press
2956	2019-09-26 10:13:57	D04P2	CP1809	74.623	collide	friend_mine	None	FriendMineDestruction	50	Mine
2971	2019-09-26 10:13:57	D04P2	CP1809	74.924	press	right	None	Press	0	Press
2990	2019-09-26 10:13:57	D04P2	CP1809	75.356	press	right	None	Press	0	Press
3001	2019-09-26 10:13:57	D04P2	CP1809	75.623	press	fire	None	Press	0	Press
3033	2019-09-26 10:13:57	D04P2	CP1809	76.458	collide	missile_0	fortress	FortressShot	0	GameEvent
3040	2019-09-26 10:13:57	D04P2	CP1809	76.657	press	thrust	None	Press	0	Press
3081	2019-09-26 10:13:57	D04P2	CP1809	77.757	press	right	None	Press	0	Press
3101	2019-09-26 10:13:57	D04P2	CP1809	78.189	press	fire	None	Press	0	Press
3127	2019-09-26 10:13:57	D04P2	CP1809	78.991	press	right	None	Press	0	Press
3131	2019-09-26 10:13:57	D04P2	CP1809	79.023	collide	missile_0	fortress	FortressShot	0	GameEvent
3145	2019-09-26 10:13:57	D04P2	CP1809	79.29	press	fire	None	Press	0	Press
3163	2019-09-26 10:13:57	D04P2	CP1809	79.744	new_mine	foe	None	NewMine	0	GameEvent
3189	2019-09-26 10:13:57	D04P2	CP1809	80.424	press	right	None	Press	0	Press
3223	2019-09-26 10:13:57	D04P2	CP1809	81.257	press	left	None	Press	0	Press
3234	2019-09-26 10:13:57	D04P2	CP1809	81.556	press	iff	None	Press	0	Press
3241	2019-09-26 10:13:57	D04P2	CP1809	81.69	press	iff	None	Press	0	Press
3250	2019-09-26 10:13:57	D04P2	CP1809	81.857	press	fire	None	Press	0	Press
3254	2019-09-26 10:13:57	D04P2	CP1809	81.89	bonus_available	None	None	NewBonus	0	GameEvent
3270	2019-09-26 10:13:57	D04P2	CP1809	82.256	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
3289	2019-09-26 10:13:57	D04P2	CP1809	82.623	press	left	None	Press	0	Press
3308	2019-09-26 10:13:57	D04P2	CP1809	83.156	press	shots	None	Press	0	Press
3310	2019-09-26 10:13:57	D04P2	CP1809	83.157	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
3324	2019-09-26 10:13:57	D04P2	CP1809	83.39	press	thrust	None	Press	0	Press
3348	2019-09-26 10:13:57	D04P2	CP1809	84.024	press	fire	None	Press	0	Press
3406	2019-09-26 10:13:57	D04P2	CP1809	85.557	press	fire	None	Press	0	Press
3440	2019-09-26 10:13:57	D04P2	CP1809	86.424	collide	missile_1	fortress	FortressShot	0	GameEvent
3451	2019-09-26 10:13:57	D04P2	CP1809	86.689	press	right	None	Press	0	Press
3458	2019-09-26 10:13:57	D04P2	CP1809	86.857	press	fire	None	Press	0	Press
3478	2019-09-26 10:13:57	D04P2	CP1809	87.369	new_mine	friend	None	NewMine	0	GameEvent
3491	2019-09-26 10:13:57	D04P2	CP1809	87.624	collide	missile_0	fortress	FortressShot	0	GameEvent
3502	2019-09-26 10:13:57	D04P2	CP1809	87.957	press	right	None	Press	0	Press
3523	2019-09-26 10:13:57	D04P2	CP1809	88.457	press	fire	None	Press	0	Press
3541	2019-09-26 10:13:57	D04P2	CP1809	88.924	collide	friend_mine	None	FriendMineDestruction	50	Mine
3549	2019-09-26 10:13:57	D04P2	CP1809	89.056	press	left	None	Press	0	Press
3559	2019-09-26 10:13:57	D04P2	CP1809	89.257	bonus_available	None	None	NewBonus	0	GameEvent
3588	2019-09-26 10:13:57	D04P2	CP1809	90.057	press	shots	None	Press	0	Press
3590	2019-09-26 10:13:57	D04P2	CP1809	90.057	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
3598	2019-09-26 10:13:57	D04P2	CP1809	90.223	press	right	None	Press	0	Press
3612	2019-09-26 10:13:57	D04P2	CP1809	90.524	press	fire	None	Press	0	Press
3641	2019-09-26 10:13:57	D04P2	CP1809	91.323	collide	missile_0	fortress	FortressShot	0	GameEvent
3647	2019-09-26 10:13:57	D04P2	CP1809	91.458	press	fire	None	Press	0	Press
3661	2019-09-26 10:13:57	D04P2	CP1809	91.756	press	right	None	Press	0	Press
