Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
2166	2019-10-10 16:26:51	D04P2	TS2305	72.304	press	thrust	None	Press	0	Press
2181	2019-10-10 16:26:51	D04P2	TS2305	72.772	press	right	None	Press	0	Press
2203	2019-10-10 16:26:51	D04P2	TS2305	73.305	press	thrust	None	Press	0	Press
2228	2019-10-10 16:26:51	D04P2	TS2305	74.039	press	right	None	Press	0	Press
2233	2019-10-10 16:26:51	D04P2	TS2305	74.172	press	thrust	None	Press	0	Press
2249	2019-10-10 16:26:51	D04P2	TS2305	74.505	press	right	None	Press	0	Press
2268	2019-10-10 16:26:51	D04P2	TS2305	75.006	bonus_available	None	None	NewBonus	0	GameEvent
2280	2019-10-10 16:26:51	D04P2	TS2305	75.272	press	fire	None	Press	0	Press
2291	2019-10-10 16:26:51	D04P2	TS2305	75.539	collide	missile_0	fortress	FortressShot	0	GameEvent
2298	2019-10-10 16:26:51	D04P2	TS2305	75.738	press	right	None	Press	0	Press
2318	2019-10-10 16:26:51	D04P2	TS2305	76.239	press	pnts	None	Press	0	Press
2320	2019-10-10 16:26:51	D04P2	TS2305	76.239	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
2327	2019-10-10 16:26:51	D04P2	TS2305	76.372	press	right	None	Press	0	Press
2329	2019-10-10 16:26:51	D04P2	TS2305	76.406	press	thrust	None	Press	0	Press
2341	2019-10-10 16:26:51	D04P2	TS2305	76.739	press	right	None	Press	0	Press
2354	2019-10-10 16:26:51	D04P2	TS2305	77.072	press	right	None	Press	0	Press
2358	2019-10-10 16:26:51	D04P2	TS2305	77.139	press	fire	None	Press	0	Press
2361	2019-10-10 16:26:51	D04P2	TS2305	77.172	press	thrust	None	Press	0	Press
2363	2019-10-10 16:26:51	D04P2	TS2305	77.177	new_mine	friend	None	NewMine	0	GameEvent
2396	2019-10-10 16:26:51	D04P2	TS2305	78.072	press	thrust	None	Press	0	Press
2409	2019-10-10 16:26:51	D04P2	TS2305	78.305	press	left	None	Press	0	Press
2422	2019-10-10 16:26:51	D04P2	TS2305	78.639	press	left	None	Press	0	Press
2450	2019-10-10 16:26:51	D04P2	TS2305	79.339	press	fire	None	Press	0	Press
2462	2019-10-10 16:26:51	D04P2	TS2305	79.606	collide	friend_mine	None	FriendMineDestruction	50	Mine
2474	2019-10-10 16:26:51	D04P2	TS2305	79.872	press	thrust	None	Press	0	Press
2482	2019-10-10 16:26:51	D04P2	TS2305	80.106	press	right	None	Press	0	Press
2504	2019-10-10 16:26:51	D04P2	TS2305	80.639	press	thrust	None	Press	0	Press
2521	2019-10-10 16:26:51	D04P2	TS2305	81.139	press	right	None	Press	0	Press
2534	2019-10-10 16:26:51	D04P2	TS2305	81.372	press	thrust	None	Press	0	Press
2538	2019-10-10 16:26:51	D04P2	TS2305	81.472	press	fire	None	Press	0	Press
2558	2019-10-10 16:26:51	D04P2	TS2305	82.006	collide	missile_0	fortress	FortressShot	0	GameEvent
2563	2019-10-10 16:26:51	D04P2	TS2305	82.139	press	thrust	None	Press	0	Press
2566	2019-10-10 16:26:51	D04P2	TS2305	82.206	press	right	None	Press	0	Press
