Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
464	2021-03-04 14:54:32	D04P2	JA2904	15.228	press	right	None	Press	0	Press
494	2021-03-04 14:54:32	D04P2	JA2904	15.995	press	fire	None	Press	0	Press
503	2021-03-04 14:54:32	D04P2	JA2904	16.228	press	thrust	None	Press	0	Press
510	2021-03-04 14:54:32	D04P2	JA2904	16.362	collide	missile_0	fortress	FortressShot	0	GameEvent
513	2021-03-04 14:54:32	D04P2	JA2904	16.428	press	left	None	Press	0	Press
521	2021-03-04 14:54:32	D04P2	JA2904	16.628	collide	shell	0	ShipDamage	-50	Flight
554	2021-03-04 14:54:32	D04P2	JA2904	17.462	press	right	None	Press	0	Press
581	2021-03-04 14:54:32	D04P2	JA2904	18.195	press	fire	None	Press	0	Press
589	2021-03-04 14:54:32	D04P2	JA2904	18.395	press	thrust	None	Press	0	Press
624	2021-03-04 14:54:32	D04P2	JA2904	19.295	press	right	None	Press	0	Press
635	2021-03-04 14:54:32	D04P2	JA2904	19.595	press	fire	None	Press	0	Press
644	2021-03-04 14:54:32	D04P2	JA2904	19.73	new_mine	friend	None	NewMine	0	GameEvent
664	2021-03-04 14:54:32	D04P2	JA2904	20.195	collide	missile_0	fortress	FortressShot	0	GameEvent
670	2021-03-04 14:54:32	D04P2	JA2904	20.362	press	right	None	Press	0	Press
683	2021-03-04 14:54:32	D04P2	JA2904	20.695	press	fire	None	Press	0	Press
712	2021-03-04 14:54:32	D04P2	JA2904	21.428	collide	missile_0	fortress	FortressShot	0	GameEvent
716	2021-03-04 14:54:32	D04P2	JA2904	21.528	press	left	None	Press	0	Press
732	2021-03-04 14:54:32	D04P2	JA2904	21.861	press	fire	None	Press	0	Press
756	2021-03-04 14:54:32	D04P2	JA2904	22.528	collide	friend_mine	None	FriendMineDestruction	50	Mine
757	2021-03-04 14:54:32	D04P2	JA2904	22.562	press	thrust	None	Press	0	Press
806	2021-03-04 14:54:32	D04P2	JA2904	23.828	press	right	None	Press	0	Press
827	2021-03-04 14:54:32	D04P2	JA2904	24.328	press	thrust	None	Press	0	Press
840	2021-03-04 14:54:32	D04P2	JA2904	24.695	press	right	None	Press	0	Press
856	2021-03-04 14:54:32	D04P2	JA2904	24.961	bonus_available	None	None	NewBonus	0	GameEvent
864	2021-03-04 14:54:32	D04P2	JA2904	25.228	press	right	None	Press	0	Press
898	2021-03-04 14:54:32	D04P2	JA2904	26.161	press	shots	None	Press	0	Press
900	2021-03-04 14:54:32	D04P2	JA2904	26.161	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
907	2021-03-04 14:54:32	D04P2	JA2904	26.261	press	thrust	None	Press	0	Press
934	2021-03-04 14:54:32	D04P2	JA2904	26.928	press	right	None	Press	0	Press
946	2021-03-04 14:54:32	D04P2	JA2904	27.195	press	thrust	None	Press	0	Press
963	2021-03-04 14:54:32	D04P2	JA2904	27.63	new_mine	foe	None	NewMine	0	GameEvent
970	2021-03-04 14:54:32	D04P2	JA2904	27.861	press	right	None	Press	0	Press
1035	2021-03-04 14:54:32	D04P2	JA2904	29.595	press	iff	None	Press	0	Press
1041	2021-03-04 14:54:32	D04P2	JA2904	29.695	press	iff	None	Press	0	Press
1046	2021-03-04 14:54:32	D04P2	JA2904	29.763	press	right	None	Press	0	Press
1070	2021-03-04 14:54:32	D04P2	JA2904	30.361	press	right	None	Press	0	Press
1084	2021-03-04 14:54:32	D04P2	JA2904	30.728	press	fire	None	Press	0	Press
1102	2021-03-04 14:54:32	D04P2	JA2904	31.095	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1113	2021-03-04 14:54:32	D04P2	JA2904	31.261	press	fire	None	Press	0	Press
1131	2021-03-04 14:54:32	D04P2	JA2904	31.729	press	right	None	Press	0	Press
1132	2021-03-04 14:54:32	D04P2	JA2904	31.729	press	thrust	None	Press	0	Press
1140	2021-03-04 14:54:32	D04P2	JA2904	31.928	collide	missile_0	fortress	FortressShot	0	GameEvent
1165	2021-03-04 14:54:32	D04P2	JA2904	32.495	press	right	None	Press	0	Press
1174	2021-03-04 14:54:32	D04P2	JA2904	32.695	press	left	None	Press	0	Press
1180	2021-03-04 14:54:32	D04P2	JA2904	32.863	press	thrust	None	Press	0	Press
1203	2021-03-04 14:54:32	D04P2	JA2904	33.428	press	left	None	Press	0	Press
1210	2021-03-04 14:54:32	D04P2	JA2904	33.595	press	left	None	Press	0	Press
1247	2021-03-04 14:54:32	D04P2	JA2904	34.628	press	right	None	Press	0	Press
1292	2021-03-04 14:54:32	D04P2	JA2904	35.862	press	fire	None	Press	0	Press
1310	2021-03-04 14:54:32	D04P2	JA2904	36.197	new_mine	friend	None	NewMine	0	GameEvent
1318	2021-03-04 14:54:32	D04P2	JA2904	36.428	collide	missile_0	fortress	FortressShot	0	GameEvent
1324	2021-03-04 14:54:32	D04P2	JA2904	36.528	bonus_available	None	None	NewBonus	0	GameEvent
1325	2021-03-04 14:54:32	D04P2	JA2904	36.561	press	right	None	Press	0	Press
1335	2021-03-04 14:54:32	D04P2	JA2904	36.828	press	thrust	None	Press	0	Press
1386	2021-03-04 14:54:32	D04P2	JA2904	38.128	press	pnts	None	Press	0	Press
1388	2021-03-04 14:54:32	D04P2	JA2904	38.128	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
1396	2021-03-04 14:54:32	D04P2	JA2904	38.328	press	right	None	Press	0	Press
1424	2021-03-04 14:54:32	D04P2	JA2904	39.095	press	fire	None	Press	0	Press
1455	2021-03-04 14:54:32	D04P2	JA2904	39.895	press	right	None	Press	0	Press
1464	2021-03-04 14:54:32	D04P2	JA2904	40.128	press	thrust	None	Press	0	Press
1499	2021-03-04 14:54:32	D04P2	JA2904	41.062	press	right	None	Press	0	Press
1541	2021-03-04 14:54:32	D04P2	JA2904	42.162	press	fire	None	Press	0	Press
1567	2021-03-04 14:54:32	D04P2	JA2904	42.728	collide	friend_mine	None	FriendMineDestruction	50	Mine
1597	2021-03-04 14:54:32	D04P2	JA2904	43.461	press	fire	None	Press	0	Press
1617	2021-03-04 14:54:32	D04P2	JA2904	44.028	press	right	None	Press	0	Press
1619	2021-03-04 14:54:32	D04P2	JA2904	44.028	collide	missile_0	fortress	FortressShot	0	GameEvent
1631	2021-03-04 14:54:32	D04P2	JA2904	44.228	press	thrust	None	Press	0	Press
1652	2021-03-04 14:54:32	D04P2	JA2904	44.828	press	fire	None	Press	0	Press
1675	2021-03-04 14:54:32	D04P2	JA2904	45.328	collide	missile_0	fortress	FortressShot	0	GameEvent
1687	2021-03-04 14:54:32	D04P2	JA2904	45.696	press	right	None	Press	0	Press
1701	2021-03-04 14:54:32	D04P2	JA2904	46.061	press	fire	None	Press	0	Press
1721	2021-03-04 14:54:32	D04P2	JA2904	46.495	collide	missile_0	fortress	FortressShot	0	GameEvent
1722	2021-03-04 14:54:32	D04P2	JA2904	46.528	press	right	None	Press	0	Press
1736	2021-03-04 14:54:32	D04P2	JA2904	46.895	press	fire	None	Press	0	Press
1756	2021-03-04 14:54:32	D04P2	JA2904	47.361	collide	missile_0	fortress	FortressShot	0	GameEvent
1761	2021-03-04 14:54:32	D04P2	JA2904	47.496	press	right	None	Press	0	Press
1776	2021-03-04 14:54:32	D04P2	JA2904	47.83	new_mine	foe	None	NewMine	0	GameEvent
1781	2021-03-04 14:54:32	D04P2	JA2904	47.996	press	fire	None	Press	0	Press
1799	2021-03-04 14:54:32	D04P2	JA2904	48.361	press	thrust	None	Press	0	Press
1808	2021-03-04 14:54:32	D04P2	JA2904	48.595	collide	missile_0	fortress	FortressShot	0	GameEvent
1835	2021-03-04 14:54:32	D04P2	JA2904	49.361	press	iff	None	Press	0	Press
1845	2021-03-04 14:54:32	D04P2	JA2904	49.495	press	iff	None	Press	0	Press
1851	2021-03-04 14:54:32	D04P2	JA2904	49.596	press	left	None	Press	0	Press
1872	2021-03-04 14:54:32	D04P2	JA2904	50.161	press	fire	None	Press	0	Press
1891	2021-03-04 14:54:32	D04P2	JA2904	50.528	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1897	2021-03-04 14:54:32	D04P2	JA2904	50.595	press	right	None	Press	0	Press
1919	2021-03-04 14:54:32	D04P2	JA2904	51.228	press	right	None	Press	0	Press
1934	2021-03-04 14:54:32	D04P2	JA2904	51.528	press	thrust	None	Press	0	Press
1962	2021-03-04 14:54:32	D04P2	JA2904	52.328	press	fire	None	Press	0	Press
2002	2021-03-04 14:54:32	D04P2	JA2904	53.428	press	fire	None	Press	0	Press
2030	2021-03-04 14:54:32	D04P2	JA2904	54.095	collide	missile_1	fortress	FortressShot	0	GameEvent
2035	2021-03-04 14:54:32	D04P2	JA2904	54.228	press	right	None	Press	0	Press
2056	2021-03-04 14:54:32	D04P2	JA2904	54.662	press	fire	None	Press	0	Press
2063	2021-03-04 14:54:32	D04P2	JA2904	54.828	press	fire	None	Press	0	Press
2092	2021-03-04 14:54:32	D04P2	JA2904	55.529	collide	missile_1	fortress	FortressShot	0	GameEvent
2099	2021-03-04 14:54:32	D04P2	JA2904	55.63	new_mine	foe	None	NewMine	0	GameEvent
2109	2021-03-04 14:54:32	D04P2	JA2904	55.962	press	fire	None	Press	0	Press
2116	2021-03-04 14:54:32	D04P2	JA2904	56.128	press	fire	None	Press	0	Press
2167	2021-03-04 14:54:32	D04P2	JA2904	57.428	press	right	None	Press	0	Press
2191	2021-03-04 14:54:32	D04P2	JA2904	57.995	press	thrust	None	Press	0	Press
2222	2021-03-04 14:54:32	D04P2	JA2904	58.795	collide	mine_0	ship	ShipDamage	-50	Flight
2248	2021-03-04 14:54:32	D04P2	JA2904	59.528	press	right	None	Press	0	Press
2273	2021-03-04 14:54:32	D04P2	JA2904	60.095	press	fire	None	Press	0	Press
2280	2021-03-04 14:54:32	D04P2	JA2904	60.261	press	fire	None	Press	0	Press
2288	2021-03-04 14:54:32	D04P2	JA2904	60.428	collide	missile_0	fortress	FortressShot	0	GameEvent
2295	2021-03-04 14:54:32	D04P2	JA2904	60.561	collide	missile_0	fortress	FortressShot	0	GameEvent
2300	2021-03-04 14:54:32	D04P2	JA2904	60.595	destroyed	fortress	None	FortressDestruction	250	Fortress
2329	2021-03-04 14:54:32	D04P2	JA2904	61.428	press	right	None	Press	0	Press
2345	2021-03-04 14:54:32	D04P2	JA2904	61.795	press	thrust	None	Press	0	Press
2361	2021-03-04 14:54:32	D04P2	JA2904	62.228	press	right	None	Press	0	Press
2387	2021-03-04 14:54:32	D04P2	JA2904	62.895	press	fire	None	Press	0	Press
2401	2021-03-04 14:54:32	D04P2	JA2904	63.228	press	right	None	Press	0	Press
2409	2021-03-04 14:54:32	D04P2	JA2904	63.462	press	thrust	None	Press	0	Press
2429	2021-03-04 14:54:32	D04P2	JA2904	63.864	new_mine	foe	None	NewMine	0	GameEvent
2452	2021-03-04 14:54:32	D04P2	JA2904	64.495	press	left	None	Press	0	Press
2481	2021-03-04 14:54:32	D04P2	JA2904	65.195	press	iff	None	Press	0	Press
