Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
615	2021-03-31 11:58:50	D03P2	SR1210	20.271	press	thrust	None	Press	0	Press
627	2021-03-31 11:58:50	D03P2	SR1210	20.57	press	right	None	Press	0	Press
653	2021-03-31 11:58:50	D03P2	SR1210	21.237	press	fire	None	Press	0	Press
659	2021-03-31 11:58:50	D03P2	SR1210	21.371	press	right	None	Press	0	Press
663	2021-03-31 11:58:50	D03P2	SR1210	21.47	press	thrust	None	Press	0	Press
680	2021-03-31 11:58:50	D03P2	SR1210	21.837	press	fire	None	Press	0	Press
700	2021-03-31 11:58:50	D03P2	SR1210	22.404	press	fire	None	Press	0	Press
703	2021-03-31 11:58:50	D03P2	SR1210	22.471	press	right	None	Press	0	Press
732	2021-03-31 11:58:50	D03P2	SR1210	23.17	press	fire	None	Press	0	Press
736	2021-03-31 11:58:50	D03P2	SR1210	23.271	press	right	None	Press	0	Press
753	2021-03-31 11:58:50	D03P2	SR1210	23.704	press	thrust	None	Press	0	Press
776	2021-03-31 11:58:50	D03P2	SR1210	24.237	press	thrust	None	Press	0	Press
780	2021-03-31 11:58:50	D03P2	SR1210	24.337	press	right	None	Press	0	Press
795	2021-03-31 11:58:50	D03P2	SR1210	24.671	press	fire	None	Press	0	Press
799	2021-03-31 11:58:50	D03P2	SR1210	24.705	new_mine	friend	None	NewMine	0	GameEvent
817	2021-03-31 11:58:50	D03P2	SR1210	25.137	press	fire	None	Press	0	Press
845	2021-03-31 11:58:50	D03P2	SR1210	25.871	press	fire	None	Press	0	Press
847	2021-03-31 11:58:50	D03P2	SR1210	25.871	collide	friend_mine	None	FriendMineDestruction	50	Mine
861	2021-03-31 11:58:50	D03P2	SR1210	26.137	press	right	None	Press	0	Press
869	2021-03-31 11:58:50	D03P2	SR1210	26.337	press	fire	None	Press	0	Press
875	2021-03-31 11:58:50	D03P2	SR1210	26.471	press	thrust	None	Press	0	Press
884	2021-03-31 11:58:50	D03P2	SR1210	26.637	collide	missile_1	fortress	FortressShot	0	GameEvent
894	2021-03-31 11:58:50	D03P2	SR1210	26.837	press	right	None	Press	0	Press
895	2021-03-31 11:58:50	D03P2	SR1210	26.837	press	fire	None	Press	0	Press
910	2021-03-31 11:58:50	D03P2	SR1210	27.237	press	right	None	Press	0	Press
911	2021-03-31 11:58:50	D03P2	SR1210	27.237	press	thrust	None	Press	0	Press
922	2021-03-31 11:58:50	D03P2	SR1210	27.504	press	fire	None	Press	0	Press
938	2021-03-31 11:58:50	D03P2	SR1210	27.804	collide	missile_1	fortress	FortressShot	0	GameEvent
942	2021-03-31 11:58:50	D03P2	SR1210	27.904	press	right	None	Press	0	Press
949	2021-03-31 11:58:50	D03P2	SR1210	28.07	press	fire	None	Press	0	Press
958	2021-03-31 11:58:50	D03P2	SR1210	28.304	press	thrust	None	Press	0	Press
962	2021-03-31 11:58:50	D03P2	SR1210	28.371	collide	missile_1	fortress	FortressShot	0	GameEvent
967	2021-03-31 11:58:50	D03P2	SR1210	28.47	press	right	None	Press	0	Press
976	2021-03-31 11:58:50	D03P2	SR1210	28.704	press	fire	None	Press	0	Press
992	2021-03-31 11:58:50	D03P2	SR1210	29.004	collide	missile_0	fortress	FortressShot	0	GameEvent
998	2021-03-31 11:58:50	D03P2	SR1210	29.171	press	fire	None	Press	0	Press
1001	2021-03-31 11:58:50	D03P2	SR1210	29.27	press	right	None	Press	0	Press
1014	2021-03-31 11:58:50	D03P2	SR1210	29.604	press	thrust	None	Press	0	Press
1018	2021-03-31 11:58:50	D03P2	SR1210	29.704	press	right	None	Press	0	Press
1021	2021-03-31 11:58:50	D03P2	SR1210	29.77	press	fire	None	Press	0	Press
1038	2021-03-31 11:58:50	D03P2	SR1210	30.071	collide	missile_1	fortress	FortressShot	0	GameEvent
1052	2021-03-31 11:58:50	D03P2	SR1210	30.471	press	right	None	Press	0	Press
1058	2021-03-31 11:58:50	D03P2	SR1210	30.604	press	fire	None	Press	0	Press
1072	2021-03-31 11:58:50	D03P2	SR1210	30.837	collide	missile_0	fortress	FortressShot	0	GameEvent
1079	2021-03-31 11:58:50	D03P2	SR1210	30.973	new_mine	foe	None	NewMine	0	GameEvent
1082	2021-03-31 11:58:50	D03P2	SR1210	31.07	press	right	None	Press	0	Press
1083	2021-03-31 11:58:50	D03P2	SR1210	31.07	press	thrust	None	Press	0	Press
1096	2021-03-31 11:58:50	D03P2	SR1210	31.371	press	fire	None	Press	0	Press
1107	2021-03-31 11:58:50	D03P2	SR1210	31.637	collide	missile_0	fortress	FortressShot	0	GameEvent
1111	2021-03-31 11:58:50	D03P2	SR1210	31.737	press	right	None	Press	0	Press
1126	2021-03-31 11:58:50	D03P2	SR1210	32.037	press	fire	None	Press	0	Press
1138	2021-03-31 11:58:50	D03P2	SR1210	32.371	press	thrust	None	Press	0	Press
1150	2021-03-31 11:58:50	D03P2	SR1210	32.704	press	fire	None	Press	0	Press
1162	2021-03-31 11:58:50	D03P2	SR1210	32.937	press	thrust	None	Press	0	Press
1166	2021-03-31 11:58:50	D03P2	SR1210	33.004	collide	missile_1	fortress	FortressShot	0	GameEvent
1182	2021-03-31 11:58:50	D03P2	SR1210	33.437	press	thrust	None	Press	0	Press
1184	2021-03-31 11:58:50	D03P2	SR1210	33.47	press	right	None	Press	0	Press
1193	2021-03-31 11:58:50	D03P2	SR1210	33.637	press	fire	None	Press	0	Press
1207	2021-03-31 11:58:50	D03P2	SR1210	33.936	press	right	None	Press	0	Press
1210	2021-03-31 11:58:50	D03P2	SR1210	33.972	collide	missile_0	fortress	FortressShot	0	GameEvent
1211	2021-03-31 11:58:50	D03P2	SR1210	34.004	press	thrust	None	Press	0	Press
1221	2021-03-31 11:58:50	D03P2	SR1210	34.171	press	fire	None	Press	0	Press
1233	2021-03-31 11:58:50	D03P2	SR1210	34.471	collide	missile_0	fortress	FortressShot	0	GameEvent
1241	2021-03-31 11:58:50	D03P2	SR1210	34.704	press	thrust	None	Press	0	Press
1251	2021-03-31 11:58:50	D03P2	SR1210	34.904	press	right	None	Press	0	Press
1259	2021-03-31 11:58:50	D03P2	SR1210	35.07	press	fire	None	Press	0	Press
1270	2021-03-31 11:58:50	D03P2	SR1210	35.337	press	left	None	Press	0	Press
1285	2021-03-31 11:58:50	D03P2	SR1210	35.704	press	iff	None	Press	0	Press
1290	2021-03-31 11:58:50	D03P2	SR1210	35.804	press	right	None	Press	0	Press
1304	2021-03-31 11:58:50	D03P2	SR1210	36.07	press	fire	None	Press	0	Press
1312	2021-03-31 11:58:50	D03P2	SR1210	36.237	press	right	None	Press	0	Press
1325	2021-03-31 11:58:50	D03P2	SR1210	36.571	press	thrust	None	Press	0	Press
1335	2021-03-31 11:58:50	D03P2	SR1210	36.871	press	left	None	Press	0	Press
1355	2021-03-31 11:58:50	D03P2	SR1210	37.304	press	left	None	Press	0	Press
1361	2021-03-31 11:58:50	D03P2	SR1210	37.438	press	thrust	None	Press	0	Press
1371	2021-03-31 11:58:50	D03P2	SR1210	37.705	press	right	None	Press	0	Press
1395	2021-03-31 11:58:50	D03P2	SR1210	38.337	press	right	None	Press	0	Press
1408	2021-03-31 11:58:50	D03P2	SR1210	38.671	press	fire	None	Press	0	Press
1410	2021-03-31 11:58:50	D03P2	SR1210	38.704	press	thrust	None	Press	0	Press
1418	2021-03-31 11:58:50	D03P2	SR1210	38.904	press	right	None	Press	0	Press
1442	2021-03-31 11:58:50	D03P2	SR1210	39.536	press	right	None	Press	0	Press
1457	2021-03-31 11:58:50	D03P2	SR1210	39.97	press	right	None	Press	0	Press
1469	2021-03-31 11:58:50	D03P2	SR1210	40.204	press	fire	None	Press	0	Press
1491	2021-03-31 11:58:50	D03P2	SR1210	40.804	press	thrust	None	Press	0	Press
1496	2021-03-31 11:58:50	D03P2	SR1210	40.904	press	fire	None	Press	0	Press
1499	2021-03-31 11:58:50	D03P2	SR1210	40.971	press	right	None	Press	0	Press
1501	2021-03-31 11:58:50	D03P2	SR1210	40.971	timeout	mine	None	MineExtinction	-50	Mine
1515	2021-03-31 11:58:50	D03P2	SR1210	41.204	press	thrust	None	Press	0	Press
1520	2021-03-31 11:58:50	D03P2	SR1210	41.337	press	right	None	Press	0	Press
1535	2021-03-31 11:58:50	D03P2	SR1210	41.704	press	fire	None	Press	0	Press
