Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
920	2021-04-29 15:46:52	D04P1	GC0511	30.422	press	thrust	None	Press	0	Press
936	2021-04-29 15:46:52	D04P1	GC0511	30.888	press	right	None	Press	0	Press
952	2021-04-29 15:46:52	D04P1	GC0511	31.221	press	right	None	Press	0	Press
964	2021-04-29 15:46:52	D04P1	GC0511	31.522	press	right	None	Press	0	Press
974	2021-04-29 15:46:52	D04P1	GC0511	31.788	press	right	None	Press	0	Press
982	2021-04-29 15:46:52	D04P1	GC0511	31.954	press	right	None	Press	0	Press
987	2021-04-29 15:46:52	D04P1	GC0511	32.021	bonus_available	None	None	NewBonus	0	GameEvent
1002	2021-04-29 15:46:52	D04P1	GC0511	32.388	press	fire	None	Press	0	Press
1015	2021-04-29 15:46:52	D04P1	GC0511	32.755	press	thrust	None	Press	0	Press
1021	2021-04-29 15:46:52	D04P1	GC0511	32.888	press	left	None	Press	0	Press
1024	2021-04-29 15:46:52	D04P1	GC0511	32.921	collide	missile_0	fortress	FortressShot	0	GameEvent
1039	2021-04-29 15:46:52	D04P1	GC0511	33.221	press	thrust	None	Press	0	Press
1071	2021-04-29 15:46:52	D04P1	GC0511	34.121	press	right	None	Press	0	Press
1076	2021-04-29 15:46:52	D04P1	GC0511	34.198	new_mine	friend	None	NewMine	0	GameEvent
1088	2021-04-29 15:46:52	D04P1	GC0511	34.422	press	right	None	Press	0	Press
1102	2021-04-29 15:46:52	D04P1	GC0511	34.821	press	right	None	Press	0	Press
1108	2021-04-29 15:46:52	D04P1	GC0511	34.955	press	fire	None	Press	0	Press
1131	2021-04-29 15:46:52	D04P1	GC0511	35.456	press	left	None	Press	0	Press
1137	2021-04-29 15:46:52	D04P1	GC0511	35.588	collide	missile_0	fortress	FortressShot	0	GameEvent
1147	2021-04-29 15:46:52	D04P1	GC0511	35.855	press	left	None	Press	0	Press
1152	2021-04-29 15:46:52	D04P1	GC0511	35.954	press	fire	None	Press	0	Press
1162	2021-04-29 15:46:52	D04P1	GC0511	36.154	collide	friend_mine	None	FriendMineDestruction	50	Mine
1176	2021-04-29 15:46:52	D04P1	GC0511	36.354	press	fire	None	Press	0	Press
1186	2021-04-29 15:46:52	D04P1	GC0511	36.622	press	right	None	Press	0	Press
1192	2021-04-29 15:46:52	D04P1	GC0511	36.788	press	thrust	None	Press	0	Press
1230	2021-04-29 15:46:52	D04P1	GC0511	37.721	press	thrust	None	Press	0	Press
1236	2021-04-29 15:46:52	D04P1	GC0511	37.855	press	right	None	Press	0	Press
1247	2021-04-29 15:46:52	D04P1	GC0511	38.154	press	thrust	None	Press	0	Press
1264	2021-04-29 15:46:52	D04P1	GC0511	38.555	press	right	None	Press	0	Press
1281	2021-04-29 15:46:52	D04P1	GC0511	38.955	press	thrust	None	Press	0	Press
1300	2021-04-29 15:46:52	D04P1	GC0511	39.389	bonus_available	None	None	NewBonus	0	GameEvent
1319	2021-04-29 15:46:52	D04P1	GC0511	39.954	press	fire	None	Press	0	Press
1333	2021-04-29 15:46:52	D04P1	GC0511	40.321	press	thrust	None	Press	0	Press
1356	2021-04-29 15:46:52	D04P1	GC0511	40.855	collide	missile_0	fortress	FortressShot	0	GameEvent
