Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
267	2019-10-09 17:17:49	D14P2	CP1809	8.844	press	thrust	None	Press	0	Press
295	2019-10-09 17:17:49	D14P2	CP1809	9.577	press	right	None	Press	0	Press
306	2019-10-09 17:17:49	D14P2	CP1809	9.877	press	right	None	Press	0	Press
321	2019-10-09 17:17:49	D14P2	CP1809	10.177	press	right	None	Press	0	Press
339	2019-10-09 17:17:49	D14P2	CP1809	10.678	press	fire	None	Press	0	Press
343	2019-10-09 17:17:49	D14P2	CP1809	10.711	bonus_available	None	None	NewBonus	0	GameEvent
359	2019-10-09 17:17:49	D14P2	CP1809	11.077	collide	missile_0	fortress	FortressShot	0	GameEvent
374	2019-10-09 17:17:49	D14P2	CP1809	11.511	press	pnts	None	Press	0	Press
376	2019-10-09 17:17:49	D14P2	CP1809	11.511	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
385	2019-10-09 17:17:49	D14P2	CP1809	11.744	press	right	None	Press	0	Press
397	2019-10-09 17:17:49	D14P2	CP1809	11.977	press	fire	None	Press	0	Press
415	2019-10-09 17:17:49	D14P2	CP1809	12.41	collide	missile_0	fortress	FortressShot	0	GameEvent
427	2019-10-09 17:17:49	D14P2	CP1809	12.777	press	fire	None	Press	0	Press
435	2019-10-09 17:17:49	D14P2	CP1809	12.897	new_mine	friend	None	NewMine	0	GameEvent
450	2019-10-09 17:17:49	D14P2	CP1809	13.244	collide	missile_0	fortress	FortressShot	0	GameEvent
468	2019-10-09 17:17:49	D14P2	CP1809	13.744	press	right	None	Press	0	Press
483	2019-10-09 17:17:49	D14P2	CP1809	14.077	press	right	None	Press	0	Press
493	2019-10-09 17:17:49	D14P2	CP1809	14.31	press	fire	None	Press	0	Press
519	2019-10-09 17:17:49	D14P2	CP1809	14.978	collide	friend_mine	None	FriendMineDestruction	50	Mine
538	2019-10-09 17:17:49	D14P2	CP1809	15.377	press	thrust	None	Press	0	Press
547	2019-10-09 17:17:49	D14P2	CP1809	15.576	press	left	None	Press	0	Press
560	2019-10-09 17:17:49	D14P2	CP1809	15.91	press	thrust	None	Press	0	Press
576	2019-10-09 17:17:49	D14P2	CP1809	16.276	press	fire	None	Press	0	Press
597	2019-10-09 17:17:49	D14P2	CP1809	16.811	collide	missile_0	fortress	FortressShot	0	GameEvent
604	2019-10-09 17:17:49	D14P2	CP1809	17.011	press	left	None	Press	0	Press
621	2019-10-09 17:17:49	D14P2	CP1809	17.378	press	thrust	None	Press	0	Press
643	2019-10-09 17:17:49	D14P2	CP1809	18.044	press	right	None	Press	0	Press
664	2019-10-09 17:17:49	D14P2	CP1809	18.544	press	fire	None	Press	0	Press
676	2019-10-09 17:17:49	D14P2	CP1809	18.844	collide	missile_0	fortress	FortressShot	0	GameEvent
684	2019-10-09 17:17:49	D14P2	CP1809	19.045	press	right	None	Press	0	Press
693	2019-10-09 17:17:49	D14P2	CP1809	19.178	press	fire	None	Press	0	Press
706	2019-10-09 17:17:49	D14P2	CP1809	19.478	collide	missile_0	fortress	FortressShot	0	GameEvent
709	2019-10-09 17:17:49	D14P2	CP1809	19.544	press	right	None	Press	0	Press
717	2019-10-09 17:17:49	D14P2	CP1809	19.743	press	thrust	None	Press	0	Press
730	2019-10-09 17:17:49	D14P2	CP1809	20.067	new_mine	friend	None	NewMine	0	GameEvent
741	2019-10-09 17:17:49	D14P2	CP1809	20.243	press	right	None	Press	0	Press
747	2019-10-09 17:17:49	D14P2	CP1809	20.378	press	fire	None	Press	0	Press
764	2019-10-09 17:17:49	D14P2	CP1809	20.877	press	right	None	Press	0	Press
780	2019-10-09 17:17:49	D14P2	CP1809	21.211	press	right	None	Press	0	Press
793	2019-10-09 17:17:49	D14P2	CP1809	21.544	press	thrust	None	Press	0	Press
810	2019-10-09 17:17:49	D14P2	CP1809	21.978	press	right	None	Press	0	Press
816	2019-10-09 17:17:49	D14P2	CP1809	22.111	press	fire	None	Press	0	Press
829	2019-10-09 17:17:49	D14P2	CP1809	22.311	bonus_available	None	None	NewBonus	0	GameEvent
839	2019-10-09 17:17:49	D14P2	CP1809	22.511	collide	friend_mine	None	FriendMineDestruction	50	Mine
851	2019-10-09 17:17:49	D14P2	CP1809	22.777	press	left	None	Press	0	Press
862	2019-10-09 17:17:49	D14P2	CP1809	23.077	press	pnts	None	Press	0	Press
864	2019-10-09 17:17:49	D14P2	CP1809	23.077	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
873	2019-10-09 17:17:49	D14P2	CP1809	23.211	press	left	None	Press	0	Press
884	2019-10-09 17:17:49	D14P2	CP1809	23.478	press	thrust	None	Press	0	Press
912	2019-10-09 17:17:49	D14P2	CP1809	24.211	press	right	None	Press	0	Press
927	2019-10-09 17:17:49	D14P2	CP1809	24.611	press	fire	None	Press	0	Press
958	2019-10-09 17:17:49	D14P2	CP1809	25.477	press	thrust	None	Press	0	Press
979	2019-10-09 17:17:49	D14P2	CP1809	26.044	press	fire	None	Press	0	Press
1003	2019-10-09 17:17:49	D14P2	CP1809	26.544	collide	missile_0	fortress	FortressShot	0	GameEvent
1004	2019-10-09 17:17:49	D14P2	CP1809	26.577	press	right	None	Press	0	Press
1021	2019-10-09 17:17:49	D14P2	CP1809	27.044	press	right	None	Press	0	Press
