Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
816	2018-06-04 13:51:49	D01P1	AC2302	26.935	press	thrust	None	Press	0	Press
831	2018-06-04 13:51:49	D01P1	AC2302	27.367	press	right	None	Press	0	Press
867	2018-06-04 13:51:49	D01P1	AC2302	28.368	press	right	None	Press	0	Press
893	2018-06-04 13:51:49	D01P1	AC2302	29.034	press	fire	None	Press	0	Press
900	2018-06-04 13:51:49	D01P1	AC2302	29.201	press	right	None	Press	0	Press
919	2018-06-04 13:51:49	D01P1	AC2302	29.634	press	fire	None	Press	0	Press
935	2018-06-04 13:51:49	D01P1	AC2302	30.135	press	left	None	Press	0	Press
937	2018-06-04 13:51:49	D01P1	AC2302	30.135	collide	missile_1	fortress	FortressShot	0	GameEvent
957	2018-06-04 13:51:49	D01P1	AC2302	30.634	press	right	None	Press	0	Press
982	2018-06-04 13:51:49	D01P1	AC2302	31.334	press	fire	None	Press	0	Press
995	2018-06-04 13:51:49	D01P1	AC2302	31.583	new_mine	friend	None	NewMine	0	GameEvent
1001	2018-06-04 13:51:49	D01P1	AC2302	31.667	press	left	None	Press	0	Press
1025	2018-06-04 13:51:49	D01P1	AC2302	32.4	collide	mine_0	ship	ShipDamage	-50	Flight
1064	2018-06-04 13:51:49	D01P1	AC2302	33.434	press	left	None	Press	0	Press
1096	2018-06-04 13:51:49	D01P1	AC2302	34.301	press	fire	None	Press	0	Press
1119	2018-06-04 13:51:49	D01P1	AC2302	34.901	press	right	None	Press	0	Press
1132	2018-06-04 13:51:49	D01P1	AC2302	35.235	collide	missile_0	fortress	FortressShot	0	GameEvent
1164	2018-06-04 13:51:49	D01P1	AC2302	36.135	press	left	None	Press	0	Press
1199	2018-06-04 13:51:49	D01P1	AC2302	37.068	press	left	None	Press	0	Press
1208	2018-06-04 13:51:49	D01P1	AC2302	37.302	press	fire	None	Press	0	Press
1218	2018-06-04 13:51:49	D01P1	AC2302	37.517	new_mine	friend	None	NewMine	0	GameEvent
1239	2018-06-04 13:51:49	D01P1	AC2302	38.035	press	right	None	Press	0	Press
1247	2018-06-04 13:51:49	D01P1	AC2302	38.235	press	thrust	None	Press	0	Press
1261	2018-06-04 13:51:49	D01P1	AC2302	38.601	collide	mine_0	ship	ShipDamage	-50	Flight
1272	2018-06-04 13:51:49	D01P1	AC2302	38.768	press	left	None	Press	0	Press
1297	2018-06-04 13:51:49	D01P1	AC2302	39.468	press	thrust	None	Press	0	Press
1319	2018-06-04 13:51:49	D01P1	AC2302	40.001	press	left	None	Press	0	Press
1329	2018-06-04 13:51:49	D01P1	AC2302	40.235	press	fire	None	Press	0	Press
1363	2018-06-04 13:51:49	D01P1	AC2302	41.102	press	fire	None	Press	0	Press
1410	2018-06-04 13:51:49	D01P1	AC2302	42.401	press	left	None	Press	0	Press
1436	2018-06-04 13:51:49	D01P1	AC2302	43.034	press	fire	None	Press	0	Press
1447	2018-06-04 13:51:49	D01P1	AC2302	43.335	press	right	None	Press	0	Press
1456	2018-06-04 13:51:49	D01P1	AC2302	43.568	collide	missile_0	fortress	FortressShot	0	GameEvent
1462	2018-06-04 13:51:49	D01P1	AC2302	43.685	new_mine	friend	None	NewMine	0	GameEvent
1521	2018-06-04 13:51:49	D01P1	AC2302	45.278	collide	mine_0	ship	ShipDamage	-50	Flight
1531	2018-06-04 13:51:49	D01P1	AC2302	45.535	press	right	None	Press	0	Press
1572	2018-06-04 13:51:49	D01P1	AC2302	46.701	press	right	None	Press	0	Press
1587	2018-06-04 13:51:49	D01P1	AC2302	47.001	press	fire	None	Press	0	Press
1599	2018-06-04 13:51:49	D01P1	AC2302	47.334	press	left	None	Press	0	Press
1638	2018-06-04 13:51:49	D01P1	AC2302	48.435	press	right	None	Press	0	Press
