Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1192	2019-11-19 18:12:51	D02P2	AL2409	39.602	press	thrust	None	Press	0	Press
1203	2019-11-19 18:12:51	D02P2	AL2409	39.935	press	right	None	Press	0	Press
1235	2019-11-19 18:12:51	D02P2	AL2409	40.735	press	fire	None	Press	0	Press
1251	2019-11-19 18:12:51	D02P2	AL2409	41.147	collide	missile_0	fortress	FortressShot	0	GameEvent
1285	2019-11-19 18:12:51	D02P2	AL2409	42.035	bonus_available	None	None	NewBonus	0	GameEvent
1294	2019-11-19 18:12:51	D02P2	AL2409	42.235	press	fire	None	Press	0	Press
1306	2019-11-19 18:12:51	D02P2	AL2409	42.536	press	right	None	Press	0	Press
1319	2019-11-19 18:12:51	D02P2	AL2409	42.902	press	pnts	None	Press	0	Press
1321	2019-11-19 18:12:51	D02P2	AL2409	42.902	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
1342	2019-11-19 18:12:51	D02P2	AL2409	43.369	press	left	None	Press	0	Press
1351	2019-11-19 18:12:51	D02P2	AL2409	43.602	press	thrust	None	Press	0	Press
1375	2019-11-19 18:12:51	D02P2	AL2409	44.187	new_mine	foe	None	NewMine	0	GameEvent
1398	2019-11-19 18:12:51	D02P2	AL2409	44.803	press	right	None	Press	0	Press
1410	2019-11-19 18:12:51	D02P2	AL2409	45.135	press	right	None	Press	0	Press
1424	2019-11-19 18:12:51	D02P2	AL2409	45.402	press	thrust	None	Press	0	Press
1446	2019-11-19 18:12:51	D02P2	AL2409	46.035	press	right	None	Press	0	Press
1480	2019-11-19 18:12:51	D02P2	AL2409	46.969	press	right	None	Press	0	Press
1489	2019-11-19 18:12:51	D02P2	AL2409	47.169	press	iff	None	Press	0	Press
1499	2019-11-19 18:12:51	D02P2	AL2409	47.301	press	iff	None	Press	0	Press
1514	2019-11-19 18:12:51	D02P2	AL2409	47.635	press	fire	None	Press	0	Press
1532	2019-11-19 18:12:51	D02P2	AL2409	48.101	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1539	2019-11-19 18:12:51	D02P2	AL2409	48.202	press	fire	None	Press	0	Press
1560	2019-11-19 18:12:51	D02P2	AL2409	48.67	press	left	None	Press	0	Press
1571	2019-11-19 18:12:51	D02P2	AL2409	48.969	press	thrust	None	Press	0	Press
1591	2019-11-19 18:12:51	D02P2	AL2409	49.402	bonus_available	None	None	NewBonus	0	GameEvent
1610	2019-11-19 18:12:51	D02P2	AL2409	50.002	press	fire	None	Press	0	Press
1637	2019-11-19 18:12:51	D02P2	AL2409	50.669	press	fire	None	Press	0	Press
1650	2019-11-19 18:12:51	D02P2	AL2409	50.936	collide	missile_0	fortress	FortressShot	0	GameEvent
1677	2019-11-19 18:12:51	D02P2	AL2409	51.602	collide	missile_0	fortress	FortressShot	0	GameEvent
1680	2019-11-19 18:12:51	D02P2	AL2409	51.668	press	right	None	Press	0	Press
1709	2019-11-19 18:12:51	D02P2	AL2409	52.435	press	left	None	Press	0	Press
1717	2019-11-19 18:12:51	D02P2	AL2409	52.635	press	thrust	None	Press	0	Press
1739	2019-11-19 18:12:51	D02P2	AL2409	53.189	new_mine	friend	None	NewMine	0	GameEvent
1740	2019-11-19 18:12:51	D02P2	AL2409	53.202	press	right	None	Press	0	Press
1759	2019-11-19 18:12:51	D02P2	AL2409	53.569	bonus_available	None	None	NewBonus	0	GameEvent
1777	2019-11-19 18:12:51	D02P2	AL2409	54.136	press	pnts	None	Press	0	Press
1779	2019-11-19 18:12:51	D02P2	AL2409	54.136	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
1805	2019-11-19 18:12:51	D02P2	AL2409	54.802	press	fire	None	Press	0	Press
1835	2019-11-19 18:12:51	D02P2	AL2409	55.569	press	right	None	Press	0	Press
1868	2019-11-19 18:12:51	D02P2	AL2409	56.402	press	fire	None	Press	0	Press
1880	2019-11-19 18:12:51	D02P2	AL2409	56.735	press	right	None	Press	0	Press
1895	2019-11-19 18:12:51	D02P2	AL2409	57.069	press	fire	None	Press	0	Press
1916	2019-11-19 18:12:51	D02P2	AL2409	57.569	press	thrust	None	Press	0	Press
1940	2019-11-19 18:12:51	D02P2	AL2409	58.234	press	right	None	Press	0	Press
1956	2019-11-19 18:12:51	D02P2	AL2409	58.569	press	right	None	Press	0	Press
1970	2019-11-19 18:12:51	D02P2	AL2409	58.969	press	fire	None	Press	0	Press
1994	2019-11-19 18:12:51	D02P2	AL2409	59.469	collide	friend_mine	None	FriendMineDestruction	50	Mine
2002	2019-11-19 18:12:51	D02P2	AL2409	59.602	press	fire	None	Press	0	Press
2019	2019-11-19 18:12:51	D02P2	AL2409	60.069	press	left	None	Press	0	Press
2028	2019-11-19 18:12:51	D02P2	AL2409	60.302	press	left	None	Press	0	Press
2043	2019-11-19 18:12:51	D02P2	AL2409	60.603	press	right	None	Press	0	Press
2059	2019-11-19 18:12:51	D02P2	AL2409	61.035	press	thrust	None	Press	0	Press
2072	2019-11-19 18:12:51	D02P2	AL2409	61.403	press	fire	None	Press	0	Press
2100	2019-11-19 18:12:51	D02P2	AL2409	62.069	press	fire	None	Press	0	Press
2125	2019-11-19 18:12:51	D02P2	AL2409	62.635	press	fire	None	Press	0	Press
2135	2019-11-19 18:12:51	D02P2	AL2409	62.869	collide	missile_1	fortress	FortressShot	0	GameEvent
2156	2019-11-19 18:12:51	D02P2	AL2409	63.403	collide	missile_0	fortress	FortressShot	0	GameEvent
2175	2019-11-19 18:12:51	D02P2	AL2409	63.835	press	right	None	Press	0	Press
2202	2019-11-19 18:12:51	D02P2	AL2409	64.555	new_mine	foe	None	NewMine	0	GameEvent
2225	2019-11-19 18:12:51	D02P2	AL2409	65.103	bonus_available	None	None	NewBonus	0	GameEvent
2229	2019-11-19 18:12:51	D02P2	AL2409	65.234	press	thrust	None	Press	0	Press
2258	2019-11-19 18:12:51	D02P2	AL2409	65.969	press	pnts	None	Press	0	Press
2260	2019-11-19 18:12:51	D02P2	AL2409	65.969	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
2281	2019-11-19 18:12:51	D02P2	AL2409	66.535	press	right	None	Press	0	Press
2302	2019-11-19 18:12:51	D02P2	AL2409	67.069	press	iff	None	Press	0	Press
2308	2019-11-19 18:12:51	D02P2	AL2409	67.169	press	iff	None	Press	0	Press
2330	2019-11-19 18:12:51	D02P2	AL2409	67.635	press	fire	None	Press	0	Press
2347	2019-11-19 18:12:51	D02P2	AL2409	68.102	press	fire	None	Press	0	Press
2352	2019-11-19 18:12:51	D02P2	AL2409	68.202	press	right	None	Press	0	Press
2373	2019-11-19 18:12:51	D02P2	AL2409	68.636	press	fire	None	Press	0	Press
2392	2019-11-19 18:12:51	D02P2	AL2409	69.134	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
2408	2019-11-19 18:12:51	D02P2	AL2409	69.535	press	left	None	Press	0	Press
2424	2019-11-19 18:12:51	D02P2	AL2409	69.835	press	thrust	None	Press	0	Press
2460	2019-11-19 18:12:51	D02P2	AL2409	70.769	press	fire	None	Press	0	Press
2481	2019-11-19 18:12:51	D02P2	AL2409	71.402	press	fire	None	Press	0	Press
2510	2019-11-19 18:12:51	D02P2	AL2409	72.136	press	fire	None	Press	0	Press
2514	2019-11-19 18:12:51	D02P2	AL2409	72.202	collide	missile_1	fortress	FortressShot	0	GameEvent
2527	2019-11-19 18:12:51	D02P2	AL2409	72.447	bonus_available	None	None	NewBonus	0	GameEvent
2546	2019-11-19 18:12:51	D02P2	AL2409	72.902	press	right	None	Press	0	Press
2549	2019-11-19 18:12:51	D02P2	AL2409	72.935	collide	missile_0	fortress	FortressShot	0	GameEvent
2559	2019-11-19 18:12:51	D02P2	AL2409	73.202	press	fire	None	Press	0	Press
2575	2019-11-19 18:12:51	D02P2	AL2409	73.634	press	fire	None	Press	0	Press
2591	2019-11-19 18:12:51	D02P2	AL2409	73.902	collide	missile_0	fortress	FortressShot	0	GameEvent
2604	2019-11-19 18:12:51	D02P2	AL2409	74.256	new_mine	friend	None	NewMine	0	GameEvent
2628	2019-11-19 18:12:51	D02P2	AL2409	74.835	press	right	None	Press	0	Press
2658	2019-11-19 18:12:51	D02P2	AL2409	75.668	press	right	None	Press	0	Press
2675	2019-11-19 18:12:51	D02P2	AL2409	76.035	press	right	None	Press	0	Press
2689	2019-11-19 18:12:51	D02P2	AL2409	76.435	press	fire	None	Press	0	Press
2699	2019-11-19 18:12:51	D02P2	AL2409	76.569	bonus_available	None	None	NewBonus	0	GameEvent
2714	2019-11-19 18:12:51	D02P2	AL2409	76.969	press	left	None	Press	0	Press
2728	2019-11-19 18:12:51	D02P2	AL2409	77.335	press	thrust	None	Press	0	Press
2743	2019-11-19 18:12:51	D02P2	AL2409	77.702	press	fire	None	Press	0	Press
2744	2019-11-19 18:12:51	D02P2	AL2409	77.702	press	right	None	Press	0	Press
2762	2019-11-19 18:12:51	D02P2	AL2409	78.069	press	right	None	Press	0	Press
