Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
25047	2018-06-20 10:25:14	D14P2	LB2705	637.654	press	thrust	None	Press	0	Press
25068	2018-06-20 10:25:14	D14P2	LB2705	638.221	press	right	None	Press	0	Press
25099	2018-06-20 10:25:14	D14P2	LB2705	639.054	press	right	None	Press	0	Press
25110	2018-06-20 10:25:14	D14P2	LB2705	639.354	press	right	None	Press	0	Press
25119	2018-06-20 10:25:14	D14P2	LB2705	639.555	bonus_available	None	None	NewBonus	0	GameEvent
25147	2018-06-20 10:25:14	D14P2	LB2705	640.32	press	fire	None	Press	0	Press
25159	2018-06-20 10:25:14	D14P2	LB2705	640.62	collide	missile_0	fortress	FortressShot	0	GameEvent
25179	2018-06-20 10:25:14	D14P2	LB2705	641.12	press	pnts	None	Press	0	Press
25181	2018-06-20 10:25:14	D14P2	LB2705	641.121	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
25192	2018-06-20 10:25:14	D14P2	LB2705	641.421	press	right	None	Press	0	Press
25206	2018-06-20 10:25:14	D14P2	LB2705	641.705	new_mine	foe	None	NewMine	0	GameEvent
25213	2018-06-20 10:25:14	D14P2	LB2705	641.82	press	right	None	Press	0	Press
25223	2018-06-20 10:25:14	D14P2	LB2705	642.054	press	right	None	Press	0	Press
25269	2018-06-20 10:25:14	D14P2	LB2705	643.32	press	right	None	Press	0	Press
25285	2018-06-20 10:25:14	D14P2	LB2705	643.787	press	right	None	Press	0	Press
25339	2018-06-20 10:25:14	D14P2	LB2705	645.288	press	right	None	Press	0	Press
25353	2018-06-20 10:25:14	D14P2	LB2705	645.688	press	right	None	Press	0	Press
25370	2018-06-20 10:25:14	D14P2	LB2705	646.087	press	right	None	Press	0	Press
25383	2018-06-20 10:25:14	D14P2	LB2705	646.454	press	right	None	Press	0	Press
25401	2018-06-20 10:25:14	D14P2	LB2705	646.888	press	fire	None	Press	0	Press
25418	2018-06-20 10:25:14	D14P2	LB2705	647.32	collide	missile_0	fortress	FortressShot	0	GameEvent
25451	2018-06-20 10:25:14	D14P2	LB2705	648.222	press	right	None	Press	0	Press
