Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
36180	2018-06-07 14:31:53	D04P2	JP1711	975.511	press	thrust	None	Press	0	Press
36195	2018-06-07 14:31:53	D04P2	JP1711	975.943	press	right	None	Press	0	Press
36236	2018-06-07 14:31:53	D04P2	JP1711	977.044	press	right	None	Press	0	Press
36254	2018-06-07 14:31:53	D04P2	JP1711	977.445	press	fire	None	Press	0	Press
36271	2018-06-07 14:31:53	D04P2	JP1711	977.943	press	thrust	None	Press	0	Press
36273	2018-06-07 14:31:53	D04P2	JP1711	977.944	collide	missile_0	fortress	FortressShot	0	GameEvent
36282	2018-06-07 14:31:53	D04P2	JP1711	978.122	bonus_available	None	None	NewBonus	0	GameEvent
36309	2018-06-07 14:31:53	D04P2	JP1711	978.877	press	fire	None	Press	0	Press
36311	2018-06-07 14:31:53	D04P2	JP1711	978.911	press	pnts	None	Press	0	Press
36313	2018-06-07 14:31:53	D04P2	JP1711	978.911	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
36336	2018-06-07 14:31:53	D04P2	JP1711	979.444	press	right	None	Press	0	Press
36367	2018-06-07 14:31:53	D04P2	JP1711	980.277	press	right	None	Press	0	Press
36369	2018-06-07 14:31:53	D04P2	JP1711	980.296	new_mine	friend	None	NewMine	0	GameEvent
36395	2018-06-07 14:31:53	D04P2	JP1711	980.977	press	fire	None	Press	0	Press
36416	2018-06-07 14:31:53	D04P2	JP1711	981.476	collide	missile_0	fortress	FortressShot	0	GameEvent
36429	2018-06-07 14:31:53	D04P2	JP1711	981.843	press	right	None	Press	0	Press
36442	2018-06-07 14:31:53	D04P2	JP1711	982.144	press	thrust	None	Press	0	Press
36468	2018-06-07 14:31:53	D04P2	JP1711	982.811	press	left	None	Press	0	Press
36497	2018-06-07 14:31:53	D04P2	JP1711	983.544	press	fire	None	Press	0	Press
36525	2018-06-07 14:31:53	D04P2	JP1711	984.378	press	right	None	Press	0	Press
36549	2018-06-07 14:31:53	D04P2	JP1711	985.011	press	fire	None	Press	0	Press
36560	2018-06-07 14:31:53	D04P2	JP1711	985.244	collide	friend_mine	None	FriendMineDestruction	50	Mine
36569	2018-06-07 14:31:53	D04P2	JP1711	985.411	press	thrust	None	Press	0	Press
36578	2018-06-07 14:31:53	D04P2	JP1711	985.477	bonus_available	None	None	NewBonus	0	GameEvent
36602	2018-06-07 14:31:53	D04P2	JP1711	986.21	press	pnts	None	Press	0	Press
36604	2018-06-07 14:31:53	D04P2	JP1711	986.21	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
36628	2018-06-07 14:31:53	D04P2	JP1711	986.776	press	right	None	Press	0	Press
36644	2018-06-07 14:31:53	D04P2	JP1711	987.211	press	right	None	Press	0	Press
36688	2018-06-07 14:31:53	D04P2	JP1711	988.41	press	fire	None	Press	0	Press
36716	2018-06-07 14:31:53	D04P2	JP1711	989.043	collide	missile_0	fortress	FortressShot	0	GameEvent
36726	2018-06-07 14:31:53	D04P2	JP1711	989.31	press	left	None	Press	0	Press
36733	2018-06-07 14:31:53	D04P2	JP1711	989.51	press	thrust	None	Press	0	Press
36745	2018-06-07 14:31:53	D04P2	JP1711	989.644	bonus_available	None	None	NewBonus	0	GameEvent
36760	2018-06-07 14:31:53	D04P2	JP1711	990.111	press	right	None	Press	0	Press
36769	2018-06-07 14:31:53	D04P2	JP1711	990.31	press	pnts	None	Press	0	Press
36771	2018-06-07 14:31:53	D04P2	JP1711	990.31	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
36775	2018-06-07 14:31:53	D04P2	JP1711	990.362	new_mine	foe	None	NewMine	0	GameEvent
36782	2018-06-07 14:31:53	D04P2	JP1711	990.51	press	thrust	None	Press	0	Press
36809	2018-06-07 14:31:53	D04P2	JP1711	991.177	press	right	None	Press	0	Press
36816	2018-06-07 14:31:53	D04P2	JP1711	991.343	press	thrust	None	Press	0	Press
36844	2018-06-07 14:31:53	D04P2	JP1711	992.043	press	right	None	Press	0	Press
36863	2018-06-07 14:31:53	D04P2	JP1711	992.577	press	right	None	Press	0	Press
36879	2018-06-07 14:31:53	D04P2	JP1711	992.944	press	iff	None	Press	0	Press
36888	2018-06-07 14:31:53	D04P2	JP1711	993.111	press	iff	None	Press	0	Press
36894	2018-06-07 14:31:53	D04P2	JP1711	993.21	press	thrust	None	Press	0	Press
36930	2018-06-07 14:31:53	D04P2	JP1711	994.11	press	fire	None	Press	0	Press
36970	2018-06-07 14:31:53	D04P2	JP1711	995.21	press	fire	None	Press	0	Press
37013	2018-06-07 14:31:53	D04P2	JP1711	996.311	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
37037	2018-06-07 14:31:53	D04P2	JP1711	996.844	press	right	None	Press	0	Press
37044	2018-06-07 14:31:53	D04P2	JP1711	997.01	press	thrust	None	Press	0	Press
37060	2018-06-07 14:31:53	D04P2	JP1711	997.477	press	left	None	Press	0	Press
37076	2018-06-07 14:31:53	D04P2	JP1711	997.811	press	thrust	None	Press	0	Press
37094	2018-06-07 14:31:53	D04P2	JP1711	998.311	press	right	None	Press	0	Press
