Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
3869	2019-10-07 08:40:19	D01P1	YC1703	128.926	press	thrust	None	Press	0	Press
3880	2019-10-07 08:40:19	D01P1	YC1703	129.226	press	thrust	None	Press	0	Press
3900	2019-10-07 08:40:19	D01P1	YC1703	129.692	press	right	None	Press	0	Press
3917	2019-10-07 08:40:19	D01P1	YC1703	130.159	press	right	None	Press	0	Press
3954	2019-10-07 08:40:19	D01P1	YC1703	131.159	press	fire	None	Press	0	Press
3967	2019-10-07 08:40:19	D01P1	YC1703	131.492	press	fire	None	Press	0	Press
3983	2019-10-07 08:40:19	D01P1	YC1703	131.825	collide	missile_0	fortress	FortressShot	0	GameEvent
3992	2019-10-07 08:40:19	D01P1	YC1703	132.092	press	right	None	Press	0	Press
4004	2019-10-07 08:40:19	D01P1	YC1703	132.393	press	thrust	None	Press	0	Press
4020	2019-10-07 08:40:19	D01P1	YC1703	132.725	warp	up	None	BorderCrossing	-35	Flight
4042	2019-10-07 08:40:19	D01P1	YC1703	133.36	press	thrust	None	Press	0	Press
4047	2019-10-07 08:40:19	D01P1	YC1703	133.426	warp	down	None	BorderCrossing	-35	Flight
4054	2019-10-07 08:40:19	D01P1	YC1703	133.511	new_mine	friend	None	NewMine	0	GameEvent
4056	2019-10-07 08:40:19	D01P1	YC1703	133.559	press	left	None	Press	0	Press
4079	2019-10-07 08:40:19	D01P1	YC1703	134.093	press	right	None	Press	0	Press
4096	2019-10-07 08:40:19	D01P1	YC1703	134.56	press	left	None	Press	0	Press
4109	2019-10-07 08:40:19	D01P1	YC1703	134.793	press	left	None	Press	0	Press
4121	2019-10-07 08:40:19	D01P1	YC1703	135.094	press	left	None	Press	0	Press
4135	2019-10-07 08:40:19	D01P1	YC1703	135.459	press	fire	None	Press	0	Press
4147	2019-10-07 08:40:19	D01P1	YC1703	135.693	press	right	None	Press	0	Press
4151	2019-10-07 08:40:19	D01P1	YC1703	135.76	press	thrust	None	Press	0	Press
4156	2019-10-07 08:40:19	D01P1	YC1703	135.826	collide	friend_mine	None	FriendMineDestruction	50	Mine
4185	2019-10-07 08:40:19	D01P1	YC1703	136.592	press	right	None	Press	0	Press
4210	2019-10-07 08:40:19	D01P1	YC1703	137.226	press	right	None	Press	0	Press
4222	2019-10-07 08:40:19	D01P1	YC1703	137.56	press	right	None	Press	0	Press
4233	2019-10-07 08:40:19	D01P1	YC1703	137.76	press	fire	None	Press	0	Press
4245	2019-10-07 08:40:19	D01P1	YC1703	138.06	press	right	None	Press	0	Press
4256	2019-10-07 08:40:19	D01P1	YC1703	138.325	collide	missile_0	fortress	FortressShot	0	GameEvent
4260	2019-10-07 08:40:19	D01P1	YC1703	138.426	press	fire	None	Press	0	Press
4277	2019-10-07 08:40:19	D01P1	YC1703	138.727	bonus_available	None	None	NewBonus	0	GameEvent
4289	2019-10-07 08:40:19	D01P1	YC1703	139.093	press	thrust	None	Press	0	Press
4325	2019-10-07 08:40:19	D01P1	YC1703	140.093	press	right	None	Press	0	Press
4341	2019-10-07 08:40:19	D01P1	YC1703	140.493	press	fire	None	Press	0	Press
4349	2019-10-07 08:40:19	D01P1	YC1703	140.659	press	right	None	Press	0	Press
4365	2019-10-07 08:40:19	D01P1	YC1703	140.945	new_mine	foe	None	NewMine	0	GameEvent
4370	2019-10-07 08:40:19	D01P1	YC1703	141.094	press	right	None	Press	0	Press
4379	2019-10-07 08:40:19	D01P1	YC1703	141.326	press	fire	None	Press	0	Press
4407	2019-10-07 08:40:19	D01P1	YC1703	142.06	press	right	None	Press	0	Press
4418	2019-10-07 08:40:19	D01P1	YC1703	142.326	press	right	None	Press	0	Press
4447	2019-10-07 08:40:19	D01P1	YC1703	143.026	press	iff	None	Press	0	Press
4454	2019-10-07 08:40:19	D01P1	YC1703	143.159	press	iff	None	Press	0	Press
4459	2019-10-07 08:40:19	D01P1	YC1703	143.225	press	right	None	Press	0	Press
