Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1837	2020-01-14 09:10:36	D02P1	LV0603	61.122	collide	shell	0	ShipDamage	-50	Flight
1862	2020-01-14 09:10:36	D02P1	LV0603	61.854	press	thrust	None	Press	0	Press
1867	2020-01-14 09:10:36	D02P1	LV0603	61.922	bonus_available	None	None	NewBonus	0	GameEvent
1869	2020-01-14 09:10:36	D02P1	LV0603	61.955	collide	shell	0	ShipDamage	-50	Flight
1898	2020-01-14 09:10:36	D02P1	LV0603	62.687	press	right	None	Press	0	Press
1908	2020-01-14 09:10:36	D02P1	LV0603	62.954	press	right	None	Press	0	Press
1928	2020-01-14 09:10:36	D02P1	LV0603	63.421	press	thrust	None	Press	0	Press
1933	2020-01-14 09:10:36	D02P1	LV0603	63.521	press	right	None	Press	0	Press
1947	2020-01-14 09:10:36	D02P1	LV0603	63.921	press	thrust	None	Press	0	Press
1956	2020-01-14 09:10:36	D02P1	LV0603	64.078	new_mine	friend	None	NewMine	0	GameEvent
1974	2020-01-14 09:10:36	D02P1	LV0603	64.554	press	right	None	Press	0	Press
1984	2020-01-14 09:10:36	D02P1	LV0603	64.821	press	thrust	None	Press	0	Press
2000	2020-01-14 09:10:36	D02P1	LV0603	65.154	press	right	None	Press	0	Press
2013	2020-01-14 09:10:36	D02P1	LV0603	65.488	press	right	None	Press	0	Press
2034	2020-01-14 09:10:36	D02P1	LV0603	66.087	press	right	None	Press	0	Press
2057	2020-01-14 09:10:36	D02P1	LV0603	66.621	press	fire	None	Press	0	Press
2065	2020-01-14 09:10:36	D02P1	LV0603	66.821	press	left	None	Press	0	Press
2075	2020-01-14 09:10:36	D02P1	LV0603	67.088	press	right	None	Press	0	Press
2086	2020-01-14 09:10:36	D02P1	LV0603	67.288	press	thrust	None	Press	0	Press
2092	2020-01-14 09:10:36	D02P1	LV0603	67.355	collide	friend_mine	None	FriendMineDestruction	50	Mine
2100	2020-01-14 09:10:36	D02P1	LV0603	67.454	press	left	None	Press	0	Press
2112	2020-01-14 09:10:36	D02P1	LV0603	67.788	press	thrust	None	Press	0	Press
2147	2020-01-14 09:10:36	D02P1	LV0603	68.721	press	right	None	Press	0	Press
2159	2020-01-14 09:10:36	D02P1	LV0603	69.021	press	thrust	None	Press	0	Press
2174	2020-01-14 09:10:36	D02P1	LV0603	69.254	bonus_available	None	None	NewBonus	0	GameEvent
2175	2020-01-14 09:10:36	D02P1	LV0603	69.287	press	right	None	Press	0	Press
2188	2020-01-14 09:10:36	D02P1	LV0603	69.655	press	left	None	Press	0	Press
2213	2020-01-14 09:10:36	D02P1	LV0603	70.255	press	shots	None	Press	0	Press
2215	2020-01-14 09:10:36	D02P1	LV0603	70.255	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
2232	2020-01-14 09:10:36	D02P1	LV0603	70.687	press	fire	None	Press	0	Press
2246	2020-01-14 09:10:36	D02P1	LV0603	71.088	press	fire	None	Press	0	Press
2258	2020-01-14 09:10:36	D02P1	LV0603	71.288	press	right	None	Press	0	Press
2270	2020-01-14 09:10:36	D02P1	LV0603	71.554	press	fire	None	Press	0	Press
2283	2020-01-14 09:10:36	D02P1	LV0603	71.921	press	right	None	Press	0	Press
2292	2020-01-14 09:10:36	D02P1	LV0603	72.154	press	fire	None	Press	0	Press
2308	2020-01-14 09:10:36	D02P1	LV0603	72.421	press	fire	None	Press	0	Press
2310	2020-01-14 09:10:36	D02P1	LV0603	72.445	new_mine	friend	None	NewMine	0	GameEvent
2321	2020-01-14 09:10:36	D02P1	LV0603	72.754	press	fire	None	Press	0	Press
2331	2020-01-14 09:10:36	D02P1	LV0603	72.954	collide	missile_2	fortress	FortressShot	0	GameEvent
2343	2020-01-14 09:10:36	D02P1	LV0603	73.254	collide	missile_1	fortress	FortressShot	0	GameEvent
2354	2020-01-14 09:10:36	D02P1	LV0603	73.454	press	left	None	Press	0	Press
2373	2020-01-14 09:10:36	D02P1	LV0603	73.955	press	left	None	Press	0	Press
2391	2020-01-14 09:10:36	D02P1	LV0603	74.321	press	fire	None	Press	0	Press
2402	2020-01-14 09:10:36	D02P1	LV0603	74.554	collide	friend_mine	None	FriendMineDestruction	50	Mine
2408	2020-01-14 09:10:36	D02P1	LV0603	74.621	press	right	None	Press	0	Press
2438	2020-01-14 09:10:36	D02P1	LV0603	75.355	press	fire	None	Press	0	Press
2458	2020-01-14 09:10:36	D02P1	LV0603	75.854	press	left	None	Press	0	Press
2465	2020-01-14 09:10:36	D02P1	LV0603	76.022	press	fire	None	Press	0	Press
2475	2020-01-14 09:10:36	D02P1	LV0603	76.254	press	thrust	None	Press	0	Press
2490	2020-01-14 09:10:36	D02P1	LV0603	76.588	press	left	None	Press	0	Press
2503	2020-01-14 09:10:36	D02P1	LV0603	76.887	press	thrust	None	Press	0	Press
2515	2020-01-14 09:10:36	D02P1	LV0603	77.187	press	right	None	Press	0	Press
2533	2020-01-14 09:10:36	D02P1	LV0603	77.588	press	thrust	None	Press	0	Press
2552	2020-01-14 09:10:36	D02P1	LV0603	78.087	press	fire	None	Press	0	Press
2562	2020-01-14 09:10:36	D02P1	LV0603	78.287	press	right	None	Press	0	Press
2593	2020-01-14 09:10:36	D02P1	LV0603	79.087	press	thrust	None	Press	0	Press
2614	2020-01-14 09:10:36	D02P1	LV0603	79.621	press	thrust	None	Press	0	Press
2618	2020-01-14 09:10:36	D02P1	LV0603	79.677	new_mine	friend	None	NewMine	0	GameEvent
2625	2020-01-14 09:10:36	D02P1	LV0603	79.887	press	right	None	Press	0	Press
2636	2020-01-14 09:10:36	D02P1	LV0603	80.121	press	fire	None	Press	0	Press
2655	2020-01-14 09:10:36	D02P1	LV0603	80.555	press	left	None	Press	0	Press
2662	2020-01-14 09:10:36	D02P1	LV0603	80.721	press	right	None	Press	0	Press
2675	2020-01-14 09:10:36	D02P1	LV0603	81.056	press	right	None	Press	0	Press
2684	2020-01-14 09:10:36	D02P1	LV0603	81.254	press	thrust	None	Press	0	Press
2688	2020-01-14 09:10:36	D02P1	LV0603	81.354	press	fire	None	Press	0	Press
2714	2020-01-14 09:10:36	D02P1	LV0603	81.988	press	fire	None	Press	0	Press
2730	2020-01-14 09:10:36	D02P1	LV0603	82.354	press	fire	None	Press	0	Press
2742	2020-01-14 09:10:36	D02P1	LV0603	82.588	press	right	None	Press	0	Press
2752	2020-01-14 09:10:36	D02P1	LV0603	82.855	collide	missile_1	fortress	FortressShot	0	GameEvent
2757	2020-01-14 09:10:36	D02P1	LV0603	82.954	press	fire	None	Press	0	Press
2782	2020-01-14 09:10:36	D02P1	LV0603	83.455	press	left	None	Press	0	Press
2800	2020-01-14 09:10:36	D02P1	LV0603	83.921	press	right	None	Press	0	Press
2811	2020-01-14 09:10:36	D02P1	LV0603	84.187	press	fire	None	Press	0	Press
2821	2020-01-14 09:10:36	D02P1	LV0603	84.421	press	left	None	Press	0	Press
2834	2020-01-14 09:10:36	D02P1	LV0603	84.689	press	fire	None	Press	0	Press
2837	2020-01-14 09:10:36	D02P1	LV0603	84.721	press	right	None	Press	0	Press
2846	2020-01-14 09:10:36	D02P1	LV0603	84.854	press	thrust	None	Press	0	Press
2853	2020-01-14 09:10:36	D02P1	LV0603	84.955	bonus_available	None	None	NewBonus	0	GameEvent
2865	2020-01-14 09:10:36	D02P1	LV0603	85.355	press	left	None	Press	0	Press
