Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1137	2018-06-19 11:28:07	D14P1	GF0912	37.783	press	thrust	None	Press	0	Press
1146	2018-06-19 11:28:07	D14P1	GF0912	37.983	press	right	None	Press	0	Press
1162	2018-06-19 11:28:07	D14P1	GF0912	38.316	press	right	None	Press	0	Press
1180	2018-06-19 11:28:07	D14P1	GF0912	38.85	press	right	None	Press	0	Press
1203	2018-06-19 11:28:07	D14P1	GF0912	39.384	press	left	None	Press	0	Press
1214	2018-06-19 11:28:07	D14P1	GF0912	39.683	press	fire	None	Press	0	Press
1225	2018-06-19 11:28:07	D14P1	GF0912	39.95	collide	missile_0	fortress	FortressShot	0	GameEvent
1242	2018-06-19 11:28:07	D14P1	GF0912	40.283	press	fire	None	Press	0	Press
1253	2018-06-19 11:28:07	D14P1	GF0912	40.584	press	right	None	Press	0	Press
1256	2018-06-19 11:28:07	D14P1	GF0912	40.616	collide	missile_0	fortress	FortressShot	0	GameEvent
1271	2018-06-19 11:28:07	D14P1	GF0912	41.016	press	fire	None	Press	0	Press
1289	2018-06-19 11:28:07	D14P1	GF0912	41.384	collide	missile_0	fortress	FortressShot	0	GameEvent
1290	2018-06-19 11:28:07	D14P1	GF0912	41.416	press	thrust	None	Press	0	Press
1318	2018-06-19 11:28:07	D14P1	GF0912	42.116	press	fire	None	Press	0	Press
1320	2018-06-19 11:28:07	D14P1	GF0912	42.146	new_mine	foe	None	NewMine	0	GameEvent
1336	2018-06-19 11:28:07	D14P1	GF0912	42.55	press	right	None	Press	0	Press
1351	2018-06-19 11:28:07	D14P1	GF0912	42.916	press	fire	None	Press	0	Press
1381	2018-06-19 11:28:07	D14P1	GF0912	43.65	press	iff	None	Press	0	Press
1388	2018-06-19 11:28:07	D14P1	GF0912	43.75	press	iff	None	Press	0	Press
1412	2018-06-19 11:28:07	D14P1	GF0912	44.283	press	right	None	Press	0	Press
1425	2018-06-19 11:28:07	D14P1	GF0912	44.616	press	right	None	Press	0	Press
