Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
282	2021-03-02 14:41:23	D02P1	JA2904	8.99	press	thrust	None	Press	0	Press
298	2021-03-02 14:41:23	D02P1	JA2904	9.456	press	thrust	None	Press	0	Press
310	2021-03-02 14:41:23	D02P1	JA2904	9.822	press	right	None	Press	0	Press
329	2021-03-02 14:41:23	D02P1	JA2904	10.222	press	right	None	Press	0	Press
341	2021-03-02 14:41:23	D02P1	JA2904	10.555	press	right	None	Press	0	Press
347	2021-03-02 14:41:23	D02P1	JA2904	10.723	press	thrust	None	Press	0	Press
351	2021-03-02 14:41:23	D02P1	JA2904	10.757	bonus_available	None	None	NewBonus	0	GameEvent
368	2021-03-02 14:41:23	D02P1	JA2904	11.123	press	thrust	None	Press	0	Press
390	2021-03-02 14:41:23	D02P1	JA2904	11.789	press	fire	None	Press	0	Press
402	2021-03-02 14:41:23	D02P1	JA2904	12.022	press	right	None	Press	0	Press
421	2021-03-02 14:41:23	D02P1	JA2904	12.489	collide	missile_0	fortress	FortressShot	0	GameEvent
424	2021-03-02 14:41:23	D02P1	JA2904	12.555	press	thrust	None	Press	0	Press
440	2021-03-02 14:41:23	D02P1	JA2904	12.925	new_mine	foe	None	NewMine	0	GameEvent
451	2021-03-02 14:41:23	D02P1	JA2904	13.123	press	fire	None	Press	0	Press
471	2021-03-02 14:41:23	D02P1	JA2904	13.722	press	left	None	Press	0	Press
487	2021-03-02 14:41:23	D02P1	JA2904	14.09	press	right	None	Press	0	Press
504	2021-03-02 14:41:23	D02P1	JA2904	14.523	press	thrust	None	Press	0	Press
534	2021-03-02 14:41:23	D02P1	JA2904	15.29	press	right	None	Press	0	Press
550	2021-03-02 14:41:23	D02P1	JA2904	15.722	press	iff	None	Press	0	Press
556	2021-03-02 14:41:23	D02P1	JA2904	15.823	press	iff	None	Press	0	Press
564	2021-03-02 14:41:23	D02P1	JA2904	15.956	press	right	None	Press	0	Press
582	2021-03-02 14:41:23	D02P1	JA2904	16.356	press	fire	None	Press	0	Press
596	2021-03-02 14:41:23	D02P1	JA2904	16.69	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
618	2021-03-02 14:41:23	D02P1	JA2904	17.156	press	left	None	Press	0	Press
625	2021-03-02 14:41:23	D02P1	JA2904	17.356	press	thrust	None	Press	0	Press
642	2021-03-02 14:41:23	D02P1	JA2904	17.823	press	right	None	Press	0	Press
666	2021-03-02 14:41:23	D02P1	JA2904	18.389	press	right	None	Press	0	Press
678	2021-03-02 14:41:23	D02P1	JA2904	18.69	press	fire	None	Press	0	Press
696	2021-03-02 14:41:23	D02P1	JA2904	19.089	collide	missile_0	fortress	FortressShot	0	GameEvent
702	2021-03-02 14:41:23	D02P1	JA2904	19.257	press	right	None	Press	0	Press
715	2021-03-02 14:41:23	D02P1	JA2904	19.59	press	fire	None	Press	0	Press
724	2021-03-02 14:41:23	D02P1	JA2904	19.79	press	thrust	None	Press	0	Press
742	2021-03-02 14:41:23	D02P1	JA2904	20.158	collide	missile_0	fortress	FortressShot	0	GameEvent
749	2021-03-02 14:41:23	D02P1	JA2904	20.323	press	right	None	Press	0	Press
758	2021-03-02 14:41:23	D02P1	JA2904	20.557	press	thrust	None	Press	0	Press
786	2021-03-02 14:41:23	D02P1	JA2904	21.323	press	fire	None	Press	0	Press
806	2021-03-02 14:41:23	D02P1	JA2904	21.791	new_mine	friend	None	NewMine	0	GameEvent
814	2021-03-02 14:41:23	D02P1	JA2904	22.022	collide	missile_0	fortress	FortressShot	0	GameEvent
822	2021-03-02 14:41:23	D02P1	JA2904	22.155	press	fire	None	Press	0	Press
831	2021-03-02 14:41:23	D02P1	JA2904	22.323	bonus_available	None	None	NewBonus	0	GameEvent
854	2021-03-02 14:41:23	D02P1	JA2904	23.058	press	right	None	Press	0	Press
874	2021-03-02 14:41:23	D02P1	JA2904	23.555	press	fire	None	Press	0	Press
904	2021-03-02 14:41:23	D02P1	JA2904	24.322	press	left	None	Press	0	Press
911	2021-03-02 14:41:23	D02P1	JA2904	24.456	press	shots	None	Press	0	Press
913	2021-03-02 14:41:23	D02P1	JA2904	24.456	shots_bonus_failure	None	None	BonusFailure	-50	Bonus
930	2021-03-02 14:41:23	D02P1	JA2904	24.889	press	right	None	Press	0	Press
951	2021-03-02 14:41:23	D02P1	JA2904	25.356	press	fire	None	Press	0	Press
968	2021-03-02 14:41:23	D02P1	JA2904	25.79	press	fire	None	Press	0	Press
975	2021-03-02 14:41:23	D02P1	JA2904	25.955	press	right	None	Press	0	Press
993	2021-03-02 14:41:23	D02P1	JA2904	26.357	press	right	None	Press	0	Press
1000	2021-03-02 14:41:23	D02P1	JA2904	26.489	press	fire	None	Press	0	Press
1015	2021-03-02 14:41:23	D02P1	JA2904	26.923	press	left	None	Press	0	Press
1027	2021-03-02 14:41:23	D02P1	JA2904	27.222	press	right	None	Press	0	Press
1043	2021-03-02 14:41:23	D02P1	JA2904	27.555	press	fire	None	Press	0	Press
1049	2021-03-02 14:41:23	D02P1	JA2904	27.689	press	thrust	None	Press	0	Press
1066	2021-03-02 14:41:23	D02P1	JA2904	28.057	collide	friend_mine	None	FriendMineDestruction	50	Mine
1075	2021-03-02 14:41:23	D02P1	JA2904	28.189	press	left	None	Press	0	Press
1091	2021-03-02 14:41:23	D02P1	JA2904	28.522	press	thrust	None	Press	0	Press
1101	2021-03-02 14:41:23	D02P1	JA2904	28.79	press	left	None	Press	0	Press
1127	2021-03-02 14:41:23	D02P1	JA2904	29.456	press	thrust	None	Press	0	Press
1138	2021-03-02 14:41:23	D02P1	JA2904	29.658	bonus_available	None	None	NewBonus	0	GameEvent
1146	2021-03-02 14:41:23	D02P1	JA2904	29.922	press	right	None	Press	0	Press
1190	2021-03-02 14:41:23	D02P1	JA2904	31.091	press	thrust	None	Press	0	Press
1193	2021-03-02 14:41:23	D02P1	JA2904	31.156	press	right	None	Press	0	Press
1215	2021-03-02 14:41:23	D02P1	JA2904	31.689	press	left	None	Press	0	Press
1229	2021-03-02 14:41:23	D02P1	JA2904	31.989	press	thrust	None	Press	0	Press
1234	2021-03-02 14:41:23	D02P1	JA2904	32.124	press	right	None	Press	0	Press
1270	2021-03-02 14:41:23	D02P1	JA2904	33.022	press	fire	None	Press	0	Press
1276	2021-03-02 14:41:23	D02P1	JA2904	33.124	new_mine	foe	None	NewMine	0	GameEvent
1306	2021-03-02 14:41:23	D02P1	JA2904	33.922	press	right	None	Press	0	Press
1325	2021-03-02 14:41:23	D02P1	JA2904	34.39	press	thrust	None	Press	0	Press
1339	2021-03-02 14:41:23	D02P1	JA2904	34.823	press	shots	None	Press	0	Press
1341	2021-03-02 14:41:23	D02P1	JA2904	34.823	shots_bonus_failure	None	None	BonusFailure	-50	Bonus
1347	2021-03-02 14:41:23	D02P1	JA2904	34.923	press	shots	None	Press	0	Press
1357	2021-03-02 14:41:23	D02P1	JA2904	35.09	press	right	None	Press	0	Press
1402	2021-03-02 14:41:23	D02P1	JA2904	36.256	press	iff	None	Press	0	Press
1408	2021-03-02 14:41:23	D02P1	JA2904	36.356	press	iff	None	Press	0	Press
1418	2021-03-02 14:41:23	D02P1	JA2904	36.489	press	right	None	Press	0	Press
1432	2021-03-02 14:41:23	D02P1	JA2904	36.89	press	fire	None	Press	0	Press
1451	2021-03-02 14:41:23	D02P1	JA2904	37.29	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1466	2021-03-02 14:41:23	D02P1	JA2904	37.556	press	thrust	None	Press	0	Press
