Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
2552	2019-11-22 11:36:19	D05P1	CO1106	85.209	press	thrust	None	Press	0	Press
2573	2019-11-22 11:36:19	D05P1	CO1106	85.676	press	right	None	Press	0	Press
2599	2019-11-22 11:36:19	D05P1	CO1106	86.476	press	right	None	Press	0	Press
2614	2019-11-22 11:36:19	D05P1	CO1106	86.776	press	fire	None	Press	0	Press
2631	2019-11-22 11:36:19	D05P1	CO1106	87.243	collide	missile_0	fortress	FortressShot	0	GameEvent
2640	2019-11-22 11:36:19	D05P1	CO1106	87.443	bonus_available	None	None	NewBonus	0	GameEvent
2644	2019-11-22 11:36:19	D05P1	CO1106	87.576	press	thrust	None	Press	0	Press
2659	2019-11-22 11:36:19	D05P1	CO1106	87.909	press	right	None	Press	0	Press
2676	2019-11-22 11:36:19	D05P1	CO1106	88.376	press	fire	None	Press	0	Press
2698	2019-11-22 11:36:19	D05P1	CO1106	88.909	press	pnts	None	Press	0	Press
2700	2019-11-22 11:36:19	D05P1	CO1106	88.909	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
2703	2019-11-22 11:36:19	D05P1	CO1106	88.943	collide	missile_0	fortress	FortressShot	0	GameEvent
2718	2019-11-22 11:36:19	D05P1	CO1106	89.343	press	right	None	Press	0	Press
2729	2019-11-22 11:36:19	D05P1	CO1106	89.576	press	thrust	None	Press	0	Press
2733	2019-11-22 11:36:19	D05P1	CO1106	89.632	new_mine	friend	None	NewMine	0	GameEvent
2747	2019-11-22 11:36:19	D05P1	CO1106	89.976	press	fire	None	Press	0	Press
2771	2019-11-22 11:36:19	D05P1	CO1106	90.643	collide	missile_0	fortress	FortressShot	0	GameEvent
2778	2019-11-22 11:36:19	D05P1	CO1106	90.743	press	right	None	Press	0	Press
2802	2019-11-22 11:36:19	D05P1	CO1106	91.409	press	fire	None	Press	0	Press
2814	2019-11-22 11:36:19	D05P1	CO1106	91.675	press	thrust	None	Press	0	Press
2816	2019-11-22 11:36:19	D05P1	CO1106	91.675	collide	friend_mine	None	FriendMineDestruction	50	Mine
2836	2019-11-22 11:36:19	D05P1	CO1106	92.043	press	left	None	Press	0	Press
2850	2019-11-22 11:36:19	D05P1	CO1106	92.443	press	thrust	None	Press	0	Press
2869	2019-11-22 11:36:19	D05P1	CO1106	92.876	press	left	None	Press	0	Press
2882	2019-11-22 11:36:19	D05P1	CO1106	93.208	press	thrust	None	Press	0	Press
2912	2019-11-22 11:36:19	D05P1	CO1106	93.975	press	right	None	Press	0	Press
2936	2019-11-22 11:36:19	D05P1	CO1106	94.643	press	fire	None	Press	0	Press
2948	2019-11-22 11:36:19	D05P1	CO1106	94.776	bonus_available	None	None	NewBonus	0	GameEvent
2953	2019-11-22 11:36:19	D05P1	CO1106	94.943	press	right	None	Press	0	Press
2970	2019-11-22 11:36:19	D05P1	CO1106	95.443	press	right	None	Press	0	Press
2981	2019-11-22 11:36:19	D05P1	CO1106	95.709	press	thrust	None	Press	0	Press
2998	2019-11-22 11:36:19	D05P1	CO1106	96.076	press	thrust	None	Press	0	Press
3012	2019-11-22 11:36:19	D05P1	CO1106	96.411	press	right	None	Press	0	Press
3025	2019-11-22 11:36:19	D05P1	CO1106	96.743	press	fire	None	Press	0	Press
3027	2019-11-22 11:36:19	D05P1	CO1106	96.767	new_mine	foe	None	NewMine	0	GameEvent
3047	2019-11-22 11:36:19	D05P1	CO1106	97.209	collide	missile_0	fortress	FortressShot	0	GameEvent
3061	2019-11-22 11:36:19	D05P1	CO1106	97.643	press	right	None	Press	0	Press
3079	2019-11-22 11:36:19	D05P1	CO1106	98.009	press	right	None	Press	0	Press
3096	2019-11-22 11:36:19	D05P1	CO1106	98.476	press	shots	None	Press	0	Press
3098	2019-11-22 11:36:19	D05P1	CO1106	98.476	shots_bonus_failure	None	None	BonusFailure	-50	Bonus
3104	2019-11-22 11:36:19	D05P1	CO1106	98.61	press	shots	None	Press	0	Press
3118	2019-11-22 11:36:19	D05P1	CO1106	98.876	press	iff	None	Press	0	Press
3130	2019-11-22 11:36:19	D05P1	CO1106	99.142	press	iff	None	Press	0	Press
3136	2019-11-22 11:36:19	D05P1	CO1106	99.243	press	thrust	None	Press	0	Press
3152	2019-11-22 11:36:19	D05P1	CO1106	99.743	press	right	None	Press	0	Press
3171	2019-11-22 11:36:19	D05P1	CO1106	100.176	press	fire	None	Press	0	Press
3190	2019-11-22 11:36:19	D05P1	CO1106	100.643	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
3208	2019-11-22 11:36:19	D05P1	CO1106	101.011	press	thrust	None	Press	0	Press
3297	2019-11-22 11:36:19	D05P1	CO1106	103.51	press	thrust	None	Press	0	Press
3335	2019-11-22 11:36:19	D05P1	CO1106	104.543	press	fire	None	Press	0	Press
3369	2019-11-22 11:36:19	D05P1	CO1106	105.443	press	right	None	Press	0	Press
3383	2019-11-22 11:36:19	D05P1	CO1106	105.734	new_mine	foe	None	NewMine	0	GameEvent
3387	2019-11-22 11:36:19	D05P1	CO1106	105.876	press	fire	None	Press	0	Press
3418	2019-11-22 11:36:19	D05P1	CO1106	106.61	press	right	None	Press	0	Press
3432	2019-11-22 11:36:19	D05P1	CO1106	106.975	press	right	None	Press	0	Press
3447	2019-11-22 11:36:19	D05P1	CO1106	107.309	press	iff	None	Press	0	Press
3454	2019-11-22 11:36:19	D05P1	CO1106	107.443	press	iff	None	Press	0	Press
3466	2019-11-22 11:36:19	D05P1	CO1106	107.643	press	right	None	Press	0	Press
3480	2019-11-22 11:36:19	D05P1	CO1106	108.009	press	right	None	Press	0	Press
3494	2019-11-22 11:36:19	D05P1	CO1106	108.309	press	fire	None	Press	0	Press
3513	2019-11-22 11:36:19	D05P1	CO1106	108.776	press	right	None	Press	0	Press
3523	2019-11-22 11:36:19	D05P1	CO1106	109.043	press	fire	None	Press	0	Press
3551	2019-11-22 11:36:19	D05P1	CO1106	109.642	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
3562	2019-11-22 11:36:19	D05P1	CO1106	109.876	press	thrust	None	Press	0	Press
3578	2019-11-22 11:36:19	D05P1	CO1106	110.176	press	left	None	Press	0	Press
3591	2019-11-22 11:36:19	D05P1	CO1106	110.443	bonus_available	None	None	NewBonus	0	GameEvent
3600	2019-11-22 11:36:19	D05P1	CO1106	110.743	press	left	None	Press	0	Press
3613	2019-11-22 11:36:19	D05P1	CO1106	111.109	press	fire	None	Press	0	Press
3644	2019-11-22 11:36:19	D05P1	CO1106	111.843	collide	missile_0	fortress	FortressShot	0	GameEvent
3655	2019-11-22 11:36:19	D05P1	CO1106	112.142	press	thrust	None	Press	0	Press
3672	2019-11-22 11:36:19	D05P1	CO1106	112.508	press	fire	None	Press	0	Press
3702	2019-11-22 11:36:19	D05P1	CO1106	113.243	collide	missile_0	fortress	FortressShot	0	GameEvent
3706	2019-11-22 11:36:19	D05P1	CO1106	113.343	press	right	None	Press	0	Press
3721	2019-11-22 11:36:19	D05P1	CO1106	113.743	press	fire	None	Press	0	Press
3751	2019-11-22 11:36:19	D05P1	CO1106	114.476	collide	missile_0	fortress	FortressShot	0	GameEvent
3763	2019-11-22 11:36:19	D05P1	CO1106	114.765	new_mine	foe	None	NewMine	0	GameEvent
3767	2019-11-22 11:36:19	D05P1	CO1106	114.876	press	fire	None	Press	0	Press
3778	2019-11-22 11:36:19	D05P1	CO1106	115.176	press	right	None	Press	0	Press
3798	2019-11-22 11:36:19	D05P1	CO1106	115.609	collide	missile_0	fortress	FortressShot	0	GameEvent
3824	2019-11-22 11:36:19	D05P1	CO1106	116.309	press	iff	None	Press	0	Press
3832	2019-11-22 11:36:19	D05P1	CO1106	116.442	press	iff	None	Press	0	Press
3878	2019-11-22 11:36:19	D05P1	CO1106	117.643	press	fire	None	Press	0	Press
3886	2019-11-22 11:36:19	D05P1	CO1106	117.776	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
3903	2019-11-22 11:36:19	D05P1	CO1106	118.176	press	fire	None	Press	0	Press
3936	2019-11-22 11:36:19	D05P1	CO1106	118.976	collide	missile_0	fortress	FortressShot	0	GameEvent
3955	2019-11-22 11:36:19	D05P1	CO1106	119.443	press	fire	None	Press	0	Press
3981	2019-11-22 11:36:19	D05P1	CO1106	120.143	press	thrust	None	Press	0	Press
3986	2019-11-22 11:36:19	D05P1	CO1106	120.243	collide	missile_0	fortress	FortressShot	0	GameEvent
4010	2019-11-22 11:36:19	D05P1	CO1106	120.809	press	right	None	Press	0	Press
4024	2019-11-22 11:36:19	D05P1	CO1106	121.176	press	fire	None	Press	0	Press
4057	2019-11-22 11:36:19	D05P1	CO1106	121.976	collide	missile_0	fortress	FortressShot	0	GameEvent
4092	2019-11-22 11:36:19	D05P1	CO1106	122.898	new_mine	friend	None	NewMine	0	GameEvent
4104	2019-11-22 11:36:19	D05P1	CO1106	123.276	press	right	None	Press	0	Press
4125	2019-11-22 11:36:19	D05P1	CO1106	123.81	press	fire	None	Press	0	Press
4131	2019-11-22 11:36:19	D05P1	CO1106	123.943	press	fire	None	Press	0	Press
4145	2019-11-22 11:36:19	D05P1	CO1106	124.243	press	left	None	Press	0	Press
4159	2019-11-22 11:36:19	D05P1	CO1106	124.543	collide	missile_0	fortress	FortressShot	0	GameEvent
4160	2019-11-22 11:36:19	D05P1	CO1106	124.576	press	thrust	None	Press	0	Press
4167	2019-11-22 11:36:19	D05P1	CO1106	124.676	collide	missile_0	fortress	FortressShot	0	GameEvent
4169	2019-11-22 11:36:19	D05P1	CO1106	124.709	destroyed	fortress	None	FortressDestruction	250	Fortress
4189	2019-11-22 11:36:19	D05P1	CO1106	125.243	press	right	None	Press	0	Press
4223	2019-11-22 11:36:19	D05P1	CO1106	126.143	press	thrust	None	Press	0	Press
4241	2019-11-22 11:36:19	D05P1	CO1106	126.576	press	fire	None	Press	0	Press
4255	2019-11-22 11:36:19	D05P1	CO1106	126.876	press	thrust	None	Press	0	Press
4276	2019-11-22 11:36:19	D05P1	CO1106	127.409	press	right	None	Press	0	Press
4286	2019-11-22 11:36:19	D05P1	CO1106	127.676	press	fire	None	Press	0	Press
4301	2019-11-22 11:36:19	D05P1	CO1106	128.009	collide	friend_mine	None	FriendMineDestruction	50	Mine
4332	2019-11-22 11:36:19	D05P1	CO1106	128.71	press	thrust	None	Press	0	Press
4337	2019-11-22 11:36:19	D05P1	CO1106	128.809	press	left	None	Press	0	Press
4361	2019-11-22 11:36:19	D05P1	CO1106	129.409	press	left	None	Press	0	Press
4377	2019-11-22 11:36:19	D05P1	CO1106	129.843	press	thrust	None	Press	0	Press
4393	2019-11-22 11:36:19	D05P1	CO1106	130.308	press	right	None	Press	0	Press
4415	2019-11-22 11:36:19	D05P1	CO1106	130.776	press	right	None	Press	0	Press
4428	2019-11-22 11:36:19	D05P1	CO1106	131.143	press	fire	None	Press	0	Press
4452	2019-11-22 11:36:19	D05P1	CO1106	131.709	press	right	None	Press	0	Press
4454	2019-11-22 11:36:19	D05P1	CO1106	131.709	collide	missile_0	fortress	FortressShot	0	GameEvent
4467	2019-11-22 11:36:19	D05P1	CO1106	132.043	press	fire	None	Press	0	Press
4488	2019-11-22 11:36:19	D05P1	CO1106	132.509	collide	missile_0	fortress	FortressShot	0	GameEvent
4494	2019-11-22 11:36:19	D05P1	CO1106	132.677	press	right	None	Press	0	Press
4512	2019-11-22 11:36:19	D05P1	CO1106	133.097	new_mine	friend	None	NewMine	0	GameEvent
4539	2019-11-22 11:36:19	D05P1	CO1106	133.809	press	fire	None	Press	0	Press
4557	2019-11-22 11:36:19	D05P1	CO1106	134.275	collide	missile_0	fortress	FortressShot	0	GameEvent
4580	2019-11-22 11:36:19	D05P1	CO1106	134.843	press	left	None	Press	0	Press
4592	2019-11-22 11:36:19	D05P1	CO1106	135.176	press	fire	None	Press	0	Press
4603	2019-11-22 11:36:19	D05P1	CO1106	135.477	press	right	None	Press	0	Press
4633	2019-11-22 11:36:19	D05P1	CO1106	136.209	press	thrust	None	Press	0	Press
4650	2019-11-22 11:36:19	D05P1	CO1106	136.576	press	fire	None	Press	0	Press
4670	2019-11-22 11:36:19	D05P1	CO1106	137.043	collide	friend_mine	None	FriendMineDestruction	50	Mine
4678	2019-11-22 11:36:19	D05P1	CO1106	137.176	press	thrust	None	Press	0	Press
4698	2019-11-22 11:36:19	D05P1	CO1106	137.643	press	right	None	Press	0	Press
4716	2019-11-22 11:36:19	D05P1	CO1106	138.176	press	thrust	None	Press	0	Press
4754	2019-11-22 11:36:19	D05P1	CO1106	139.176	press	fire	None	Press	0	Press
4780	2019-11-22 11:36:19	D05P1	CO1106	139.808	press	thrust	None	Press	0	Press
4784	2019-11-22 11:36:19	D05P1	CO1106	139.876	collide	missile_0	fortress	FortressShot	0	GameEvent
4791	2019-11-22 11:36:19	D05P1	CO1106	140.043	press	right	None	Press	0	Press
4818	2019-11-22 11:36:19	D05P1	CO1106	140.708	press	thrust	None	Press	0	Press
4831	2019-11-22 11:36:19	D05P1	CO1106	141.042	press	left	None	Press	0	Press
4873	2019-11-22 11:36:19	D05P1	CO1106	142.164	new_mine	foe	None	NewMine	0	GameEvent
4876	2019-11-22 11:36:19	D05P1	CO1106	142.209	press	fire	None	Press	0	Press
4898	2019-11-22 11:36:19	D05P1	CO1106	142.676	collide	missile_0	fortress	FortressShot	0	GameEvent
4925	2019-11-22 11:36:19	D05P1	CO1106	143.509	press	right	None	Press	0	Press
4947	2019-11-22 11:36:19	D05P1	CO1106	144.009	press	iff	None	Press	0	Press
4954	2019-11-22 11:36:19	D05P1	CO1106	144.143	press	iff	None	Press	0	Press
4967	2019-11-22 11:36:19	D05P1	CO1106	144.443	press	right	None	Press	0	Press
4985	2019-11-22 11:36:19	D05P1	CO1106	144.843	press	fire	None	Press	0	Press
4997	2019-11-22 11:36:19	D05P1	CO1106	145.076	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
5021	2019-11-22 11:36:19	D05P1	CO1106	145.676	press	left	None	Press	0	Press
5036	2019-11-22 11:36:19	D05P1	CO1106	145.975	press	thrust	None	Press	0	Press
5049	2019-11-22 11:36:19	D05P1	CO1106	146.309	press	right	None	Press	0	Press
5065	2019-11-22 11:36:19	D05P1	CO1106	146.709	press	fire	None	Press	0	Press
5096	2019-11-22 11:36:19	D05P1	CO1106	147.475	press	thrust	None	Press	0	Press
5117	2019-11-22 11:36:19	D05P1	CO1106	148.009	press	fire	None	Press	0	Press
5142	2019-11-22 11:36:19	D05P1	CO1106	148.676	press	right	None	Press	0	Press
5147	2019-11-22 11:36:19	D05P1	CO1106	148.743	collide	missile_0	fortress	FortressShot	0	GameEvent
5167	2019-11-22 11:36:19	D05P1	CO1106	149.243	press	thrust	None	Press	0	Press
5198	2019-11-22 11:36:19	D05P1	CO1106	150.075	press	fire	None	Press	0	Press
5205	2019-11-22 11:36:19	D05P1	CO1106	150.197	new_mine	friend	None	NewMine	0	GameEvent
5229	2019-11-22 11:36:19	D05P1	CO1106	150.809	press	left	None	Press	0	Press
5250	2019-11-22 11:36:19	D05P1	CO1106	151.443	press	left	None	Press	0	Press
5259	2019-11-22 11:36:19	D05P1	CO1106	151.676	press	fire	None	Press	0	Press
5266	2019-11-22 11:36:19	D05P1	CO1106	151.775	collide	friend_mine	None	FriendMineDestruction	50	Mine
5284	2019-11-22 11:36:19	D05P1	CO1106	152.042	press	right	None	Press	0	Press
5308	2019-11-22 11:36:19	D05P1	CO1106	152.676	press	fire	None	Press	0	Press
5326	2019-11-22 11:36:19	D05P1	CO1106	153.076	collide	missile_0	fortress	FortressShot	0	GameEvent
5336	2019-11-22 11:36:19	D05P1	CO1106	153.376	press	right	None	Press	0	Press
5359	2019-11-22 11:36:19	D05P1	CO1106	153.875	press	fire	None	Press	0	Press
5372	2019-11-22 11:36:19	D05P1	CO1106	154.243	press	right	None	Press	0	Press
5390	2019-11-22 11:36:19	D05P1	CO1106	154.676	press	fire	None	Press	0	Press
5408	2019-11-22 11:36:19	D05P1	CO1106	155.075	collide	missile_1	fortress	FortressShot	0	GameEvent
5424	2019-11-22 11:36:19	D05P1	CO1106	155.543	press	right	None	Press	0	Press
5436	2019-11-22 11:36:19	D05P1	CO1106	155.81	press	thrust	None	Press	0	Press
5455	2019-11-22 11:36:19	D05P1	CO1106	156.243	press	fire	None	Press	0	Press
5473	2019-11-22 11:36:19	D05P1	CO1106	156.709	collide	missile_0	fortress	FortressShot	0	GameEvent
5481	2019-11-22 11:36:19	D05P1	CO1106	156.876	press	thrust	None	Press	0	Press
