Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
393	2019-12-02 19:52:31	D14P2	AL2409	12.987	press	thrust	None	Press	0	Press
411	2019-12-02 19:52:31	D14P2	AL2409	13.519	press	right	None	Press	0	Press
435	2019-12-02 19:52:31	D14P2	AL2409	14.119	press	fire	None	Press	0	Press
451	2019-12-02 19:52:31	D14P2	AL2409	14.52	collide	missile_0	fortress	FortressShot	0	GameEvent
460	2019-12-02 19:52:31	D14P2	AL2409	14.753	press	right	None	Press	0	Press
473	2019-12-02 19:52:31	D14P2	AL2409	14.987	press	fire	None	Press	0	Press
489	2019-12-02 19:52:31	D14P2	AL2409	15.42	collide	missile_0	fortress	FortressShot	0	GameEvent
499	2019-12-02 19:52:31	D14P2	AL2409	15.619	bonus_available	None	None	NewBonus	0	GameEvent
510	2019-12-02 19:52:31	D14P2	AL2409	15.887	press	fire	None	Press	0	Press
523	2019-12-02 19:52:31	D14P2	AL2409	16.252	press	pnts	None	Press	0	Press
525	2019-12-02 19:52:31	D14P2	AL2409	16.252	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
535	2019-12-02 19:52:31	D14P2	AL2409	16.453	collide	missile_0	fortress	FortressShot	0	GameEvent
544	2019-12-02 19:52:31	D14P2	AL2409	16.719	press	thrust	None	Press	0	Press
563	2019-12-02 19:52:31	D14P2	AL2409	17.153	press	right	None	Press	0	Press
574	2019-12-02 19:52:31	D14P2	AL2409	17.42	press	fire	None	Press	0	Press
591	2019-12-02 19:52:31	D14P2	AL2409	17.806	new_mine	friend	None	NewMine	0	GameEvent
602	2019-12-02 19:52:31	D14P2	AL2409	18.019	collide	missile_0	fortress	FortressShot	0	GameEvent
613	2019-12-02 19:52:31	D14P2	AL2409	18.32	press	left	None	Press	0	Press
630	2019-12-02 19:52:31	D14P2	AL2409	18.819	press	fire	None	Press	0	Press
645	2019-12-02 19:52:31	D14P2	AL2409	19.087	press	left	None	Press	0	Press
651	2019-12-02 19:52:31	D14P2	AL2409	19.22	press	fire	None	Press	0	Press
660	2019-12-02 19:52:31	D14P2	AL2409	19.354	collide	friend_mine	None	FriendMineDestruction	50	Mine
673	2019-12-02 19:52:31	D14P2	AL2409	19.654	press	right	None	Press	0	Press
689	2019-12-02 19:52:31	D14P2	AL2409	20.019	press	thrust	None	Press	0	Press
707	2019-12-02 19:52:31	D14P2	AL2409	20.487	press	right	None	Press	0	Press
728	2019-12-02 19:52:31	D14P2	AL2409	20.954	press	fire	None	Press	0	Press
748	2019-12-02 19:52:31	D14P2	AL2409	21.52	press	right	None	Press	0	Press
761	2019-12-02 19:52:31	D14P2	AL2409	21.854	press	fire	None	Press	0	Press
790	2019-12-02 19:52:31	D14P2	AL2409	22.553	collide	missile_1	fortress	FortressShot	0	GameEvent
795	2019-12-02 19:52:31	D14P2	AL2409	22.687	press	fire	None	Press	0	Press
825	2019-12-02 19:52:31	D14P2	AL2409	23.353	collide	missile_0	fortress	FortressShot	0	GameEvent
831	2019-12-02 19:52:31	D14P2	AL2409	23.487	press	right	None	Press	0	Press
845	2019-12-02 19:52:31	D14P2	AL2409	23.888	press	fire	None	Press	0	Press
871	2019-12-02 19:52:31	D14P2	AL2409	24.44	new_mine	foe	None	NewMine	0	GameEvent
894	2019-12-02 19:52:31	D14P2	AL2409	25.087	press	right	None	Press	0	Press
912	2019-12-02 19:52:31	D14P2	AL2409	25.519	press	iff	None	Press	0	Press
919	2019-12-02 19:52:31	D14P2	AL2409	25.654	press	iff	None	Press	0	Press
928	2019-12-02 19:52:31	D14P2	AL2409	25.819	press	fire	None	Press	0	Press
959	2019-12-02 19:52:31	D14P2	AL2409	26.519	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
982	2019-12-02 19:52:31	D14P2	AL2409	27.053	press	thrust	None	Press	0	Press
1001	2019-12-02 19:52:31	D14P2	AL2409	27.553	press	fire	None	Press	0	Press
1033	2019-12-02 19:52:31	D14P2	AL2409	28.355	collide	missile_0	fortress	FortressShot	0	GameEvent
1047	2019-12-02 19:52:31	D14P2	AL2409	28.754	press	right	None	Press	0	Press
1104	2019-12-02 19:52:31	D14P2	AL2409	30.253	press	fire	None	Press	0	Press
1133	2019-12-02 19:52:31	D14P2	AL2409	31.053	collide	missile_0	fortress	FortressShot	0	GameEvent
1158	2019-12-02 19:52:31	D14P2	AL2409	31.639	new_mine	friend	None	NewMine	0	GameEvent
1178	2019-12-02 19:52:31	D14P2	AL2409	32.187	press	left	None	Press	0	Press
1201	2019-12-02 19:52:31	D14P2	AL2409	32.82	press	fire	None	Press	0	Press
1227	2019-12-02 19:52:31	D14P2	AL2409	33.42	collide	friend_mine	None	FriendMineDestruction	50	Mine
1239	2019-12-02 19:52:31	D14P2	AL2409	33.687	press	thrust	None	Press	0	Press
1252	2019-12-02 19:52:31	D14P2	AL2409	34.019	press	right	None	Press	0	Press
1272	2019-12-02 19:52:31	D14P2	AL2409	34.519	press	thrust	None	Press	0	Press
1275	2019-12-02 19:52:31	D14P2	AL2409	34.52	bonus_available	None	None	NewBonus	0	GameEvent
1301	2019-12-02 19:52:31	D14P2	AL2409	35.187	press	pnts	None	Press	0	Press
1303	2019-12-02 19:52:31	D14P2	AL2409	35.187	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
1335	2019-12-02 19:52:31	D14P2	AL2409	36.087	press	left	None	Press	0	Press
1362	2019-12-02 19:52:31	D14P2	AL2409	36.72	press	right	None	Press	0	Press
