Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
616	2018-06-08 08:30:10	D05P1	LB2705	20.308	press	thrust	None	Press	0	Press
627	2018-06-08 08:30:10	D05P1	LB2705	20.575	press	right	None	Press	0	Press
654	2018-06-08 08:30:10	D05P1	LB2705	21.275	press	right	None	Press	0	Press
678	2018-06-08 08:30:10	D05P1	LB2705	21.875	press	fire	None	Press	0	Press
682	2018-06-08 08:30:10	D05P1	LB2705	21.941	press	right	None	Press	0	Press
693	2018-06-08 08:30:10	D05P1	LB2705	22.241	press	right	None	Press	0	Press
706	2018-06-08 08:30:10	D05P1	LB2705	22.608	press	fire	None	Press	0	Press
735	2018-06-08 08:30:10	D05P1	LB2705	23.341	press	fire	None	Press	0	Press
756	2018-06-08 08:30:10	D05P1	LB2705	23.841	press	right	None	Press	0	Press
784	2018-06-08 08:30:10	D05P1	LB2705	24.475	warp	up	None	BorderCrossing	-35	Flight
798	2018-06-08 08:30:10	D05P1	LB2705	24.758	new_mine	foe	None	NewMine	0	GameEvent
817	2018-06-08 08:30:10	D05P1	LB2705	25.24	press	right	None	Press	0	Press
832	2018-06-08 08:30:10	D05P1	LB2705	25.675	press	right	None	Press	0	Press
847	2018-06-08 08:30:10	D05P1	LB2705	25.975	press	right	None	Press	0	Press
861	2018-06-08 08:30:10	D05P1	LB2705	26.341	press	right	None	Press	0	Press
872	2018-06-08 08:30:10	D05P1	LB2705	26.609	press	fire	None	Press	0	Press
895	2018-06-08 08:30:10	D05P1	LB2705	27.108	collide	mine_0	ship	ShipDamage	-50	Flight
933	2018-06-08 08:30:10	D05P1	LB2705	28.141	press	left	None	Press	0	Press
959	2018-06-08 08:30:10	D05P1	LB2705	28.907	press	left	None	Press	0	Press
977	2018-06-08 08:30:10	D05P1	LB2705	29.341	press	fire	None	Press	0	Press
1004	2018-06-08 08:30:10	D05P1	LB2705	29.975	bonus_available	None	None	NewBonus	0	GameEvent
1020	2018-06-08 08:30:10	D05P1	LB2705	30.508	press	thrust	None	Press	0	Press
1051	2018-06-08 08:30:10	D05P1	LB2705	31.308	press	left	None	Press	0	Press
1075	2018-06-08 08:30:10	D05P1	LB2705	31.941	press	left	None	Press	0	Press
1087	2018-06-08 08:30:10	D05P1	LB2705	32.19	new_mine	foe	None	NewMine	0	GameEvent
1118	2018-06-08 08:30:10	D05P1	LB2705	33.075	press	fire	None	Press	0	Press
1142	2018-06-08 08:30:10	D05P1	LB2705	33.675	collide	missile_0	fortress	FortressShot	0	GameEvent
1143	2018-06-08 08:30:10	D05P1	LB2705	33.708	press	right	None	Press	0	Press
1164	2018-06-08 08:30:10	D05P1	LB2705	34.141	bonus_available	None	None	NewBonus	0	GameEvent
