Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
407	2021-04-22 16:57:38	D04P1	KM0102	13.723	press	thrust	None	Press	0	Press
411	2021-04-22 16:57:38	D04P1	KM0102	13.823	press	right	None	Press	0	Press
431	2021-04-22 16:57:38	D04P1	KM0102	14.356	press	thrust	None	Press	0	Press
455	2021-04-22 16:57:38	D04P1	KM0102	14.957	press	left	None	Press	0	Press
461	2021-04-22 16:57:38	D04P1	KM0102	15.123	press	thrust	None	Press	0	Press
470	2021-04-22 16:57:38	D04P1	KM0102	15.356	press	right	None	Press	0	Press
500	2021-04-22 16:57:38	D04P1	KM0102	16.123	press	thrust	None	Press	0	Press
509	2021-04-22 16:57:38	D04P1	KM0102	16.29	bonus_available	None	None	NewBonus	0	GameEvent
522	2021-04-22 16:57:38	D04P1	KM0102	16.589	press	right	None	Press	0	Press
533	2021-04-22 16:57:38	D04P1	KM0102	16.89	press	fire	None	Press	0	Press
538	2021-04-22 16:57:38	D04P1	KM0102	16.99	press	right	None	Press	0	Press
542	2021-04-22 16:57:38	D04P1	KM0102	17.089	press	thrust	None	Press	0	Press
565	2021-04-22 16:57:38	D04P1	KM0102	17.623	press	thrust	None	Press	0	Press
567	2021-04-22 16:57:38	D04P1	KM0102	17.657	press	pnts	None	Press	0	Press
569	2021-04-22 16:57:38	D04P1	KM0102	17.657	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
579	2021-04-22 16:57:38	D04P1	KM0102	17.89	press	thrust	None	Press	0	Press
588	2021-04-22 16:57:38	D04P1	KM0102	18.123	press	right	None	Press	0	Press
594	2021-04-22 16:57:38	D04P1	KM0102	18.256	press	fire	None	Press	0	Press
600	2021-04-22 16:57:38	D04P1	KM0102	18.356	press	right	None	Press	0	Press
608	2021-04-22 16:57:38	D04P1	KM0102	18.425	new_mine	foe	None	NewMine	0	GameEvent
617	2021-04-22 16:57:38	D04P1	KM0102	18.59	press	right	None	Press	0	Press
624	2021-04-22 16:57:38	D04P1	KM0102	18.756	press	fire	None	Press	0	Press
627	2021-04-22 16:57:38	D04P1	KM0102	18.823	press	right	None	Press	0	Press
638	2021-04-22 16:57:38	D04P1	KM0102	19.056	collide	missile_1	fortress	FortressShot	0	GameEvent
643	2021-04-22 16:57:38	D04P1	KM0102	19.19	press	right	None	Press	0	Press
647	2021-04-22 16:57:38	D04P1	KM0102	19.289	press	thrust	None	Press	0	Press
660	2021-04-22 16:57:38	D04P1	KM0102	19.523	press	fire	None	Press	0	Press
674	2021-04-22 16:57:38	D04P1	KM0102	19.889	press	thrust	None	Press	0	Press
682	2021-04-22 16:57:38	D04P1	KM0102	20.089	press	fire	None	Press	0	Press
688	2021-04-22 16:57:38	D04P1	KM0102	20.223	press	thrust	None	Press	0	Press
698	2021-04-22 16:57:38	D04P1	KM0102	20.389	collide	missile_0	fortress	FortressShot	0	GameEvent
701	2021-04-22 16:57:38	D04P1	KM0102	20.455	press	left	None	Press	0	Press
720	2021-04-22 16:57:38	D04P1	KM0102	20.89	press	thrust	None	Press	0	Press
726	2021-04-22 16:57:38	D04P1	KM0102	21.023	press	right	None	Press	0	Press
757	2021-04-22 16:57:38	D04P1	KM0102	21.889	press	iff	None	Press	0	Press
766	2021-04-22 16:57:38	D04P1	KM0102	22.09	press	thrust	None	Press	0	Press
767	2021-04-22 16:57:38	D04P1	KM0102	22.09	press	iff	None	Press	0	Press
779	2021-04-22 16:57:38	D04P1	KM0102	22.39	press	right	None	Press	0	Press
799	2021-04-22 16:57:38	D04P1	KM0102	22.79	press	right	None	Press	0	Press
806	2021-04-22 16:57:38	D04P1	KM0102	22.956	press	fire	None	Press	0	Press
814	2021-04-22 16:57:38	D04P1	KM0102	23.156	press	thrust	None	Press	0	Press
817	2021-04-22 16:57:38	D04P1	KM0102	23.223	press	right	None	Press	0	Press
839	2021-04-22 16:57:38	D04P1	KM0102	23.724	press	right	None	Press	0	Press
867	2021-04-22 16:57:38	D04P1	KM0102	24.523	press	right	None	Press	0	Press
878	2021-04-22 16:57:38	D04P1	KM0102	24.756	press	thrust	None	Press	0	Press
895	2021-04-22 16:57:38	D04P1	KM0102	25.156	press	thrust	None	Press	0	Press
897	2021-04-22 16:57:38	D04P1	KM0102	25.19	press	right	None	Press	0	Press
923	2021-04-22 16:57:38	D04P1	KM0102	25.823	press	thrust	None	Press	0	Press
932	2021-04-22 16:57:38	D04P1	KM0102	26.089	press	right	None	Press	0	Press
949	2021-04-22 16:57:38	D04P1	KM0102	26.556	press	thrust	None	Press	0	Press
956	2021-04-22 16:57:38	D04P1	KM0102	26.655	press	right	None	Press	0	Press
968	2021-04-22 16:57:38	D04P1	KM0102	26.956	press	thrust	None	Press	0	Press
970	2021-04-22 16:57:38	D04P1	KM0102	26.99	press	right	None	Press	0	Press
1000	2021-04-22 16:57:38	D04P1	KM0102	27.69	press	fire	None	Press	0	Press
1001	2021-04-22 16:57:38	D04P1	KM0102	27.69	press	thrust	None	Press	0	Press
1003	2021-04-22 16:57:38	D04P1	KM0102	27.723	press	right	None	Press	0	Press
1018	2021-04-22 16:57:38	D04P1	KM0102	28.056	collide	missile_0	fortress	FortressShot	0	GameEvent
1026	2021-04-22 16:57:38	D04P1	KM0102	28.256	press	left	None	Press	0	Press
1036	2021-04-22 16:57:38	D04P1	KM0102	28.456	timeout	mine	None	MineExtinction	-50	Mine
1037	2021-04-22 16:57:38	D04P1	KM0102	28.49	press	thrust	None	Press	0	Press
1044	2021-04-22 16:57:38	D04P1	KM0102	28.623	press	fire	None	Press	0	Press
1053	2021-04-22 16:57:38	D04P1	KM0102	28.756	press	right	None	Press	0	Press
1060	2021-04-22 16:57:38	D04P1	KM0102	28.923	collide	missile_0	fortress	FortressShot	0	GameEvent
1069	2021-04-22 16:57:38	D04P1	KM0102	29.156	press	left	None	Press	0	Press
1078	2021-04-22 16:57:38	D04P1	KM0102	29.39	press	fire	None	Press	0	Press
1085	2021-04-22 16:57:38	D04P1	KM0102	29.556	press	right	None	Press	0	Press
1088	2021-04-22 16:57:38	D04P1	KM0102	29.589	collide	missile_0	fortress	FortressShot	0	GameEvent
1102	2021-04-22 16:57:38	D04P1	KM0102	29.889	press	fire	None	Press	0	Press
1104	2021-04-22 16:57:38	D04P1	KM0102	29.923	press	right	None	Press	0	Press
1114	2021-04-22 16:57:38	D04P1	KM0102	30.09	collide	missile_0	fortress	FortressShot	0	GameEvent
1119	2021-04-22 16:57:38	D04P1	KM0102	30.224	press	right	None	Press	0	Press
1126	2021-04-22 16:57:38	D04P1	KM0102	30.39	press	fire	None	Press	0	Press
1135	2021-04-22 16:57:38	D04P1	KM0102	30.623	press	right	None	Press	0	Press
1137	2021-04-22 16:57:38	D04P1	KM0102	30.623	collide	missile_0	fortress	FortressShot	0	GameEvent
