Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1362	2021-04-28 15:39:46	D03P1	GC0511	45.097	press	thrust	None	Press	0	Press
1374	2021-04-28 15:39:46	D03P1	GC0511	45.296	collide	shell	0	ShipDamage	-50	Flight
1375	2021-04-28 15:39:46	D03P1	GC0511	45.329	press	right	None	Press	0	Press
1394	2021-04-28 15:39:46	D03P1	GC0511	45.83	press	right	None	Press	0	Press
1415	2021-04-28 15:39:46	D03P1	GC0511	46.297	press	right	None	Press	0	Press
1424	2021-04-28 15:39:46	D03P1	GC0511	46.53	press	right	None	Press	0	Press
1434	2021-04-28 15:39:46	D03P1	GC0511	46.796	press	fire	None	Press	0	Press
1448	2021-04-28 15:39:46	D03P1	GC0511	47.198	press	thrust	None	Press	0	Press
1456	2021-04-28 15:39:46	D03P1	GC0511	47.297	collide	missile_0	fortress	FortressShot	0	GameEvent
1468	2021-04-28 15:39:46	D03P1	GC0511	47.63	press	right	None	Press	0	Press
1487	2021-04-28 15:39:46	D03P1	GC0511	48.13	press	fire	None	Press	0	Press
1495	2021-04-28 15:39:46	D03P1	GC0511	48.232	new_mine	friend	None	NewMine	0	GameEvent
1503	2021-04-28 15:39:46	D03P1	GC0511	48.397	press	thrust	None	Press	0	Press
1515	2021-04-28 15:39:46	D03P1	GC0511	48.697	collide	friend_mine	None	FriendMineDestruction	50	Mine
1532	2021-04-28 15:39:46	D03P1	GC0511	49.064	press	left	None	Press	0	Press
1545	2021-04-28 15:39:46	D03P1	GC0511	49.296	press	right	None	Press	0	Press
1565	2021-04-28 15:39:46	D03P1	GC0511	49.864	press	fire	None	Press	0	Press
1573	2021-04-28 15:39:46	D03P1	GC0511	50.063	press	right	None	Press	0	Press
1586	2021-04-28 15:39:46	D03P1	GC0511	50.329	press	thrust	None	Press	0	Press
1598	2021-04-28 15:39:46	D03P1	GC0511	50.663	press	right	None	Press	0	Press
1610	2021-04-28 15:39:46	D03P1	GC0511	50.997	press	fire	None	Press	0	Press
1631	2021-04-28 15:39:46	D03P1	GC0511	51.496	press	fire	None	Press	0	Press
1639	2021-04-28 15:39:46	D03P1	GC0511	51.697	press	right	None	Press	0	Press
1646	2021-04-28 15:39:46	D03P1	GC0511	51.797	press	thrust	None	Press	0	Press
1660	2021-04-28 15:39:46	D03P1	GC0511	52.196	collide	missile_1	fortress	FortressShot	0	GameEvent
1671	2021-04-28 15:39:46	D03P1	GC0511	52.397	press	right	None	Press	0	Press
1702	2021-04-28 15:39:46	D03P1	GC0511	53.263	press	fire	None	Press	0	Press
1724	2021-04-28 15:39:46	D03P1	GC0511	53.762	press	thrust	None	Press	0	Press
1728	2021-04-28 15:39:46	D03P1	GC0511	53.798	new_mine	friend	None	NewMine	0	GameEvent
1754	2021-04-28 15:39:46	D03P1	GC0511	54.564	press	fire	None	Press	0	Press
1773	2021-04-28 15:39:46	D03P1	GC0511	55.03	press	thrust	None	Press	0	Press
1797	2021-04-28 15:39:46	D03P1	GC0511	55.597	press	right	None	Press	0	Press
1806	2021-04-28 15:39:46	D03P1	GC0511	55.796	press	fire	None	Press	0	Press
1820	2021-04-28 15:39:46	D03P1	GC0511	56.163	press	thrust	None	Press	0	Press
1839	2021-04-28 15:39:46	D03P1	GC0511	56.63	press	right	None	Press	0	Press
1857	2021-04-28 15:39:46	D03P1	GC0511	57.096	press	fire	None	Press	0	Press
1868	2021-04-28 15:39:46	D03P1	GC0511	57.33	collide	missile_1	fortress	FortressShot	0	GameEvent
1877	2021-04-28 15:39:46	D03P1	GC0511	57.496	press	thrust	None	Press	0	Press
1887	2021-04-28 15:39:46	D03P1	GC0511	57.73	press	right	None	Press	0	Press
