Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
605	2021-03-02 11:23:41	D02P2	BS1410	20.04	press	thrust	None	Press	0	Press
621	2021-03-02 11:23:41	D02P2	BS1410	20.508	press	thrust	None	Press	0	Press
645	2021-03-02 11:23:41	D02P2	BS1410	21.075	press	right	None	Press	0	Press
673	2021-03-02 11:23:41	D02P2	BS1410	21.842	bonus_available	None	None	NewBonus	0	GameEvent
681	2021-03-02 11:23:41	D02P2	BS1410	22.007	press	thrust	None	Press	0	Press
703	2021-03-02 11:23:41	D02P2	BS1410	22.675	press	iff	None	Press	0	Press
711	2021-03-02 11:23:41	D02P2	BS1410	22.842	press	right	None	Press	0	Press
755	2021-03-02 11:23:41	D02P2	BS1410	23.977	new_mine	friend	None	NewMine	0	GameEvent
790	2021-03-02 11:23:41	D02P2	BS1410	24.975	press	fire	None	Press	0	Press
814	2021-03-02 11:23:41	D02P2	BS1410	25.507	collide	missile_0	fortress	FortressShot	0	GameEvent
840	2021-03-02 11:23:41	D02P2	BS1410	26.208	press	right	None	Press	0	Press
869	2021-03-02 11:23:41	D02P2	BS1410	27.042	press	right	None	Press	0	Press
888	2021-03-02 11:23:41	D02P2	BS1410	27.476	press	fire	None	Press	0	Press
901	2021-03-02 11:23:41	D02P2	BS1410	27.775	collide	friend_mine	None	FriendMineDestruction	50	Mine
925	2021-03-02 11:23:41	D02P2	BS1410	28.275	press	thrust	None	Press	0	Press
962	2021-03-02 11:23:41	D02P2	BS1410	29.208	bonus_available	None	None	NewBonus	0	GameEvent
966	2021-03-02 11:23:41	D02P2	BS1410	29.342	press	fire	None	Press	0	Press
1037	2021-03-02 11:23:41	D02P2	BS1410	31.241	press	right	None	Press	0	Press
1082	2021-03-02 11:23:41	D02P2	BS1410	32.408	press	fire	None	Press	0	Press
1100	2021-03-02 11:23:41	D02P2	BS1410	32.843	new_mine	foe	None	NewMine	0	GameEvent
1122	2021-03-02 11:23:41	D02P2	BS1410	33.342	bonus_available	None	None	NewBonus	0	GameEvent
1126	2021-03-02 11:23:41	D02P2	BS1410	33.474	press	left	None	Press	0	Press
1140	2021-03-02 11:23:41	D02P2	BS1410	33.874	press	left	None	Press	0	Press
1159	2021-03-02 11:23:41	D02P2	BS1410	34.275	press	thrust	None	Press	0	Press
1171	2021-03-02 11:23:41	D02P2	BS1410	34.608	press	right	None	Press	0	Press
1185	2021-03-02 11:23:41	D02P2	BS1410	34.908	press	right	None	Press	0	Press
1242	2021-03-02 11:23:41	D02P2	BS1410	36.408	press	iff	None	Press	0	Press
1249	2021-03-02 11:23:41	D02P2	BS1410	36.541	press	iff	None	Press	0	Press
1256	2021-03-02 11:23:41	D02P2	BS1410	36.674	press	right	None	Press	0	Press
1267	2021-03-02 11:23:41	D02P2	BS1410	36.907	press	fire	None	Press	0	Press
1275	2021-03-02 11:23:41	D02P2	BS1410	37.041	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1310	2021-03-02 11:23:41	D02P2	BS1410	37.942	press	right	None	Press	0	Press
1336	2021-03-02 11:23:41	D02P2	BS1410	38.575	press	left	None	Press	0	Press
1350	2021-03-02 11:23:41	D02P2	BS1410	38.975	press	right	None	Press	0	Press
1367	2021-03-02 11:23:41	D02P2	BS1410	39.341	press	fire	None	Press	0	Press
1388	2021-03-02 11:23:41	D02P2	BS1410	39.907	collide	missile_0	fortress	FortressShot	0	GameEvent
1415	2021-03-02 11:23:41	D02P2	BS1410	40.641	press	right	None	Press	0	Press
1423	2021-03-02 11:23:41	D02P2	BS1410	40.741	bonus_available	None	None	NewBonus	0	GameEvent
1446	2021-03-02 11:23:41	D02P2	BS1410	41.342	press	fire	None	Press	0	Press
1472	2021-03-02 11:23:41	D02P2	BS1410	42.041	collide	missile_0	fortress	FortressShot	0	GameEvent
1478	2021-03-02 11:23:41	D02P2	BS1410	42.142	new_mine	foe	None	NewMine	0	GameEvent
1506	2021-03-02 11:23:41	D02P2	BS1410	42.907	press	left	None	Press	0	Press
1542	2021-03-02 11:23:41	D02P2	BS1410	43.875	press	left	None	Press	0	Press
1551	2021-03-02 11:23:41	D02P2	BS1410	44.075	collide	mine_0	ship	ShipDamage	-50	Flight
1563	2021-03-02 11:23:41	D02P2	BS1410	44.341	press	iff	None	Press	0	Press
1573	2021-03-02 11:23:41	D02P2	BS1410	44.474	press	iff	None	Press	0	Press
1599	2021-03-02 11:23:41	D02P2	BS1410	45.207	press	right	None	Press	0	Press
1632	2021-03-02 11:23:41	D02P2	BS1410	46.075	press	thrust	None	Press	0	Press
1666	2021-03-02 11:23:41	D02P2	BS1410	46.942	press	right	None	Press	0	Press
1680	2021-03-02 11:23:41	D02P2	BS1410	47.308	press	thrust	None	Press	0	Press
1726	2021-03-02 11:23:41	D02P2	BS1410	48.474	press	right	None	Press	0	Press
1751	2021-03-02 11:23:41	D02P2	BS1410	49.175	press	right	None	Press	0	Press
1753	2021-03-02 11:23:41	D02P2	BS1410	49.177	new_mine	foe	None	NewMine	0	GameEvent
1783	2021-03-02 11:23:41	D02P2	BS1410	49.975	press	right	None	Press	0	Press
1806	2021-03-02 11:23:41	D02P2	BS1410	50.575	press	right	None	Press	0	Press
1827	2021-03-02 11:23:41	D02P2	BS1410	51.174	press	iff	None	Press	0	Press
1834	2021-03-02 11:23:41	D02P2	BS1410	51.308	press	iff	None	Press	0	Press
1846	2021-03-02 11:23:41	D02P2	BS1410	51.508	press	right	None	Press	0	Press
1854	2021-03-02 11:23:41	D02P2	BS1410	51.708	press	fire	None	Press	0	Press
1870	2021-03-02 11:23:41	D02P2	BS1410	52.042	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1893	2021-03-02 11:23:41	D02P2	BS1410	52.508	press	left	None	Press	0	Press
1913	2021-03-02 11:23:41	D02P2	BS1410	53.042	press	right	None	Press	0	Press
1924	2021-03-02 11:23:41	D02P2	BS1410	53.341	press	thrust	None	Press	0	Press
1950	2021-03-02 11:23:41	D02P2	BS1410	54.008	press	right	None	Press	0	Press
1959	2021-03-02 11:23:41	D02P2	BS1410	54.241	press	right	None	Press	0	Press
1983	2021-03-02 11:23:41	D02P2	BS1410	54.774	press	thrust	None	Press	0	Press
2067	2021-03-02 11:23:41	D02P2	BS1410	57.11	new_mine	foe	None	NewMine	0	GameEvent
2073	2021-03-02 11:23:41	D02P2	BS1410	57.275	press	fire	None	Press	0	Press
2098	2021-03-02 11:23:41	D02P2	BS1410	57.841	collide	missile_0	fortress	FortressShot	0	GameEvent
2104	2021-03-02 11:23:41	D02P2	BS1410	57.975	press	fire	None	Press	0	Press
2115	2021-03-02 11:23:41	D02P2	BS1410	58.274	press	right	None	Press	0	Press
2138	2021-03-02 11:23:41	D02P2	BS1410	58.807	press	fire	None	Press	0	Press
2162	2021-03-02 11:23:41	D02P2	BS1410	59.542	press	fire	None	Press	0	Press
2178	2021-03-02 11:23:41	D02P2	BS1410	59.841	press	right	None	Press	0	Press
2199	2021-03-02 11:23:41	D02P2	BS1410	60.375	press	right	None	Press	0	Press
2219	2021-03-02 11:23:41	D02P2	BS1410	60.875	press	thrust	None	Press	0	Press
