Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
516	2018-06-08 14:03:08	D05P1	GM2504	16.934	press	thrust	None	Press	0	Press
530	2018-06-08 14:03:08	D05P1	GM2504	17.3	press	right	None	Press	0	Press
563	2018-06-08 14:03:08	D05P1	GM2504	18.2	press	fire	None	Press	0	Press
570	2018-06-08 14:03:08	D05P1	GM2504	18.367	press	right	None	Press	0	Press
585	2018-06-08 14:03:08	D05P1	GM2504	18.601	collide	missile_0	fortress	FortressShot	0	GameEvent
595	2018-06-08 14:03:08	D05P1	GM2504	18.899	press	thrust	None	Press	0	Press
604	2018-06-08 14:03:08	D05P1	GM2504	19.135	press	thrust	None	Press	0	Press
615	2018-06-08 14:03:08	D05P1	GM2504	19.4	press	right	None	Press	0	Press
635	2018-06-08 14:03:08	D05P1	GM2504	19.867	press	fire	None	Press	0	Press
655	2018-06-08 14:03:08	D05P1	GM2504	20.433	press	thrust	None	Press	0	Press
657	2018-06-08 14:03:08	D05P1	GM2504	20.434	collide	missile_0	fortress	FortressShot	0	GameEvent
669	2018-06-08 14:03:08	D05P1	GM2504	20.633	press	thrust	None	Press	0	Press
679	2018-06-08 14:03:08	D05P1	GM2504	20.9	press	right	None	Press	0	Press
692	2018-06-08 14:03:08	D05P1	GM2504	21.266	press	fire	None	Press	0	Press
702	2018-06-08 14:03:08	D05P1	GM2504	21.434	press	thrust	None	Press	0	Press
706	2018-06-08 14:03:08	D05P1	GM2504	21.483	new_mine	friend	None	NewMine	0	GameEvent
725	2018-06-08 14:03:08	D05P1	GM2504	21.934	collide	missile_0	fortress	FortressShot	0	GameEvent
735	2018-06-08 14:03:08	D05P1	GM2504	22.201	press	right	None	Press	0	Press
744	2018-06-08 14:03:08	D05P1	GM2504	22.434	press	right	None	Press	0	Press
756	2018-06-08 14:03:08	D05P1	GM2504	22.669	press	right	None	Press	0	Press
771	2018-06-08 14:03:08	D05P1	GM2504	23.067	press	right	None	Press	0	Press
785	2018-06-08 14:03:08	D05P1	GM2504	23.434	press	right	None	Press	0	Press
797	2018-06-08 14:03:08	D05P1	GM2504	23.667	press	fire	None	Press	0	Press
808	2018-06-08 14:03:08	D05P1	GM2504	23.866	collide	friend_mine	None	FriendMineDestruction	50	Mine
823	2018-06-08 14:03:08	D05P1	GM2504	24.2	press	left	None	Press	0	Press
829	2018-06-08 14:03:08	D05P1	GM2504	24.366	press	thrust	None	Press	0	Press
844	2018-06-08 14:03:08	D05P1	GM2504	24.601	press	thrust	None	Press	0	Press
856	2018-06-08 14:03:08	D05P1	GM2504	24.934	press	left	None	Press	0	Press
868	2018-06-08 14:03:08	D05P1	GM2504	25.234	press	fire	None	Press	0	Press
879	2018-06-08 14:03:08	D05P1	GM2504	25.5	press	right	None	Press	0	Press
897	2018-06-08 14:03:08	D05P1	GM2504	25.9	press	fire	None	Press	0	Press
921	2018-06-08 14:03:08	D05P1	GM2504	26.6	collide	missile_1	fortress	FortressShot	0	GameEvent
937	2018-06-08 14:03:08	D05P1	GM2504	26.933	press	right	None	Press	0	Press
952	2018-06-08 14:03:08	D05P1	GM2504	27.301	press	fire	None	Press	0	Press
981	2018-06-08 14:03:08	D05P1	GM2504	28	collide	missile_0	fortress	FortressShot	0	GameEvent
994	2018-06-08 14:03:08	D05P1	GM2504	28.335	press	fire	None	Press	0	Press
1015	2018-06-08 14:03:08	D05P1	GM2504	28.834	press	right	None	Press	0	Press
1023	2018-06-08 14:03:08	D05P1	GM2504	28.952	new_mine	foe	None	NewMine	0	GameEvent
1026	2018-06-08 14:03:08	D05P1	GM2504	28.999	collide	missile_0	fortress	FortressShot	0	GameEvent
1037	2018-06-08 14:03:08	D05P1	GM2504	29.333	press	fire	None	Press	0	Press
1057	2018-06-08 14:03:08	D05P1	GM2504	29.8	press	left	None	Press	0	Press
1064	2018-06-08 14:03:08	D05P1	GM2504	29.967	press	thrust	None	Press	0	Press
1067	2018-06-08 14:03:08	D05P1	GM2504	30.001	collide	missile_0	fortress	FortressShot	0	GameEvent
1095	2018-06-08 14:03:08	D05P1	GM2504	30.699	press	left	None	Press	0	Press
1104	2018-06-08 14:03:08	D05P1	GM2504	30.866	bonus_available	None	None	NewBonus	0	GameEvent
1106	2018-06-08 14:03:08	D05P1	GM2504	30.933	press	iff	None	Press	0	Press
1111	2018-06-08 14:03:08	D05P1	GM2504	31	press	left	None	Press	0	Press
1114	2018-06-08 14:03:08	D05P1	GM2504	31.067	press	iff	None	Press	0	Press
1153	2018-06-08 14:03:08	D05P1	GM2504	32.067	press	thrust	None	Press	0	Press
1184	2018-06-08 14:03:08	D05P1	GM2504	32.867	press	fire	None	Press	0	Press
1200	2018-06-08 14:03:08	D05P1	GM2504	33.233	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1208	2018-06-08 14:03:08	D05P1	GM2504	33.367	press	thrust	None	Press	0	Press
1214	2018-06-08 14:03:08	D05P1	GM2504	33.534	press	left	None	Press	0	Press
1232	2018-06-08 14:03:08	D05P1	GM2504	33.934	press	left	None	Press	0	Press
1251	2018-06-08 14:03:08	D05P1	GM2504	34.4	press	fire	None	Press	0	Press
1258	2018-06-08 14:03:08	D05P1	GM2504	34.568	press	left	None	Press	0	Press
1263	2018-06-08 14:03:08	D05P1	GM2504	34.701	press	thrust	None	Press	0	Press
1271	2018-06-08 14:03:08	D05P1	GM2504	34.801	collide	missile_0	fortress	FortressShot	0	GameEvent
1291	2018-06-08 14:03:08	D05P1	GM2504	35.3	press	right	None	Press	0	Press
1312	2018-06-08 14:03:08	D05P1	GM2504	35.869	press	thrust	None	Press	0	Press
1318	2018-06-08 14:03:08	D05P1	GM2504	36	press	thrust	None	Press	0	Press
1340	2018-06-08 14:03:08	D05P1	GM2504	36.6	press	thrust	None	Press	0	Press
1353	2018-06-08 14:03:08	D05P1	GM2504	36.867	press	left	None	Press	0	Press
1372	2018-06-08 14:03:08	D05P1	GM2504	37.367	press	right	None	Press	0	Press
1383	2018-06-08 14:03:08	D05P1	GM2504	37.667	press	fire	None	Press	0	Press
1400	2018-06-08 14:03:08	D05P1	GM2504	38.034	press	thrust	None	Press	0	Press
1406	2018-06-08 14:03:08	D05P1	GM2504	38.134	collide	missile_0	fortress	FortressShot	0	GameEvent
1415	2018-06-08 14:03:08	D05P1	GM2504	38.318	new_mine	friend	None	NewMine	0	GameEvent
1417	2018-06-08 14:03:08	D05P1	GM2504	38.367	press	right	None	Press	0	Press
1437	2018-06-08 14:03:08	D05P1	GM2504	38.8	press	fire	None	Press	0	Press
1453	2018-06-08 14:03:08	D05P1	GM2504	39.2	collide	friend_mine	None	FriendMineDestruction	50	Mine
1476	2018-06-08 14:03:08	D05P1	GM2504	39.767	press	right	None	Press	0	Press
1495	2018-06-08 14:03:08	D05P1	GM2504	40.201	press	fire	None	Press	0	Press
1507	2018-06-08 14:03:08	D05P1	GM2504	40.502	press	thrust	None	Press	0	Press
1524	2018-06-08 14:03:08	D05P1	GM2504	40.834	collide	missile_0	fortress	FortressShot	0	GameEvent
1540	2018-06-08 14:03:08	D05P1	GM2504	41.3	press	right	None	Press	0	Press
1557	2018-06-08 14:03:08	D05P1	GM2504	41.734	press	fire	None	Press	0	Press
1574	2018-06-08 14:03:08	D05P1	GM2504	42.134	press	thrust	None	Press	0	Press
1585	2018-06-08 14:03:08	D05P1	GM2504	42.4	press	thrust	None	Press	0	Press
1589	2018-06-08 14:03:08	D05P1	GM2504	42.434	bonus_available	None	None	NewBonus	0	GameEvent
1593	2018-06-08 14:03:08	D05P1	GM2504	42.501	collide	missile_0	fortress	FortressShot	0	GameEvent
1617	2018-06-08 14:03:08	D05P1	GM2504	43.101	press	right	None	Press	0	Press
1662	2018-06-08 14:03:08	D05P1	GM2504	44.318	new_mine	friend	None	NewMine	0	GameEvent
1670	2018-06-08 14:03:08	D05P1	GM2504	44.533	press	shots	None	Press	0	Press
1672	2018-06-08 14:03:08	D05P1	GM2504	44.534	shots_bonus_failure	None	None	BonusFailure	-50	Bonus
1734	2018-06-08 14:03:08	D05P1	GM2504	46.201	press	left	None	Press	0	Press
1752	2018-06-08 14:03:08	D05P1	GM2504	46.7	press	right	None	Press	0	Press
1769	2018-06-08 14:03:08	D05P1	GM2504	47.067	press	fire	None	Press	0	Press
1779	2018-06-08 14:03:08	D05P1	GM2504	47.233	collide	friend_mine	None	FriendMineDestruction	50	Mine
1780	2018-06-08 14:03:08	D05P1	GM2504	47.267	press	right	None	Press	0	Press
1803	2018-06-08 14:03:08	D05P1	GM2504	47.801	press	thrust	None	Press	0	Press
1824	2018-06-08 14:03:08	D05P1	GM2504	48.267	press	right	None	Press	0	Press
