Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
7207	2019-10-10 13:22:28	D04P1	LL0206	240.362	press	thrust	None	Press	0	Press
7215	2019-10-10 13:22:28	D04P1	LL0206	240.561	press	right	None	Press	0	Press
7236	2019-10-10 13:22:28	D04P1	LL0206	241.128	press	fire	None	Press	0	Press
7249	2019-10-10 13:22:28	D04P1	LL0206	241.395	press	right	None	Press	0	Press
7255	2019-10-10 13:22:28	D04P1	LL0206	241.527	press	fire	None	Press	0	Press
7269	2019-10-10 13:22:28	D04P1	LL0206	241.894	collide	missile_1	fortress	FortressShot	0	GameEvent
7273	2019-10-10 13:22:28	D04P1	LL0206	241.994	press	fire	None	Press	0	Press
7291	2019-10-10 13:22:28	D04P1	LL0206	242.361	collide	missile_1	fortress	FortressShot	0	GameEvent
7294	2019-10-10 13:22:28	D04P1	LL0206	242.428	press	fire	None	Press	0	Press
7297	2019-10-10 13:22:28	D04P1	LL0206	242.461	press	right	None	Press	0	Press
7313	2019-10-10 13:22:28	D04P1	LL0206	242.827	collide	missile_0	fortress	FortressShot	0	GameEvent
7317	2019-10-10 13:22:28	D04P1	LL0206	242.927	press	fire	None	Press	0	Press
7322	2019-10-10 13:22:28	D04P1	LL0206	243.028	press	right	None	Press	0	Press
7340	2019-10-10 13:22:28	D04P1	LL0206	243.362	collide	missile_0	fortress	FortressShot	0	GameEvent
7344	2019-10-10 13:22:28	D04P1	LL0206	243.461	press	fire	None	Press	0	Press
7361	2019-10-10 13:22:28	D04P1	LL0206	243.962	press	fire	None	Press	0	Press
7382	2019-10-10 13:22:28	D04P1	LL0206	244.428	press	left	None	Press	0	Press
7388	2019-10-10 13:22:28	D04P1	LL0206	244.561	press	fire	None	Press	0	Press
7404	2019-10-10 13:22:28	D04P1	LL0206	245.027	press	right	None	Press	0	Press
7407	2019-10-10 13:22:28	D04P1	LL0206	245.061	collide	missile_2	fortress	FortressShot	0	GameEvent
7411	2019-10-10 13:22:28	D04P1	LL0206	245.128	press	fire	None	Press	0	Press
7422	2019-10-10 13:22:28	D04P1	LL0206	245.268	new_mine	friend	None	NewMine	0	GameEvent
7436	2019-10-10 13:22:28	D04P1	LL0206	245.594	press	thrust	None	Press	0	Press
7440	2019-10-10 13:22:28	D04P1	LL0206	245.661	collide	missile_1	fortress	FortressShot	0	GameEvent
7453	2019-10-10 13:22:28	D04P1	LL0206	245.994	press	fire	None	Press	0	Press
7477	2019-10-10 13:22:28	D04P1	LL0206	246.528	collide	missile_0	fortress	FortressShot	0	GameEvent
7480	2019-10-10 13:22:28	D04P1	LL0206	246.595	press	fire	None	Press	0	Press
7495	2019-10-10 13:22:28	D04P1	LL0206	246.962	press	thrust	None	Press	0	Press
7502	2019-10-10 13:22:28	D04P1	LL0206	247.127	collide	missile_0	fortress	FortressShot	0	GameEvent
7523	2019-10-10 13:22:28	D04P1	LL0206	247.661	press	fire	None	Press	0	Press
7536	2019-10-10 13:22:28	D04P1	LL0206	247.994	press	right	None	Press	0	Press
7543	2019-10-10 13:22:28	D04P1	LL0206	248.128	press	fire	None	Press	0	Press
7558	2019-10-10 13:22:28	D04P1	LL0206	248.428	collide	missile_1	fortress	FortressShot	0	GameEvent
7561	2019-10-10 13:22:28	D04P1	LL0206	248.495	press	fire	None	Press	0	Press
7573	2019-10-10 13:22:28	D04P1	LL0206	248.761	collide	missile_1	fortress	FortressShot	0	GameEvent
7576	2019-10-10 13:22:28	D04P1	LL0206	248.828	press	right	None	Press	0	Press
7579	2019-10-10 13:22:28	D04P1	LL0206	248.894	press	fire	None	Press	0	Press
7589	2019-10-10 13:22:28	D04P1	LL0206	249.094	collide	missile_1	fortress	FortressShot	0	GameEvent
7596	2019-10-10 13:22:28	D04P1	LL0206	249.262	press	fire	None	Press	0	Press
7607	2019-10-10 13:22:28	D04P1	LL0206	249.427	collide	missile_1	fortress	FortressShot	0	GameEvent
7608	2019-10-10 13:22:28	D04P1	LL0206	249.461	press	right	None	Press	0	Press
7609	2019-10-10 13:22:28	D04P1	LL0206	249.461	press	fire	None	Press	0	Press
7617	2019-10-10 13:22:28	D04P1	LL0206	249.628	press	fire	None	Press	0	Press
7624	2019-10-10 13:22:28	D04P1	LL0206	249.727	collide	missile_1	fortress	FortressShot	0	GameEvent
7636	2019-10-10 13:22:28	D04P1	LL0206	250.061	press	fire	None	Press	0	Press
7638	2019-10-10 13:22:28	D04P1	LL0206	250.094	press	right	None	Press	0	Press
