Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
197	2021-03-18 16:03:56	D04P2	AF1105	6.348	press	thrust	None	Press	0	Press
218	2021-03-18 16:03:56	D04P2	AF1105	6.815	press	thrust	None	Press	0	Press
229	2021-03-18 16:03:56	D04P2	AF1105	7.116	press	right	None	Press	0	Press
257	2021-03-18 16:03:56	D04P2	AF1105	7.848	press	thrust	None	Press	0	Press
272	2021-03-18 16:03:56	D04P2	AF1105	8.249	press	right	None	Press	0	Press
295	2021-03-18 16:03:56	D04P2	AF1105	8.816	press	right	None	Press	0	Press
307	2021-03-18 16:03:56	D04P2	AF1105	9.149	press	thrust	None	Press	0	Press
318	2021-03-18 16:03:56	D04P2	AF1105	9.415	press	thrust	None	Press	0	Press
341	2021-03-18 16:03:56	D04P2	AF1105	9.983	press	right	None	Press	0	Press
352	2021-03-18 16:03:56	D04P2	AF1105	10.282	press	fire	None	Press	0	Press
362	2021-03-18 16:03:56	D04P2	AF1105	10.516	press	right	None	Press	0	Press
368	2021-03-18 16:03:56	D04P2	AF1105	10.584	new_mine	foe	None	NewMine	0	GameEvent
382	2021-03-18 16:03:56	D04P2	AF1105	10.882	press	right	None	Press	0	Press
396	2021-03-18 16:03:56	D04P2	AF1105	11.283	press	fire	None	Press	0	Press
409	2021-03-18 16:03:56	D04P2	AF1105	11.615	collide	missile_1	fortress	FortressShot	0	GameEvent
420	2021-03-18 16:03:56	D04P2	AF1105	11.816	press	right	None	Press	0	Press
445	2021-03-18 16:03:56	D04P2	AF1105	12.515	press	iff	None	Press	0	Press
457	2021-03-18 16:03:56	D04P2	AF1105	12.683	press	iff	None	Press	0	Press
470	2021-03-18 16:03:56	D04P2	AF1105	13.015	press	right	None	Press	0	Press
481	2021-03-18 16:03:56	D04P2	AF1105	13.316	press	thrust	None	Press	0	Press
500	2021-03-18 16:03:56	D04P2	AF1105	13.748	press	fire	None	Press	0	Press
511	2021-03-18 16:03:56	D04P2	AF1105	14.016	press	left	None	Press	0	Press
527	2021-03-18 16:03:56	D04P2	AF1105	14.416	press	fire	None	Press	0	Press
538	2021-03-18 16:03:56	D04P2	AF1105	14.648	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
