Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1033	2018-06-04 11:53:33	D01P1	LM2411	34.211	press	right	None	Press	0	Press
1086	2018-06-04 11:53:33	D01P1	LM2411	35.578	press	right	None	Press	0	Press
1088	2018-06-04 11:53:33	D01P1	LM2411	35.579	collide	shell	0	ShipDamage	-50	Flight
1114	2018-06-04 11:53:33	D01P1	LM2411	36.312	press	thrust	None	Press	0	Press
1119	2018-06-04 11:53:33	D01P1	LM2411	36.378	collide	shell	0	ShipDamage	-50	Flight
1147	2018-06-04 11:53:33	D01P1	LM2411	37.111	press	left	None	Press	0	Press
1187	2018-06-04 11:53:33	D01P1	LM2411	38.211	press	left	None	Press	0	Press
1199	2018-06-04 11:53:33	D01P1	LM2411	38.512	press	fire	None	Press	0	Press
1201	2018-06-04 11:53:33	D01P1	LM2411	38.527	new_mine	foe	None	NewMine	0	GameEvent
1211	2018-06-04 11:53:33	D01P1	LM2411	38.711	press	fire	None	Press	0	Press
1219	2018-06-04 11:53:33	D01P1	LM2411	38.911	press	fire	None	Press	0	Press
1228	2018-06-04 11:53:33	D01P1	LM2411	39.145	press	fire	None	Press	0	Press
1237	2018-06-04 11:53:33	D01P1	LM2411	39.378	press	fire	None	Press	0	Press
1255	2018-06-04 11:53:33	D01P1	LM2411	39.745	press	left	None	Press	0	Press
1272	2018-06-04 11:53:33	D01P1	LM2411	40.178	press	thrust	None	Press	0	Press
1298	2018-06-04 11:53:33	D01P1	LM2411	40.812	warp	down	None	BorderCrossing	-35	Flight
1341	2018-06-04 11:53:33	D01P1	LM2411	41.877	press	left	None	Press	0	Press
1377	2018-06-04 11:53:33	D01P1	LM2411	42.877	press	fire	None	Press	0	Press
1385	2018-06-04 11:53:33	D01P1	LM2411	43.077	press	fire	None	Press	0	Press
1392	2018-06-04 11:53:33	D01P1	LM2411	43.244	press	fire	None	Press	0	Press
1402	2018-06-04 11:53:33	D01P1	LM2411	43.477	press	left	None	Press	0	Press
1407	2018-06-04 11:53:33	D01P1	LM2411	43.578	collide	missile_0	fortress	FortressShot	0	GameEvent
1417	2018-06-04 11:53:33	D01P1	LM2411	43.711	bonus_available	None	None	NewBonus	0	GameEvent
1419	2018-06-04 11:53:33	D01P1	LM2411	43.745	collide	missile_0	fortress	FortressShot	0	GameEvent
1426	2018-06-04 11:53:33	D01P1	LM2411	43.911	collide	missile_0	fortress	FortressShot	0	GameEvent
1442	2018-06-04 11:53:33	D01P1	LM2411	44.346	press	left	None	Press	0	Press
1474	2018-06-04 11:53:33	D01P1	LM2411	45.177	press	right	None	Press	0	Press
1489	2018-06-04 11:53:33	D01P1	LM2411	45.577	press	fire	None	Press	0	Press
1501	2018-06-04 11:53:33	D01P1	LM2411	45.812	press	fire	None	Press	0	Press
1512	2018-06-04 11:53:33	D01P1	LM2411	46.011	press	fire	None	Press	0	Press
1551	2018-06-04 11:53:33	D01P1	LM2411	47.011	press	left	None	Press	0	Press
1588	2018-06-04 11:53:33	D01P1	LM2411	47.912	bonus_available	None	None	NewBonus	0	GameEvent
1592	2018-06-04 11:53:33	D01P1	LM2411	48.044	press	thrust	None	Press	0	Press
1609	2018-06-04 11:53:33	D01P1	LM2411	48.545	timeout	mine	None	MineExtinction	-50	Mine
1652	2018-06-04 11:53:33	D01P1	LM2411	49.711	press	shots	None	Press	0	Press
1654	2018-06-04 11:53:33	D01P1	LM2411	49.711	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
1685	2018-06-04 11:53:33	D01P1	LM2411	50.511	press	right	None	Press	0	Press
1729	2018-06-04 11:53:33	D01P1	LM2411	51.678	press	fire	None	Press	0	Press
1736	2018-06-04 11:53:33	D01P1	LM2411	51.811	press	fire	None	Press	0	Press
1747	2018-06-04 11:53:33	D01P1	LM2411	52.011	press	fire	None	Press	0	Press
1748	2018-06-04 11:53:33	D01P1	LM2411	52.011	press	thrust	None	Press	0	Press
