Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1573	2019-12-04 17:04:56	D03P2	HA2212	52.412	press	thrust	None	Press	0	Press
1591	2019-12-04 17:04:56	D03P2	HA2212	52.779	press	right	None	Press	0	Press
1616	2019-12-04 17:04:56	D03P2	HA2212	53.512	press	fire	None	Press	0	Press
1634	2019-12-04 17:04:56	D03P2	HA2212	53.878	collide	missile_0	fortress	FortressShot	0	GameEvent
1642	2019-12-04 17:04:56	D03P2	HA2212	54.113	press	right	None	Press	0	Press
1656	2019-12-04 17:04:56	D03P2	HA2212	54.479	press	fire	None	Press	0	Press
1676	2019-12-04 17:04:56	D03P2	HA2212	54.912	collide	missile_0	fortress	FortressShot	0	GameEvent
1689	2019-12-04 17:04:56	D03P2	HA2212	55.278	press	fire	None	Press	0	Press
1705	2019-12-04 17:04:56	D03P2	HA2212	55.712	collide	missile_0	fortress	FortressShot	0	GameEvent
1718	2019-12-04 17:04:56	D03P2	HA2212	55.979	press	fire	None	Press	0	Press
1736	2019-12-04 17:04:56	D03P2	HA2212	56.478	collide	missile_0	fortress	FortressShot	0	GameEvent
1737	2019-12-04 17:04:56	D03P2	HA2212	56.512	press	right	None	Press	0	Press
1753	2019-12-04 17:04:56	D03P2	HA2212	56.785	new_mine	foe	None	NewMine	0	GameEvent
1757	2019-12-04 17:04:56	D03P2	HA2212	56.812	press	fire	None	Press	0	Press
1793	2019-12-04 17:04:56	D03P2	HA2212	57.812	press	fire	None	Press	0	Press
1832	2019-12-04 17:04:56	D03P2	HA2212	58.811	press	fire	None	Press	0	Press
1859	2019-12-04 17:04:56	D03P2	HA2212	59.511	press	right	None	Press	0	Press
1861	2019-12-04 17:04:56	D03P2	HA2212	59.512	collide	missile_0	fortress	FortressShot	0	GameEvent
1888	2019-12-04 17:04:56	D03P2	HA2212	60.179	press	iff	None	Press	0	Press
1895	2019-12-04 17:04:56	D03P2	HA2212	60.312	press	iff	None	Press	0	Press
1904	2019-12-04 17:04:56	D03P2	HA2212	60.512	press	fire	None	Press	0	Press
1916	2019-12-04 17:04:56	D03P2	HA2212	60.812	press	left	None	Press	0	Press
1932	2019-12-04 17:04:56	D03P2	HA2212	61.145	press	thrust	None	Press	0	Press
1948	2019-12-04 17:04:56	D03P2	HA2212	61.579	collide	mine_0	ship	ShipDamage	-50	Flight
1969	2019-12-04 17:04:56	D03P2	HA2212	62.012	bonus_available	None	None	NewBonus	0	GameEvent
1985	2019-12-04 17:04:56	D03P2	HA2212	62.479	press	right	None	Press	0	Press
2002	2019-12-04 17:04:56	D03P2	HA2212	62.945	press	right	None	Press	0	Press
2019	2019-12-04 17:04:56	D03P2	HA2212	63.312	press	pnts	None	Press	0	Press
2021	2019-12-04 17:04:56	D03P2	HA2212	63.312	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
2029	2019-12-04 17:04:56	D03P2	HA2212	63.479	press	right	None	Press	0	Press
2041	2019-12-04 17:04:56	D03P2	HA2212	63.812	press	left	None	Press	0	Press
2061	2019-12-04 17:04:56	D03P2	HA2212	64.247	press	right	None	Press	0	Press
2091	2019-12-04 17:04:56	D03P2	HA2212	65.045	press	thrust	None	Press	0	Press
2122	2019-12-04 17:04:56	D03P2	HA2212	65.946	press	left	None	Press	0	Press
2135	2019-12-04 17:04:56	D03P2	HA2212	66.145	bonus_available	None	None	NewBonus	0	GameEvent
2146	2019-12-04 17:04:56	D03P2	HA2212	66.479	press	fire	None	Press	0	Press
2156	2019-12-04 17:04:56	D03P2	HA2212	66.684	new_mine	friend	None	NewMine	0	GameEvent
2176	2019-12-04 17:04:56	D03P2	HA2212	67.212	collide	missile_0	fortress	FortressShot	0	GameEvent
2181	2019-12-04 17:04:56	D03P2	HA2212	67.346	press	fire	None	Press	0	Press
2213	2019-12-04 17:04:56	D03P2	HA2212	68.145	collide	missile_0	fortress	FortressShot	0	GameEvent
2222	2019-12-04 17:04:56	D03P2	HA2212	68.345	press	fire	None	Press	0	Press
2235	2019-12-04 17:04:56	D03P2	HA2212	68.712	press	left	None	Press	0	Press
2250	2019-12-04 17:04:56	D03P2	HA2212	69.112	press	fire	None	Press	0	Press
2277	2019-12-04 17:04:56	D03P2	HA2212	69.812	press	thrust	None	Press	0	Press
2296	2019-12-04 17:04:56	D03P2	HA2212	70.212	press	right	None	Press	0	Press
2317	2019-12-04 17:04:56	D03P2	HA2212	70.779	press	thrust	None	Press	0	Press
2361	2019-12-04 17:04:56	D03P2	HA2212	71.979	press	left	None	Press	0	Press
2392	2019-12-04 17:04:56	D03P2	HA2212	72.812	press	right	None	Press	0	Press
2412	2019-12-04 17:04:56	D03P2	HA2212	73.279	press	left	None	Press	0	Press
2413	2019-12-04 17:04:56	D03P2	HA2212	73.279	press	thrust	None	Press	0	Press
2435	2019-12-04 17:04:56	D03P2	HA2212	73.913	press	left	None	Press	0	Press
2459	2019-12-04 17:04:56	D03P2	HA2212	74.445	press	thrust	None	Press	0	Press
2494	2019-12-04 17:04:56	D03P2	HA2212	75.345	press	fire	None	Press	0	Press
2513	2019-12-04 17:04:56	D03P2	HA2212	75.845	press	fire	None	Press	0	Press
2520	2019-12-04 17:04:56	D03P2	HA2212	75.979	collide	missile_0	fortress	FortressShot	0	GameEvent
2527	2019-12-04 17:04:56	D03P2	HA2212	76.179	press	left	None	Press	0	Press
2534	2019-12-04 17:04:56	D03P2	HA2212	76.279	press	thrust	None	Press	0	Press
2546	2019-12-04 17:04:56	D03P2	HA2212	76.578	press	left	None	Press	0	Press
2552	2019-12-04 17:04:56	D03P2	HA2212	76.712	timeout	mine	None	MineExtinction	-50	Mine
2566	2019-12-04 17:04:56	D03P2	HA2212	77.079	press	thrust	None	Press	0	Press
2571	2019-12-04 17:04:56	D03P2	HA2212	77.212	press	left	None	Press	0	Press
2595	2019-12-04 17:04:56	D03P2	HA2212	77.679	bonus_available	None	None	NewBonus	0	GameEvent
2601	2019-12-04 17:04:56	D03P2	HA2212	77.879	press	thrust	None	Press	0	Press
2629	2019-12-04 17:04:56	D03P2	HA2212	78.611	press	shots	None	Press	0	Press
2631	2019-12-04 17:04:56	D03P2	HA2212	78.612	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
2647	2019-12-04 17:04:56	D03P2	HA2212	78.979	press	fire	None	Press	0	Press
2670	2019-12-04 17:04:56	D03P2	HA2212	79.545	press	fire	None	Press	0	Press
2700	2019-12-04 17:04:56	D03P2	HA2212	80.346	press	fire	None	Press	0	Press
2725	2019-12-04 17:04:56	D03P2	HA2212	81.012	collide	missile_1	fortress	FortressShot	0	GameEvent
2731	2019-12-04 17:04:56	D03P2	HA2212	81.145	press	left	None	Press	0	Press
2748	2019-12-04 17:04:56	D03P2	HA2212	81.512	press	right	None	Press	0	Press
2762	2019-12-04 17:04:56	D03P2	HA2212	81.817	new_mine	friend	None	NewMine	0	GameEvent
2765	2019-12-04 17:04:56	D03P2	HA2212	81.912	press	thrust	None	Press	0	Press
2766	2019-12-04 17:04:56	D03P2	HA2212	81.912	press	left	None	Press	0	Press
2780	2019-12-04 17:04:56	D03P2	HA2212	82.278	press	fire	None	Press	0	Press
2815	2019-12-04 17:04:56	D03P2	HA2212	83.178	collide	missile_0	fortress	FortressShot	0	GameEvent
2826	2019-12-04 17:04:56	D03P2	HA2212	83.345	warp	down	None	BorderCrossing	-35	Flight
2846	2019-12-04 17:04:56	D03P2	HA2212	83.946	press	right	None	Press	0	Press
2889	2019-12-04 17:04:56	D03P2	HA2212	85.078	press	thrust	None	Press	0	Press
2900	2019-12-04 17:04:56	D03P2	HA2212	85.346	press	fire	None	Press	0	Press
2916	2019-12-04 17:04:56	D03P2	HA2212	85.679	press	right	None	Press	0	Press
2929	2019-12-04 17:04:56	D03P2	HA2212	86.011	press	fire	None	Press	0	Press
2935	2019-12-04 17:04:56	D03P2	HA2212	86.112	collide	shell	2	ShipDamage	-50	Flight
2958	2019-12-04 17:04:56	D03P2	HA2212	86.611	collide	shell	1	ShipDamage	-50	Flight
2965	2019-12-04 17:04:56	D03P2	HA2212	86.779	press	fire	None	Press	0	Press
2974	2019-12-04 17:04:56	D03P2	HA2212	86.978	press	fire	None	Press	0	Press
2981	2019-12-04 17:04:56	D03P2	HA2212	87.145	press	fire	None	Press	0	Press
2986	2019-12-04 17:04:56	D03P2	HA2212	87.179	collide	missile_2	fortress	FortressShot	0	GameEvent
2990	2019-12-04 17:04:56	D03P2	HA2212	87.279	press	fire	None	Press	0	Press
2994	2019-12-04 17:04:56	D03P2	HA2212	87.346	collide	missile_2	fortress	FortressShot	0	GameEvent
2997	2019-12-04 17:04:56	D03P2	HA2212	87.38	destroyed	fortress	None	FortressDestruction	250	Fortress
3008	2019-12-04 17:04:56	D03P2	HA2212	87.478	collide	missile_1	fortress	FortressShot	0	GameEvent
3009	2019-12-04 17:04:56	D03P2	HA2212	87.511	press	fire	None	Press	0	Press
3015	2019-12-04 17:04:56	D03P2	HA2212	87.579	collide	missile_1	fortress	FortressShot	0	GameEvent
3023	2019-12-04 17:04:56	D03P2	HA2212	87.746	collide	missile_0	fortress	FortressShot	0	GameEvent
3028	2019-12-04 17:04:56	D03P2	HA2212	87.879	press	right	None	Press	0	Press
3117	2019-12-04 17:04:56	D03P2	HA2212	90.478	press	thrust	None	Press	0	Press
3136	2019-12-04 17:04:56	D03P2	HA2212	90.912	press	right	None	Press	0	Press
3172	2019-12-04 17:04:56	D03P2	HA2212	91.816	timeout	mine	None	MineExtinction	-50	Mine
3176	2019-12-04 17:04:56	D03P2	HA2212	91.912	press	right	None	Press	0	Press
3190	2019-12-04 17:04:56	D03P2	HA2212	92.313	press	fire	None	Press	0	Press
3198	2019-12-04 17:04:56	D03P2	HA2212	92.512	press	left	None	Press	0	Press
3217	2019-12-04 17:04:56	D03P2	HA2212	92.913	press	thrust	None	Press	0	Press
3251	2019-12-04 17:04:56	D03P2	HA2212	93.845	press	fire	None	Press	0	Press
3258	2019-12-04 17:04:56	D03P2	HA2212	94.011	press	right	None	Press	0	Press
3283	2019-12-04 17:04:56	D03P2	HA2212	94.612	press	right	None	Press	0	Press
3298	2019-12-04 17:04:56	D03P2	HA2212	95.045	press	thrust	None	Press	0	Press
3319	2019-12-04 17:04:56	D03P2	HA2212	95.611	press	fire	None	Press	0	Press
3347	2019-12-04 17:04:56	D03P2	HA2212	96.312	press	thrust	None	Press	0	Press
3374	2019-12-04 17:04:56	D03P2	HA2212	96.884	new_mine	friend	None	NewMine	0	GameEvent
3384	2019-12-04 17:04:56	D03P2	HA2212	97.178	press	fire	None	Press	0	Press
3400	2019-12-04 17:04:56	D03P2	HA2212	97.612	press	shots	None	Press	0	Press
3402	2019-12-04 17:04:56	D03P2	HA2212	97.612	shots_bonus_failure	None	None	BonusFailure	-50	Bonus
3431	2019-12-04 17:04:56	D03P2	HA2212	98.278	press	fire	None	Press	0	Press
3462	2019-12-04 17:04:56	D03P2	HA2212	99.015	collide	missile_1	fortress	FortressShot	0	GameEvent
3471	2019-12-04 17:04:56	D03P2	HA2212	99.246	press	fire	None	Press	0	Press
3499	2019-12-04 17:04:56	D03P2	HA2212	99.911	collide	missile_0	fortress	FortressShot	0	GameEvent
3517	2019-12-04 17:04:56	D03P2	HA2212	100.446	press	fire	None	Press	0	Press
3541	2019-12-04 17:04:56	D03P2	HA2212	100.979	press	right	None	Press	0	Press
3551	2019-12-04 17:04:56	D03P2	HA2212	101.245	press	right	None	Press	0	Press
3559	2019-12-04 17:04:56	D03P2	HA2212	101.445	press	right	None	Press	0	Press
3566	2019-12-04 17:04:56	D03P2	HA2212	101.612	press	right	None	Press	0	Press
3573	2019-12-04 17:04:56	D03P2	HA2212	101.747	press	right	None	Press	0	Press
3583	2019-12-04 17:04:56	D03P2	HA2212	101.879	press	right	None	Press	0	Press
3595	2019-12-04 17:04:56	D03P2	HA2212	102.145	press	fire	None	Press	0	Press
3632	2019-12-04 17:04:56	D03P2	HA2212	103.112	press	right	None	Press	0	Press
3643	2019-12-04 17:04:56	D03P2	HA2212	103.378	press	fire	None	Press	0	Press
3656	2019-12-04 17:04:56	D03P2	HA2212	103.612	collide	friend_mine	None	FriendMineDestruction	50	Mine
3664	2019-12-04 17:04:56	D03P2	HA2212	103.746	press	right	None	Press	0	Press
3680	2019-12-04 17:04:56	D03P2	HA2212	104.112	press	left	None	Press	0	Press
3699	2019-12-04 17:04:56	D03P2	HA2212	104.613	press	fire	None	Press	0	Press
3717	2019-12-04 17:04:56	D03P2	HA2212	104.978	collide	missile_0	fortress	FortressShot	0	GameEvent
3749	2019-12-04 17:04:56	D03P2	HA2212	105.878	press	right	None	Press	0	Press
3770	2019-12-04 17:04:56	D03P2	HA2212	106.479	press	left	None	Press	0	Press
3784	2019-12-04 17:04:56	D03P2	HA2212	106.845	press	right	None	Press	0	Press
3803	2019-12-04 17:04:56	D03P2	HA2212	107.312	press	fire	None	Press	0	Press
3834	2019-12-04 17:04:56	D03P2	HA2212	108.113	press	right	None	Press	0	Press
3839	2019-12-04 17:04:56	D03P2	HA2212	108.178	bonus_available	None	None	NewBonus	0	GameEvent
3851	2019-12-04 17:04:56	D03P2	HA2212	108.511	press	left	None	Press	0	Press
3859	2019-12-04 17:04:56	D03P2	HA2212	108.684	new_mine	friend	None	NewMine	0	GameEvent
3870	2019-12-04 17:04:56	D03P2	HA2212	108.912	press	right	None	Press	0	Press
3888	2019-12-04 17:04:56	D03P2	HA2212	109.346	press	shots	None	Press	0	Press
3890	2019-12-04 17:04:56	D03P2	HA2212	109.346	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
3904	2019-12-04 17:04:56	D03P2	HA2212	109.679	press	fire	None	Press	0	Press
3947	2019-12-04 17:04:56	D03P2	HA2212	110.846	press	right	None	Press	0	Press
3959	2019-12-04 17:04:56	D03P2	HA2212	111.079	press	right	None	Press	0	Press
3965	2019-12-04 17:04:56	D03P2	HA2212	111.212	press	right	None	Press	0	Press
3971	2019-12-04 17:04:56	D03P2	HA2212	111.312	collide	mine_0	ship	ShipDamage	-50	Flight
3972	2019-12-04 17:04:56	D03P2	HA2212	111.345	press	fire	None	Press	0	Press
3976	2019-12-04 17:04:56	D03P2	HA2212	111.346	destroyed	ship	mine	ShipDestruction	-100	Flight
3996	2019-12-04 17:04:56	D03P2	HA2212	112.712	press	thrust	None	Press	0	Press
4016	2019-12-04 17:04:56	D03P2	HA2212	113.215	bonus_available	None	None	NewBonus	0	GameEvent
4029	2019-12-04 17:04:56	D03P2	HA2212	113.546	press	right	None	Press	0	Press
4065	2019-12-04 17:04:56	D03P2	HA2212	114.479	press	shots	None	Press	0	Press
4067	2019-12-04 17:04:56	D03P2	HA2212	114.479	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
4084	2019-12-04 17:04:56	D03P2	HA2212	114.878	press	right	None	Press	0	Press
4108	2019-12-04 17:04:56	D03P2	HA2212	115.479	press	left	None	Press	0	Press
4122	2019-12-04 17:04:56	D03P2	HA2212	115.846	press	right	None	Press	0	Press
4138	2019-12-04 17:04:56	D03P2	HA2212	116.279	press	right	None	Press	0	Press
4156	2019-12-04 17:04:56	D03P2	HA2212	116.645	press	fire	None	Press	0	Press
4173	2019-12-04 17:04:56	D03P2	HA2212	117.112	collide	missile_0	fortress	FortressShot	0	GameEvent
4187	2019-12-04 17:04:56	D03P2	HA2212	117.451	new_mine	friend	None	NewMine	0	GameEvent
4199	2019-12-04 17:04:56	D03P2	HA2212	117.712	press	fire	None	Press	0	Press
4218	2019-12-04 17:04:56	D03P2	HA2212	118.246	collide	missile_0	fortress	FortressShot	0	GameEvent
4239	2019-12-04 17:04:56	D03P2	HA2212	118.779	press	fire	None	Press	0	Press
4262	2019-12-04 17:04:56	D03P2	HA2212	119.412	press	right	None	Press	0	Press
4277	2019-12-04 17:04:56	D03P2	HA2212	119.745	press	fire	None	Press	0	Press
4299	2019-12-04 17:04:56	D03P2	HA2212	120.379	press	left	None	Press	0	Press
4318	2019-12-04 17:04:56	D03P2	HA2212	120.778	press	right	None	Press	0	Press
4333	2019-12-04 17:04:56	D03P2	HA2212	121.145	press	fire	None	Press	0	Press
4370	2019-12-04 17:04:56	D03P2	HA2212	122.078	press	fire	None	Press	0	Press
4383	2019-12-04 17:04:56	D03P2	HA2212	122.379	collide	friend_mine	None	FriendMineDestruction	50	Mine
4404	2019-12-04 17:04:56	D03P2	HA2212	122.745	press	right	None	Press	0	Press
4419	2019-12-04 17:04:56	D03P2	HA2212	123.145	press	fire	None	Press	0	Press
4454	2019-12-04 17:04:56	D03P2	HA2212	124.011	press	thrust	None	Press	0	Press
4456	2019-12-04 17:04:56	D03P2	HA2212	124.012	collide	missile_0	fortress	FortressShot	0	GameEvent
4472	2019-12-04 17:04:56	D03P2	HA2212	124.412	press	fire	None	Press	0	Press
4489	2019-12-04 17:04:56	D03P2	HA2212	124.746	bonus_available	None	None	NewBonus	0	GameEvent
4510	2019-12-04 17:04:56	D03P2	HA2212	125.345	collide	missile_0	fortress	FortressShot	0	GameEvent
4538	2019-12-04 17:04:56	D03P2	HA2212	126.045	press	left	None	Press	0	Press
4571	2019-12-04 17:04:56	D03P2	HA2212	126.879	press	thrust	None	Press	0	Press
4593	2019-12-04 17:04:56	D03P2	HA2212	127.484	new_mine	foe	None	NewMine	0	GameEvent
4597	2019-12-04 17:04:56	D03P2	HA2212	127.579	press	right	None	Press	0	Press
4609	2019-12-04 17:04:56	D03P2	HA2212	127.779	press	right	None	Press	0	Press
4615	2019-12-04 17:04:56	D03P2	HA2212	127.912	press	right	None	Press	0	Press
4630	2019-12-04 17:04:56	D03P2	HA2212	128.278	press	fire	None	Press	0	Press
4679	2019-12-04 17:04:56	D03P2	HA2212	129.579	press	left	None	Press	0	Press
4681	2019-12-04 17:04:56	D03P2	HA2212	129.612	press	thrust	None	Press	0	Press
4686	2019-12-04 17:04:56	D03P2	HA2212	129.68	collide	mine_0	ship	ShipDamage	-50	Flight
4716	2019-12-04 17:04:56	D03P2	HA2212	130.412	press	right	None	Press	0	Press
4743	2019-12-04 17:04:56	D03P2	HA2212	131.112	press	thrust	None	Press	0	Press
4760	2019-12-04 17:04:56	D03P2	HA2212	131.612	press	right	None	Press	0	Press
4783	2019-12-04 17:04:56	D03P2	HA2212	132.146	press	left	None	Press	0	Press
4797	2019-12-04 17:04:56	D03P2	HA2212	132.512	press	thrust	None	Press	0	Press
4801	2019-12-04 17:04:56	D03P2	HA2212	132.612	press	right	None	Press	0	Press
4822	2019-12-04 17:04:56	D03P2	HA2212	133.079	press	pnts	None	Press	0	Press
4824	2019-12-04 17:04:56	D03P2	HA2212	133.079	pnts_bonus_failure	None	None	BonusFailure	-50	Bonus
4831	2019-12-04 17:04:56	D03P2	HA2212	133.246	press	right	None	Press	0	Press
4845	2019-12-04 17:04:56	D03P2	HA2212	133.612	press	thrust	None	Press	0	Press
4890	2019-12-04 17:04:56	D03P2	HA2212	134.751	new_mine	friend	None	NewMine	0	GameEvent
4907	2019-12-04 17:04:56	D03P2	HA2212	135.213	press	fire	None	Press	0	Press
4937	2019-12-04 17:04:56	D03P2	HA2212	135.979	collide	missile_0	fortress	FortressShot	0	GameEvent
4944	2019-12-04 17:04:56	D03P2	HA2212	136.146	press	fire	None	Press	0	Press
4954	2019-12-04 17:04:56	D03P2	HA2212	136.346	bonus_available	None	None	NewBonus	0	GameEvent
4992	2019-12-04 17:04:56	D03P2	HA2212	137.479	press	pnts	None	Press	0	Press
4994	2019-12-04 17:04:56	D03P2	HA2212	137.479	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
5004	2019-12-04 17:04:56	D03P2	HA2212	137.712	press	thrust	None	Press	0	Press
5015	2019-12-04 17:04:56	D03P2	HA2212	137.911	press	thrust	None	Press	0	Press
5032	2019-12-04 17:04:56	D03P2	HA2212	138.378	press	right	None	Press	0	Press
5060	2019-12-04 17:04:56	D03P2	HA2212	139.045	press	thrust	None	Press	0	Press
5087	2019-12-04 17:04:56	D03P2	HA2212	139.779	press	left	None	Press	0	Press
5104	2019-12-04 17:04:56	D03P2	HA2212	140.179	press	right	None	Press	0	Press
5121	2019-12-04 17:04:56	D03P2	HA2212	140.646	press	fire	None	Press	0	Press
5149	2019-12-04 17:04:56	D03P2	HA2212	141.345	press	fire	None	Press	0	Press
5175	2019-12-04 17:04:56	D03P2	HA2212	142.012	collide	missile_1	fortress	FortressShot	0	GameEvent
5181	2019-12-04 17:04:56	D03P2	HA2212	142.145	press	right	None	Press	0	Press
5194	2019-12-04 17:04:56	D03P2	HA2212	142.479	press	thrust	None	Press	0	Press
5215	2019-12-04 17:04:56	D03P2	HA2212	142.978	press	right	None	Press	0	Press
5242	2019-12-04 17:04:56	D03P2	HA2212	143.713	bonus_available	None	None	NewBonus	0	GameEvent
5255	2019-12-04 17:04:56	D03P2	HA2212	144.046	press	right	None	Press	0	Press
5280	2019-12-04 17:04:56	D03P2	HA2212	144.745	timeout	mine	None	MineExtinction	-50	Mine
5285	2019-12-04 17:04:56	D03P2	HA2212	144.879	press	pnts	None	Press	0	Press
5287	2019-12-04 17:04:56	D03P2	HA2212	144.879	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
5305	2019-12-04 17:04:56	D03P2	HA2212	145.279	press	thrust	None	Press	0	Press
5317	2019-12-04 17:04:56	D03P2	HA2212	145.611	press	right	None	Press	0	Press
5341	2019-12-04 17:04:56	D03P2	HA2212	146.146	press	thrust	None	Press	0	Press
