Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
3790	2019-10-08 10:00:06	D02P1	LL0206	126.229	press	thrust	None	Press	0	Press
3809	2019-10-08 10:00:06	D02P1	LL0206	126.662	press	right	None	Press	0	Press
3822	2019-10-08 10:00:06	D02P1	LL0206	126.996	press	right	None	Press	0	Press
3842	2019-10-08 10:00:06	D02P1	LL0206	127.495	press	fire	None	Press	0	Press
3849	2019-10-08 10:00:06	D02P1	LL0206	127.629	press	right	None	Press	0	Press
3855	2019-10-08 10:00:06	D02P1	LL0206	127.73	press	fire	None	Press	0	Press
3864	2019-10-08 10:00:06	D02P1	LL0206	127.962	press	right	None	Press	0	Press
3867	2019-10-08 10:00:06	D02P1	LL0206	128.029	press	fire	None	Press	0	Press
3876	2019-10-08 10:00:06	D02P1	LL0206	128.196	collide	missile_1	fortress	FortressShot	0	GameEvent
3879	2019-10-08 10:00:06	D02P1	LL0206	128.262	press	fire	None	Press	0	Press
3884	2019-10-08 10:00:06	D02P1	LL0206	128.329	bonus_available	None	None	NewBonus	0	GameEvent
3893	2019-10-08 10:00:06	D02P1	LL0206	128.496	press	fire	None	Press	0	Press
3895	2019-10-08 10:00:06	D02P1	LL0206	128.529	press	right	None	Press	0	Press
3899	2019-10-08 10:00:06	D02P1	LL0206	128.565	collide	missile_1	fortress	FortressShot	0	GameEvent
3910	2019-10-08 10:00:06	D02P1	LL0206	128.829	press	fire	None	Press	0	Press
3913	2019-10-08 10:00:06	D02P1	LL0206	128.863	collide	missile_1	fortress	FortressShot	0	GameEvent
3921	2019-10-08 10:00:06	D02P1	LL0206	129.062	press	left	None	Press	0	Press
3924	2019-10-08 10:00:06	D02P1	LL0206	129.095	collide	missile_1	fortress	FortressShot	0	GameEvent
3935	2019-10-08 10:00:06	D02P1	LL0206	129.363	press	pnts	None	Press	0	Press
3937	2019-10-08 10:00:06	D02P1	LL0206	129.363	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
3947	2019-10-08 10:00:06	D02P1	LL0206	129.529	press	thrust	None	Press	0	Press
3956	2019-10-08 10:00:06	D02P1	LL0206	129.729	press	right	None	Press	0	Press
3963	2019-10-08 10:00:06	D02P1	LL0206	129.896	press	fire	None	Press	0	Press
3974	2019-10-08 10:00:06	D02P1	LL0206	130.196	press	thrust	None	Press	0	Press
3989	2019-10-08 10:00:06	D02P1	LL0206	130.467	new_mine	foe	None	NewMine	0	GameEvent
3998	2019-10-08 10:00:06	D02P1	LL0206	130.629	press	right	None	Press	0	Press
4002	2019-10-08 10:00:06	D02P1	LL0206	130.729	press	thrust	None	Press	0	Press
4006	2019-10-08 10:00:06	D02P1	LL0206	130.762	collide	missile_0	fortress	FortressShot	0	GameEvent
4021	2019-10-08 10:00:06	D02P1	LL0206	131.162	press	thrust	None	Press	0	Press
4046	2019-10-08 10:00:06	D02P1	LL0206	131.796	press	left	None	Press	0	Press
4062	2019-10-08 10:00:06	D02P1	LL0206	132.23	press	left	None	Press	0	Press
4070	2019-10-08 10:00:06	D02P1	LL0206	132.429	press	fire	None	Press	0	Press
4081	2019-10-08 10:00:06	D02P1	LL0206	132.629	press	left	None	Press	0	Press
4084	2019-10-08 10:00:06	D02P1	LL0206	132.695	press	fire	None	Press	0	Press
4096	2019-10-08 10:00:06	D02P1	LL0206	132.895	press	fire	None	Press	0	Press
4108	2019-10-08 10:00:06	D02P1	LL0206	133.096	collide	mine_0	ship	ShipDamage	-50	Flight
4113	2019-10-08 10:00:06	D02P1	LL0206	133.195	press	thrust	None	Press	0	Press
4124	2019-10-08 10:00:06	D02P1	LL0206	133.496	press	right	None	Press	0	Press
4145	2019-10-08 10:00:06	D02P1	LL0206	133.962	press	fire	None	Press	0	Press
4149	2019-10-08 10:00:06	D02P1	LL0206	134.029	press	right	None	Press	0	Press
4161	2019-10-08 10:00:06	D02P1	LL0206	134.329	press	right	None	Press	0	Press
4168	2019-10-08 10:00:06	D02P1	LL0206	134.496	press	fire	None	Press	0	Press
4188	2019-10-08 10:00:06	D02P1	LL0206	134.929	press	left	None	Press	0	Press
4194	2019-10-08 10:00:06	D02P1	LL0206	135.062	press	fire	None	Press	0	Press
4210	2019-10-08 10:00:06	D02P1	LL0206	135.529	press	fire	None	Press	0	Press
4224	2019-10-08 10:00:06	D02P1	LL0206	135.762	press	right	None	Press	0	Press
4231	2019-10-08 10:00:06	D02P1	LL0206	135.929	press	fire	None	Press	0	Press
4246	2019-10-08 10:00:06	D02P1	LL0206	136.296	press	right	None	Press	0	Press
4247	2019-10-08 10:00:06	D02P1	LL0206	136.296	press	fire	None	Press	0	Press
4262	2019-10-08 10:00:06	D02P1	LL0206	136.629	press	thrust	None	Press	0	Press
4275	2019-10-08 10:00:06	D02P1	LL0206	136.896	press	pnts	None	Press	0	Press
4277	2019-10-08 10:00:06	D02P1	LL0206	136.896	pnts_bonus_failure	None	None	BonusFailure	-50	Bonus
4285	2019-10-08 10:00:06	D02P1	LL0206	137.029	press	right	None	Press	0	Press
4289	2019-10-08 10:00:06	D02P1	LL0206	137.129	press	thrust	None	Press	0	Press
4331	2019-10-08 10:00:06	D02P1	LL0206	138.163	press	left	None	Press	0	Press
4335	2019-10-08 10:00:06	D02P1	LL0206	138.201	new_mine	friend	None	NewMine	0	GameEvent
4347	2019-10-08 10:00:06	D02P1	LL0206	138.495	press	fire	None	Press	0	Press
4365	2019-10-08 10:00:06	D02P1	LL0206	138.896	press	fire	None	Press	0	Press
4378	2019-10-08 10:00:06	D02P1	LL0206	139.229	press	right	None	Press	0	Press
4387	2019-10-08 10:00:06	D02P1	LL0206	139.462	press	fire	None	Press	0	Press
4400	2019-10-08 10:00:06	D02P1	LL0206	139.728	press	right	None	Press	0	Press
4408	2019-10-08 10:00:06	D02P1	LL0206	139.862	bonus_available	None	None	NewBonus	0	GameEvent
4424	2019-10-08 10:00:06	D02P1	LL0206	140.362	press	fire	None	Press	0	Press
4444	2019-10-08 10:00:06	D02P1	LL0206	140.762	collide	friend_mine	None	FriendMineDestruction	50	Mine
4463	2019-10-08 10:00:06	D02P1	LL0206	141.162	press	left	None	Press	0	Press
4474	2019-10-08 10:00:06	D02P1	LL0206	141.429	press	left	None	Press	0	Press
4490	2019-10-08 10:00:06	D02P1	LL0206	141.762	press	fire	None	Press	0	Press
4510	2019-10-08 10:00:06	D02P1	LL0206	142.263	press	fire	None	Press	0	Press
4523	2019-10-08 10:00:06	D02P1	LL0206	142.596	collide	missile_0	fortress	FortressShot	0	GameEvent
4530	2019-10-08 10:00:06	D02P1	LL0206	142.729	press	fire	None	Press	0	Press
4546	2019-10-08 10:00:06	D02P1	LL0206	143.062	collide	missile_0	fortress	FortressShot	0	GameEvent
4551	2019-10-08 10:00:06	D02P1	LL0206	143.196	press	fire	None	Press	0	Press
4561	2019-10-08 10:00:06	D02P1	LL0206	143.429	press	right	None	Press	0	Press
4569	2019-10-08 10:00:06	D02P1	LL0206	143.629	press	fire	None	Press	0	Press
4600	2019-10-08 10:00:06	D02P1	LL0206	144.429	press	left	None	Press	0	Press
4607	2019-10-08 10:00:06	D02P1	LL0206	144.596	press	fire	None	Press	0	Press
4615	2019-10-08 10:00:06	D02P1	LL0206	144.729	press	right	None	Press	0	Press
4632	2019-10-08 10:00:06	D02P1	LL0206	145.096	press	right	None	Press	0	Press
4635	2019-10-08 10:00:06	D02P1	LL0206	145.162	press	fire	None	Press	0	Press
4648	2019-10-08 10:00:06	D02P1	LL0206	145.463	press	right	None	Press	0	Press
4650	2019-10-08 10:00:06	D02P1	LL0206	145.463	press	thrust	None	Press	0	Press
4669	2019-10-08 10:00:06	D02P1	LL0206	145.868	new_mine	foe	None	NewMine	0	GameEvent
4677	2019-10-08 10:00:06	D02P1	LL0206	146.062	press	fire	None	Press	0	Press
4715	2019-10-08 10:00:06	D02P1	LL0206	147.062	press	right	None	Press	0	Press
4730	2019-10-08 10:00:06	D02P1	LL0206	147.429	press	right	None	Press	0	Press
4738	2019-10-08 10:00:06	D02P1	LL0206	147.595	press	fire	None	Press	0	Press
4770	2019-10-08 10:00:06	D02P1	LL0206	148.395	press	iff	None	Press	0	Press
4780	2019-10-08 10:00:06	D02P1	LL0206	148.596	press	iff	None	Press	0	Press
4789	2019-10-08 10:00:06	D02P1	LL0206	148.795	press	left	None	Press	0	Press
