Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
525	2021-03-30 12:36:24	D14P1	SA2706	17.267	press	thrust	None	Press	0	Press
539	2021-03-30 12:36:24	D14P1	SA2706	17.601	press	right	None	Press	0	Press
572	2021-03-30 12:36:24	D14P1	SA2706	18.533	press	fire	None	Press	0	Press
592	2021-03-30 12:36:24	D14P1	SA2706	18.934	collide	missile_0	fortress	FortressShot	0	GameEvent
593	2021-03-30 12:36:24	D14P1	SA2706	18.968	press	right	None	Press	0	Press
600	2021-03-30 12:36:24	D14P1	SA2706	19.101	press	fire	None	Press	0	Press
617	2021-03-30 12:36:24	D14P1	SA2706	19.567	collide	missile_0	fortress	FortressShot	0	GameEvent
618	2021-03-30 12:36:24	D14P1	SA2706	19.6	press	fire	None	Press	0	Press
622	2021-03-30 12:36:24	D14P1	SA2706	19.602	bonus_available	None	None	NewBonus	0	GameEvent
638	2021-03-30 12:36:24	D14P1	SA2706	20.001	press	right	None	Press	0	Press
645	2021-03-30 12:36:24	D14P1	SA2706	20.1	collide	missile_0	fortress	FortressShot	0	GameEvent
646	2021-03-30 12:36:24	D14P1	SA2706	20.133	press	fire	None	Press	0	Press
662	2021-03-30 12:36:24	D14P1	SA2706	20.566	press	fire	None	Press	0	Press
670	2021-03-30 12:36:24	D14P1	SA2706	20.734	collide	missile_0	fortress	FortressShot	0	GameEvent
678	2021-03-30 12:36:24	D14P1	SA2706	20.868	press	thrust	None	Press	0	Press
693	2021-03-30 12:36:24	D14P1	SA2706	21.201	collide	missile_0	fortress	FortressShot	0	GameEvent
694	2021-03-30 12:36:24	D14P1	SA2706	21.234	press	fire	None	Press	0	Press
708	2021-03-30 12:36:24	D14P1	SA2706	21.601	press	right	None	Press	0	Press
718	2021-03-30 12:36:24	D14P1	SA2706	21.736	new_mine	friend	None	NewMine	0	GameEvent
719	2021-03-30 12:36:24	D14P1	SA2706	21.767	press	fire	None	Press	0	Press
729	2021-03-30 12:36:24	D14P1	SA2706	21.901	collide	missile_0	fortress	FortressShot	0	GameEvent
746	2021-03-30 12:36:24	D14P1	SA2706	22.434	press	left	None	Press	0	Press
773	2021-03-30 12:36:24	D14P1	SA2706	23.101	press	fire	None	Press	0	Press
782	2021-03-30 12:36:24	D14P1	SA2706	23.267	collide	friend_mine	None	FriendMineDestruction	50	Mine
793	2021-03-30 12:36:24	D14P1	SA2706	23.467	press	right	None	Press	0	Press
812	2021-03-30 12:36:24	D14P1	SA2706	23.867	press	fire	None	Press	0	Press
820	2021-03-30 12:36:24	D14P1	SA2706	24.068	press	right	None	Press	0	Press
831	2021-03-30 12:36:24	D14P1	SA2706	24.334	press	fire	None	Press	0	Press
844	2021-03-30 12:36:24	D14P1	SA2706	24.7	press	right	None	Press	0	Press
858	2021-03-30 12:36:24	D14P1	SA2706	24.966	press	fire	None	Press	0	Press
883	2021-03-30 12:36:24	D14P1	SA2706	25.668	press	fire	None	Press	0	Press
902	2021-03-30 12:36:24	D14P1	SA2706	26.101	press	thrust	None	Press	0	Press
913	2021-03-30 12:36:24	D14P1	SA2706	26.333	collide	missile_1	fortress	FortressShot	0	GameEvent
922	2021-03-30 12:36:24	D14P1	SA2706	26.534	press	fire	None	Press	0	Press
928	2021-03-30 12:36:24	D14P1	SA2706	26.667	press	right	None	Press	0	Press
953	2021-03-30 12:36:24	D14P1	SA2706	27.2	press	fire	None	Press	0	Press
955	2021-03-30 12:36:24	D14P1	SA2706	27.202	collide	missile_0	fortress	FortressShot	0	GameEvent
981	2021-03-30 12:36:24	D14P1	SA2706	27.968	press	fire	None	Press	0	Press
1001	2021-03-30 12:36:24	D14P1	SA2706	28.336	new_mine	friend	None	NewMine	0	GameEvent
1008	2021-03-30 12:36:24	D14P1	SA2706	28.534	collide	missile_1	fortress	FortressShot	0	GameEvent
1009	2021-03-30 12:36:24	D14P1	SA2706	28.567	press	right	None	Press	0	Press
1018	2021-03-30 12:36:24	D14P1	SA2706	28.768	press	fire	None	Press	0	Press
1042	2021-03-30 12:36:24	D14P1	SA2706	29.267	press	right	None	Press	0	Press
1044	2021-03-30 12:36:24	D14P1	SA2706	29.267	collide	missile_0	fortress	FortressShot	0	GameEvent
1080	2021-03-30 12:36:24	D14P1	SA2706	30.234	press	fire	None	Press	0	Press
1089	2021-03-30 12:36:24	D14P1	SA2706	30.367	collide	friend_mine	None	FriendMineDestruction	50	Mine
1095	2021-03-30 12:36:24	D14P1	SA2706	30.434	press	left	None	Press	0	Press
1124	2021-03-30 12:36:24	D14P1	SA2706	31.167	press	thrust	None	Press	0	Press
1133	2021-03-30 12:36:24	D14P1	SA2706	31.401	press	fire	None	Press	0	Press
1162	2021-03-30 12:36:24	D14P1	SA2706	32.133	press	fire	None	Press	0	Press
1174	2021-03-30 12:36:24	D14P1	SA2706	32.434	press	right	None	Press	0	Press
1181	2021-03-30 12:36:24	D14P1	SA2706	32.567	collide	missile_1	fortress	FortressShot	0	GameEvent
1188	2021-03-30 12:36:24	D14P1	SA2706	32.766	press	fire	None	Press	0	Press
1208	2021-03-30 12:36:24	D14P1	SA2706	33.168	collide	missile_1	fortress	FortressShot	0	GameEvent
1216	2021-03-30 12:36:24	D14P1	SA2706	33.334	press	right	None	Press	0	Press
1223	2021-03-30 12:36:24	D14P1	SA2706	33.501	press	fire	None	Press	0	Press
1238	2021-03-30 12:36:24	D14P1	SA2706	33.901	collide	missile_0	fortress	FortressShot	0	GameEvent
1254	2021-03-30 12:36:24	D14P1	SA2706	34.301	press	right	None	Press	0	Press
1275	2021-03-30 12:36:24	D14P1	SA2706	34.833	press	fire	None	Press	0	Press
1282	2021-03-30 12:36:24	D14P1	SA2706	35.001	press	fire	None	Press	0	Press
1303	2021-03-30 12:36:24	D14P1	SA2706	35.469	new_mine	foe	None	NewMine	0	GameEvent
1307	2021-03-30 12:36:24	D14P1	SA2706	35.601	press	fire	None	Press	0	Press
1313	2021-03-30 12:36:24	D14P1	SA2706	35.733	press	fire	None	Press	0	Press
1327	2021-03-30 12:36:24	D14P1	SA2706	36.068	collide	missile_2	fortress	FortressShot	0	GameEvent
1336	2021-03-30 12:36:24	D14P1	SA2706	36.201	press	thrust	None	Press	0	Press
1338	2021-03-30 12:36:24	D14P1	SA2706	36.201	collide	missile_2	fortress	FortressShot	0	GameEvent
1340	2021-03-30 12:36:24	D14P1	SA2706	36.235	destroyed	fortress	None	FortressDestruction	250	Fortress
1350	2021-03-30 12:36:24	D14P1	SA2706	36.433	press	left	None	Press	0	Press
1371	2021-03-30 12:36:24	D14P1	SA2706	37.001	press	iff	None	Press	0	Press
1377	2021-03-30 12:36:24	D14P1	SA2706	37.101	press	iff	None	Press	0	Press
1387	2021-03-30 12:36:24	D14P1	SA2706	37.201	press	left	None	Press	0	Press
1405	2021-03-30 12:36:24	D14P1	SA2706	37.701	press	fire	None	Press	0	Press
1415	2021-03-30 12:36:24	D14P1	SA2706	37.901	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1423	2021-03-30 12:36:24	D14P1	SA2706	38.034	press	right	None	Press	0	Press
1465	2021-03-30 12:36:24	D14P1	SA2706	39.167	press	thrust	None	Press	0	Press
1486	2021-03-30 12:36:24	D14P1	SA2706	39.701	press	fire	None	Press	0	Press
1525	2021-03-30 12:36:24	D14P1	SA2706	40.701	press	fire	None	Press	0	Press
1557	2021-03-30 12:36:24	D14P1	SA2706	41.534	press	fire	None	Press	0	Press
1577	2021-03-30 12:36:24	D14P1	SA2706	42.033	collide	missile_1	fortress	FortressShot	0	GameEvent
1586	2021-03-30 12:36:24	D14P1	SA2706	42.301	press	fire	None	Press	0	Press
1608	2021-03-30 12:36:24	D14P1	SA2706	42.767	press	right	None	Press	0	Press
1613	2021-03-30 12:36:24	D14P1	SA2706	42.8	collide	missile_0	fortress	FortressShot	0	GameEvent
1621	2021-03-30 12:36:24	D14P1	SA2706	42.967	press	fire	None	Press	0	Press
1623	2021-03-30 12:36:24	D14P1	SA2706	42.969	new_mine	friend	None	NewMine	0	GameEvent
1642	2021-03-30 12:36:24	D14P1	SA2706	43.434	collide	missile_0	fortress	FortressShot	0	GameEvent
1654	2021-03-30 12:36:24	D14P1	SA2706	43.767	press	left	None	Press	0	Press
1680	2021-03-30 12:36:24	D14P1	SA2706	44.401	press	left	None	Press	0	Press
1693	2021-03-30 12:36:24	D14P1	SA2706	44.733	press	left	None	Press	0	Press
1705	2021-03-30 12:36:24	D14P1	SA2706	45.034	press	fire	None	Press	0	Press
1726	2021-03-30 12:36:24	D14P1	SA2706	45.434	collide	friend_mine	None	FriendMineDestruction	50	Mine
1732	2021-03-30 12:36:24	D14P1	SA2706	45.501	press	right	None	Press	0	Press
1772	2021-03-30 12:36:24	D14P1	SA2706	46.568	press	fire	None	Press	0	Press
1782	2021-03-30 12:36:24	D14P1	SA2706	46.834	press	thrust	None	Press	0	Press
1799	2021-03-30 12:36:24	D14P1	SA2706	47.301	press	fire	None	Press	0	Press
1820	2021-03-30 12:36:24	D14P1	SA2706	47.768	collide	missile_1	fortress	FortressShot	0	GameEvent
1827	2021-03-30 12:36:24	D14P1	SA2706	47.968	press	fire	None	Press	0	Press
1842	2021-03-30 12:36:24	D14P1	SA2706	48.367	collide	missile_1	fortress	FortressShot	0	GameEvent
1846	2021-03-30 12:36:24	D14P1	SA2706	48.468	press	right	None	Press	0	Press
1860	2021-03-30 12:36:24	D14P1	SA2706	48.7	press	fire	None	Press	0	Press
1875	2021-03-30 12:36:24	D14P1	SA2706	49.068	collide	missile_0	fortress	FortressShot	0	GameEvent
1882	2021-03-30 12:36:24	D14P1	SA2706	49.268	press	fire	None	Press	0	Press
1897	2021-03-30 12:36:24	D14P1	SA2706	49.566	collide	missile_0	fortress	FortressShot	0	GameEvent
1901	2021-03-30 12:36:24	D14P1	SA2706	49.666	press	right	None	Press	0	Press
1912	2021-03-30 12:36:24	D14P1	SA2706	49.934	press	fire	None	Press	0	Press
1925	2021-03-30 12:36:24	D14P1	SA2706	50.201	collide	missile_0	fortress	FortressShot	0	GameEvent
1937	2021-03-30 12:36:24	D14P1	SA2706	50.504	new_mine	friend	None	NewMine	0	GameEvent
1947	2021-03-30 12:36:24	D14P1	SA2706	50.733	press	right	None	Press	0	Press
1954	2021-03-30 12:36:24	D14P1	SA2706	50.901	press	fire	None	Press	0	Press
1965	2021-03-30 12:36:24	D14P1	SA2706	51.133	collide	missile_0	fortress	FortressShot	0	GameEvent
1976	2021-03-30 12:36:24	D14P1	SA2706	51.434	press	right	None	Press	0	Press
1986	2021-03-30 12:36:24	D14P1	SA2706	51.6	press	fire	None	Press	0	Press
1996	2021-03-30 12:36:24	D14P1	SA2706	51.834	collide	missile_0	fortress	FortressShot	0	GameEvent
1997	2021-03-30 12:36:24	D14P1	SA2706	51.868	press	right	None	Press	0	Press
2046	2021-03-30 12:36:24	D14P1	SA2706	53.168	press	fire	None	Press	0	Press
2054	2021-03-30 12:36:24	D14P1	SA2706	53.3	collide	friend_mine	None	FriendMineDestruction	50	Mine
2064	2021-03-30 12:36:24	D14P1	SA2706	53.434	press	left	None	Press	0	Press
2093	2021-03-30 12:36:24	D14P1	SA2706	54.168	bonus_available	None	None	NewBonus	0	GameEvent
2098	2021-03-30 12:36:24	D14P1	SA2706	54.301	press	thrust	None	Press	0	Press
2113	2021-03-30 12:36:24	D14P1	SA2706	54.601	press	fire	None	Press	0	Press
2130	2021-03-30 12:36:24	D14P1	SA2706	55	collide	missile_0	fortress	FortressShot	0	GameEvent
2135	2021-03-30 12:36:24	D14P1	SA2706	55.134	press	pnts	None	Press	0	Press
