Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
419	2021-03-29 18:14:20	D01P1	LG0806	13.663	press	thrust	None	Press	0	Press
420	2021-03-29 18:14:20	D01P1	LG0806	13.663	press	right	None	Press	0	Press
450	2021-03-29 18:14:20	D01P1	LG0806	14.464	press	fire	None	Press	0	Press
465	2021-03-29 18:14:20	D01P1	LG0806	14.797	press	right	None	Press	0	Press
467	2021-03-29 18:14:20	D01P1	LG0806	14.798	collide	missile_0	fortress	FortressShot	0	GameEvent
489	2021-03-29 18:14:20	D01P1	LG0806	15.431	press	fire	None	Press	0	Press
499	2021-03-29 18:14:20	D01P1	LG0806	15.63	bonus_available	None	None	NewBonus	0	GameEvent
500	2021-03-29 18:14:20	D01P1	LG0806	15.664	press	right	None	Press	0	Press
503	2021-03-29 18:14:20	D01P1	LG0806	15.697	collide	missile_0	fortress	FortressShot	0	GameEvent
532	2021-03-29 18:14:20	D01P1	LG0806	16.497	press	left	None	Press	0	Press
542	2021-03-29 18:14:20	D01P1	LG0806	16.763	press	right	None	Press	0	Press
557	2021-03-29 18:14:20	D01P1	LG0806	17.03	press	fire	None	Press	0	Press
570	2021-03-29 18:14:20	D01P1	LG0806	17.397	press	right	None	Press	0	Press
575	2021-03-29 18:14:20	D01P1	LG0806	17.498	collide	missile_0	fortress	FortressShot	0	GameEvent
590	2021-03-29 18:14:20	D01P1	LG0806	17.765	new_mine	friend	None	NewMine	0	GameEvent
603	2021-03-29 18:14:20	D01P1	LG0806	18.097	press	thrust	None	Press	0	Press
623	2021-03-29 18:14:20	D01P1	LG0806	18.697	press	left	None	Press	0	Press
639	2021-03-29 18:14:20	D01P1	LG0806	19.03	press	right	None	Press	0	Press
647	2021-03-29 18:14:20	D01P1	LG0806	19.23	press	fire	None	Press	0	Press
658	2021-03-29 18:14:20	D01P1	LG0806	19.43	collide	friend_mine	None	FriendMineDestruction	50	Mine
676	2021-03-29 18:14:20	D01P1	LG0806	19.864	press	left	None	Press	0	Press
690	2021-03-29 18:14:20	D01P1	LG0806	20.163	press	thrust	None	Press	0	Press
694	2021-03-29 18:14:20	D01P1	LG0806	20.264	press	left	None	Press	0	Press
699	2021-03-29 18:14:20	D01P1	LG0806	20.364	press	thrust	None	Press	0	Press
738	2021-03-29 18:14:20	D01P1	LG0806	21.463	press	left	None	Press	0	Press
779	2021-03-29 18:14:20	D01P1	LG0806	22.564	press	left	None	Press	0	Press
793	2021-03-29 18:14:20	D01P1	LG0806	22.93	press	fire	None	Press	0	Press
821	2021-03-29 18:14:20	D01P1	LG0806	23.597	collide	missile_0	fortress	FortressShot	0	GameEvent
825	2021-03-29 18:14:20	D01P1	LG0806	23.697	press	thrust	None	Press	0	Press
858	2021-03-29 18:14:20	D01P1	LG0806	24.499	new_mine	foe	None	NewMine	0	GameEvent
901	2021-03-29 18:14:20	D01P1	LG0806	25.797	press	right	None	Press	0	Press
935	2021-03-29 18:14:20	D01P1	LG0806	26.698	press	thrust	None	Press	0	Press
938	2021-03-29 18:14:20	D01P1	LG0806	26.763	press	right	None	Press	0	Press
949	2021-03-29 18:14:20	D01P1	LG0806	27.03	press	right	None	Press	0	Press
950	2021-03-29 18:14:20	D01P1	LG0806	27.03	press	thrust	None	Press	0	Press
966	2021-03-29 18:14:20	D01P1	LG0806	27.297	press	thrust	None	Press	0	Press
996	2021-03-29 18:14:20	D01P1	LG0806	28.097	press	left	None	Press	0	Press
1006	2021-03-29 18:14:20	D01P1	LG0806	28.364	press	right	None	Press	0	Press
1022	2021-03-29 18:14:20	D01P1	LG0806	28.764	press	fire	None	Press	0	Press
1043	2021-03-29 18:14:20	D01P1	LG0806	29.197	collide	mine_0	ship	ShipDamage	-50	Flight
1061	2021-03-29 18:14:20	D01P1	LG0806	29.698	press	right	None	Press	0	Press
1081	2021-03-29 18:14:20	D01P1	LG0806	30.198	press	right	None	Press	0	Press
1104	2021-03-29 18:14:20	D01P1	LG0806	30.864	press	right	None	Press	0	Press
1128	2021-03-29 18:14:20	D01P1	LG0806	31.464	press	right	None	Press	0	Press
1158	2021-03-29 18:14:20	D01P1	LG0806	32.264	press	left	None	Press	0	Press
1179	2021-03-29 18:14:20	D01P1	LG0806	32.864	press	left	None	Press	0	Press
1230	2021-03-29 18:14:20	D01P1	LG0806	34.266	new_mine	friend	None	NewMine	0	GameEvent
1237	2021-03-29 18:14:20	D01P1	LG0806	34.463	press	fire	None	Press	0	Press
1238	2021-03-29 18:14:20	D01P1	LG0806	34.463	press	pnts	None	Press	0	Press
1240	2021-03-29 18:14:20	D01P1	LG0806	34.464	pnts_bonus_failure	None	None	BonusFailure	-50	Bonus
1248	2021-03-29 18:14:20	D01P1	LG0806	34.564	bonus_available	None	None	NewBonus	0	GameEvent
1259	2021-03-29 18:14:20	D01P1	LG0806	34.897	collide	mine_0	ship	ShipDamage	-50	Flight
1263	2021-03-29 18:14:20	D01P1	LG0806	34.93	collide	missile_0	fortress	FortressShot	0	GameEvent
1282	2021-03-29 18:14:20	D01P1	LG0806	35.43	press	right	None	Press	0	Press
1308	2021-03-29 18:14:20	D01P1	LG0806	36.164	press	thrust	None	Press	0	Press
1325	2021-03-29 18:14:20	D01P1	LG0806	36.564	press	left	None	Press	0	Press
1363	2021-03-29 18:14:20	D01P1	LG0806	37.564	press	left	None	Press	0	Press
1370	2021-03-29 18:14:20	D01P1	LG0806	37.73	press	thrust	None	Press	0	Press
1388	2021-03-29 18:14:20	D01P1	LG0806	38.23	press	left	None	Press	0	Press
1404	2021-03-29 18:14:20	D01P1	LG0806	38.53	press	thrust	None	Press	0	Press
1447	2021-03-29 18:14:20	D01P1	LG0806	39.763	press	right	None	Press	0	Press
1456	2021-03-29 18:14:20	D01P1	LG0806	39.965	new_mine	friend	None	NewMine	0	GameEvent
1487	2021-03-29 18:14:20	D01P1	LG0806	40.797	press	left	None	Press	0	Press
1495	2021-03-29 18:14:20	D01P1	LG0806	40.997	press	fire	None	Press	0	Press
1510	2021-03-29 18:14:20	D01P1	LG0806	41.297	collide	mine_0	ship	ShipDamage	-50	Flight
1525	2021-03-29 18:14:20	D01P1	LG0806	41.63	press	right	None	Press	0	Press
1543	2021-03-29 18:14:20	D01P1	LG0806	42.097	press	thrust	None	Press	0	Press
1554	2021-03-29 18:14:20	D01P1	LG0806	42.363	press	right	None	Press	0	Press
1572	2021-03-29 18:14:20	D01P1	LG0806	42.798	press	left	None	Press	0	Press
1584	2021-03-29 18:14:20	D01P1	LG0806	43.13	press	right	None	Press	0	Press
1598	2021-03-29 18:14:20	D01P1	LG0806	43.43	press	fire	None	Press	0	Press
1620	2021-03-29 18:14:20	D01P1	LG0806	43.998	press	thrust	None	Press	0	Press
1630	2021-03-29 18:14:20	D01P1	LG0806	44.264	collide	missile_0	fortress	FortressShot	0	GameEvent
1668	2021-03-29 18:14:20	D01P1	LG0806	45.398	press	left	None	Press	0	Press
1695	2021-03-29 18:14:20	D01P1	LG0806	46.097	bonus_available	None	None	NewBonus	0	GameEvent
1706	2021-03-29 18:14:20	D01P1	LG0806	46.366	new_mine	friend	None	NewMine	0	GameEvent
1741	2021-03-29 18:14:20	D01P1	LG0806	47.297	press	left	None	Press	0	Press
1768	2021-03-29 18:14:20	D01P1	LG0806	47.963	press	left	None	Press	0	Press
1782	2021-03-29 18:14:20	D01P1	LG0806	48.297	press	fire	None	Press	0	Press
1795	2021-03-29 18:14:20	D01P1	LG0806	48.497	collide	friend_mine	None	FriendMineDestruction	50	Mine
1806	2021-03-29 18:14:20	D01P1	LG0806	48.73	press	right	None	Press	0	Press
1826	2021-03-29 18:14:20	D01P1	LG0806	49.297	press	fire	None	Press	0	Press
