Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
352	2020-02-12 10:56:51	D03P1	GF1410	11.748	press	thrust	None	Press	0	Press
368	2020-02-12 10:56:51	D03P1	GF1410	12.18	press	right	None	Press	0	Press
399	2020-02-12 10:56:51	D03P1	GF1410	13.014	press	thrust	None	Press	0	Press
404	2020-02-12 10:56:51	D03P1	GF1410	13.147	press	fire	None	Press	0	Press
418	2020-02-12 10:56:51	D03P1	GF1410	13.413	press	right	None	Press	0	Press
432	2020-02-12 10:56:51	D03P1	GF1410	13.78	press	fire	None	Press	0	Press
457	2020-02-12 10:56:51	D03P1	GF1410	14.413	press	right	None	Press	0	Press
465	2020-02-12 10:56:51	D03P1	GF1410	14.613	press	thrust	None	Press	0	Press
484	2020-02-12 10:56:51	D03P1	GF1410	15.114	press	fire	None	Press	0	Press
503	2020-02-12 10:56:51	D03P1	GF1410	15.514	press	thrust	None	Press	0	Press
515	2020-02-12 10:56:51	D03P1	GF1410	15.814	collide	missile_0	fortress	FortressShot	0	GameEvent
528	2020-02-12 10:56:51	D03P1	GF1410	16.147	press	fire	None	Press	0	Press
534	2020-02-12 10:56:51	D03P1	GF1410	16.234	new_mine	foe	None	NewMine	0	GameEvent
540	2020-02-12 10:56:51	D03P1	GF1410	16.314	press	thrust	None	Press	0	Press
551	2020-02-12 10:56:51	D03P1	GF1410	16.613	press	right	None	Press	0	Press
562	2020-02-12 10:56:51	D03P1	GF1410	16.913	press	fire	None	Press	0	Press
572	2020-02-12 10:56:51	D03P1	GF1410	17.18	press	right	None	Press	0	Press
590	2020-02-12 10:56:51	D03P1	GF1410	17.514	collide	missile_1	fortress	FortressShot	0	GameEvent
596	2020-02-12 10:56:51	D03P1	GF1410	17.68	press	thrust	None	Press	0	Press
608	2020-02-12 10:56:51	D03P1	GF1410	17.98	press	right	None	Press	0	Press
619	2020-02-12 10:56:51	D03P1	GF1410	18.28	press	iff	None	Press	0	Press
629	2020-02-12 10:56:51	D03P1	GF1410	18.413	press	iff	None	Press	0	Press
633	2020-02-12 10:56:51	D03P1	GF1410	18.48	press	right	None	Press	0	Press
656	2020-02-12 10:56:51	D03P1	GF1410	19.113	press	left	None	Press	0	Press
663	2020-02-12 10:56:51	D03P1	GF1410	19.314	press	thrust	None	Press	0	Press
679	2020-02-12 10:56:51	D03P1	GF1410	19.647	press	fire	None	Press	0	Press
689	2020-02-12 10:56:51	D03P1	GF1410	19.881	press	thrust	None	Press	0	Press
715	2020-02-12 10:56:51	D03P1	GF1410	20.547	press	thrust	None	Press	0	Press
721	2020-02-12 10:56:51	D03P1	GF1410	20.68	press	fire	None	Press	0	Press
744	2020-02-12 10:56:51	D03P1	GF1410	21.28	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
764	2020-02-12 10:56:51	D03P1	GF1410	21.647	press	left	None	Press	0	Press
778	2020-02-12 10:56:51	D03P1	GF1410	22.048	press	thrust	None	Press	0	Press
803	2020-02-12 10:56:51	D03P1	GF1410	22.682	press	right	None	Press	0	Press
827	2020-02-12 10:56:51	D03P1	GF1410	23.38	press	thrust	None	Press	0	Press
843	2020-02-12 10:56:51	D03P1	GF1410	23.714	press	right	None	Press	0	Press
858	2020-02-12 10:56:51	D03P1	GF1410	24.08	press	thrust	None	Press	0	Press
861	2020-02-12 10:56:51	D03P1	GF1410	24.113	press	fire	None	Press	0	Press
879	2020-02-12 10:56:51	D03P1	GF1410	24.548	press	left	None	Press	0	Press
897	2020-02-12 10:56:51	D03P1	GF1410	24.98	press	thrust	None	Press	0	Press
904	2020-02-12 10:56:51	D03P1	GF1410	25.18	press	right	None	Press	0	Press
914	2020-02-12 10:56:51	D03P1	GF1410	25.413	press	fire	None	Press	0	Press
936	2020-02-12 10:56:51	D03P1	GF1410	25.88	press	thrust	None	Press	0	Press
957	2020-02-12 10:56:51	D03P1	GF1410	26.403	new_mine	foe	None	NewMine	0	GameEvent
962	2020-02-12 10:56:51	D03P1	GF1410	26.482	press	left	None	Press	0	Press
969	2020-02-12 10:56:51	D03P1	GF1410	26.647	press	thrust	None	Press	0	Press
993	2020-02-12 10:56:51	D03P1	GF1410	27.347	press	right	None	Press	0	Press
1029	2020-02-12 10:56:51	D03P1	GF1410	28.247	press	thrust	None	Press	0	Press
1032	2020-02-12 10:56:51	D03P1	GF1410	28.315	press	fire	None	Press	0	Press
1048	2020-02-12 10:56:51	D03P1	GF1410	28.647	press	right	None	Press	0	Press
1064	2020-02-12 10:56:51	D03P1	GF1410	29.08	press	fire	None	Press	0	Press
1072	2020-02-12 10:56:51	D03P1	GF1410	29.281	press	right	None	Press	0	Press
1093	2020-02-12 10:56:51	D03P1	GF1410	29.814	press	thrust	None	Press	0	Press
1098	2020-02-12 10:56:51	D03P1	GF1410	29.948	press	fire	None	Press	0	Press
1122	2020-02-12 10:56:51	D03P1	GF1410	30.58	collide	missile_1	fortress	FortressShot	0	GameEvent
1129	2020-02-12 10:56:51	D03P1	GF1410	30.68	press	thrust	None	Press	0	Press
1138	2020-02-12 10:56:51	D03P1	GF1410	30.913	press	right	None	Press	0	Press
1160	2020-02-12 10:56:51	D03P1	GF1410	31.448	press	fire	None	Press	0	Press
1199	2020-02-12 10:56:51	D03P1	GF1410	32.547	press	iff	None	Press	0	Press
1209	2020-02-12 10:56:51	D03P1	GF1410	32.68	press	iff	None	Press	0	Press
1219	2020-02-12 10:56:51	D03P1	GF1410	32.914	press	right	None	Press	0	Press
1224	2020-02-12 10:56:51	D03P1	GF1410	32.981	bonus_available	None	None	NewBonus	0	GameEvent
1235	2020-02-12 10:56:51	D03P1	GF1410	33.314	press	fire	None	Press	0	Press
1236	2020-02-12 10:56:51	D03P1	GF1410	33.314	press	right	None	Press	0	Press
1265	2020-02-12 10:56:51	D03P1	GF1410	33.98	press	right	None	Press	0	Press
1274	2020-02-12 10:56:51	D03P1	GF1410	34.214	press	fire	None	Press	0	Press
1277	2020-02-12 10:56:51	D03P1	GF1410	34.247	collide	missile_0	fortress	FortressShot	0	GameEvent
1289	2020-02-12 10:56:51	D03P1	GF1410	34.481	press	left	None	Press	0	Press
1304	2020-02-12 10:56:51	D03P1	GF1410	34.814	press	fire	None	Press	0	Press
1313	2020-02-12 10:56:51	D03P1	GF1410	35.047	press	thrust	None	Press	0	Press
1330	2020-02-12 10:56:51	D03P1	GF1410	35.48	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1360	2020-02-12 10:56:51	D03P1	GF1410	36.147	press	thrust	None	Press	0	Press
1409	2020-02-12 10:56:51	D03P1	GF1410	37.448	press	thrust	None	Press	0	Press
1412	2020-02-12 10:56:51	D03P1	GF1410	37.513	press	left	None	Press	0	Press
1439	2020-02-12 10:56:51	D03P1	GF1410	38.179	press	thrust	None	Press	0	Press
1469	2020-02-12 10:56:51	D03P1	GF1410	38.948	press	thrust	None	Press	0	Press
1485	2020-02-12 10:56:51	D03P1	GF1410	39.413	press	right	None	Press	0	Press
1521	2020-02-12 10:56:51	D03P1	GF1410	40.347	press	thrust	None	Press	0	Press
1530	2020-02-12 10:56:51	D03P1	GF1410	40.547	press	fire	None	Press	0	Press
1533	2020-02-12 10:56:51	D03P1	GF1410	40.58	press	thrust	None	Press	0	Press
1535	2020-02-12 10:56:51	D03P1	GF1410	40.603	new_mine	foe	None	NewMine	0	GameEvent
1553	2020-02-12 10:56:51	D03P1	GF1410	41.014	press	right	None	Press	0	Press
1561	2020-02-12 10:56:51	D03P1	GF1410	41.213	press	thrust	None	Press	0	Press
1566	2020-02-12 10:56:51	D03P1	GF1410	41.314	press	fire	None	Press	0	Press
1592	2020-02-12 10:56:51	D03P1	GF1410	41.948	press	thrust	None	Press	0	Press
1596	2020-02-12 10:56:51	D03P1	GF1410	42.047	press	iff	None	Press	0	Press
1600	2020-02-12 10:56:51	D03P1	GF1410	42.08	collide	missile_1	fortress	FortressShot	0	GameEvent
1606	2020-02-12 10:56:51	D03P1	GF1410	42.214	press	iff	None	Press	0	Press
1618	2020-02-12 10:56:51	D03P1	GF1410	42.413	press	right	None	Press	0	Press
1641	2020-02-12 10:56:51	D03P1	GF1410	42.98	press	fire	None	Press	0	Press
1664	2020-02-12 10:56:51	D03P1	GF1410	43.68	press	fire	None	Press	0	Press
1686	2020-02-12 10:56:51	D03P1	GF1410	44.147	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
1697	2020-02-12 10:56:51	D03P1	GF1410	44.38	press	thrust	None	Press	0	Press
1708	2020-02-12 10:56:51	D03P1	GF1410	44.68	press	left	None	Press	0	Press
1725	2020-02-12 10:56:51	D03P1	GF1410	45.014	press	fire	None	Press	0	Press
1739	2020-02-12 10:56:51	D03P1	GF1410	45.347	press	right	None	Press	0	Press
1756	2020-02-12 10:56:51	D03P1	GF1410	45.814	press	fire	None	Press	0	Press
1777	2020-02-12 10:56:51	D03P1	GF1410	46.347	press	thrust	None	Press	0	Press
1796	2020-02-12 10:56:51	D03P1	GF1410	46.847	press	fire	None	Press	0	Press
1811	2020-02-12 10:56:51	D03P1	GF1410	47.18	press	right	None	Press	0	Press
1833	2020-02-12 10:56:51	D03P1	GF1410	47.781	press	right	None	Press	0	Press
1841	2020-02-12 10:56:51	D03P1	GF1410	47.913	press	fire	None	Press	0	Press
1880	2020-02-12 10:56:51	D03P1	GF1410	48.915	press	fire	None	Press	0	Press
1898	2020-02-12 10:56:51	D03P1	GF1410	49.247	press	right	None	Press	0	Press
1900	2020-02-12 10:56:51	D03P1	GF1410	49.272	new_mine	friend	None	NewMine	0	GameEvent
1916	2020-02-12 10:56:51	D03P1	GF1410	49.78	press	right	None	Press	0	Press
1928	2020-02-12 10:56:51	D03P1	GF1410	49.98	press	fire	None	Press	0	Press
1942	2020-02-12 10:56:51	D03P1	GF1410	50.314	press	left	None	Press	0	Press
1946	2020-02-12 10:56:51	D03P1	GF1410	50.413	press	thrust	None	Press	0	Press
1976	2020-02-12 10:56:51	D03P1	GF1410	51.147	press	right	None	Press	0	Press
2002	2020-02-12 10:56:51	D03P1	GF1410	51.847	press	right	None	Press	0	Press
2016	2020-02-12 10:56:51	D03P1	GF1410	52.114	press	fire	None	Press	0	Press
2025	2020-02-12 10:56:51	D03P1	GF1410	52.28	collide	friend_mine	None	FriendMineDestruction	50	Mine
2038	2020-02-12 10:56:51	D03P1	GF1410	52.58	press	thrust	None	Press	0	Press
2048	2020-02-12 10:56:51	D03P1	GF1410	52.88	press	left	None	Press	0	Press
2069	2020-02-12 10:56:51	D03P1	GF1410	53.315	press	left	None	Press	0	Press
2073	2020-02-12 10:56:51	D03P1	GF1410	53.413	press	thrust	None	Press	0	Press
2092	2020-02-12 10:56:51	D03P1	GF1410	53.913	press	right	None	Press	0	Press
2110	2020-02-12 10:56:51	D03P1	GF1410	54.28	press	fire	None	Press	0	Press
2125	2020-02-12 10:56:51	D03P1	GF1410	54.714	press	right	None	Press	0	Press
2147	2020-02-12 10:56:51	D03P1	GF1410	55.247	press	right	None	Press	0	Press
2163	2020-02-12 10:56:51	D03P1	GF1410	55.681	press	fire	None	Press	0	Press
2179	2020-02-12 10:56:51	D03P1	GF1410	56.047	bonus_available	None	None	NewBonus	0	GameEvent
2193	2020-02-12 10:56:51	D03P1	GF1410	56.413	press	right	None	Press	0	Press
2204	2020-02-12 10:56:51	D03P1	GF1410	56.713	press	fire	None	Press	0	Press
2221	2020-02-12 10:56:51	D03P1	GF1410	57.147	collide	missile_1	fortress	FortressShot	0	GameEvent
2230	2020-02-12 10:56:51	D03P1	GF1410	57.315	press	right	None	Press	0	Press
2235	2020-02-12 10:56:51	D03P1	GF1410	57.362	new_mine	friend	None	NewMine	0	GameEvent
2248	2020-02-12 10:56:51	D03P1	GF1410	57.714	press	fire	None	Press	0	Press
2256	2020-02-12 10:56:51	D03P1	GF1410	57.88	press	thrust	None	Press	0	Press
2313	2020-02-12 10:56:51	D03P1	GF1410	59.413	press	right	None	Press	0	Press
2325	2020-02-12 10:56:51	D03P1	GF1410	59.68	press	fire	None	Press	0	Press
2359	2020-02-12 10:56:51	D03P1	GF1410	60.547	press	right	None	Press	0	Press
2370	2020-02-12 10:56:51	D03P1	GF1410	60.847	press	fire	None	Press	0	Press
2398	2020-02-12 10:56:51	D03P1	GF1410	61.547	press	right	None	Press	0	Press
2406	2020-02-12 10:56:51	D03P1	GF1410	61.747	press	fire	None	Press	0	Press
2422	2020-02-12 10:56:51	D03P1	GF1410	62.182	collide	missile_1	fortress	FortressShot	0	GameEvent
2439	2020-02-12 10:56:51	D03P1	GF1410	62.548	press	right	None	Press	0	Press
2452	2020-02-12 10:56:51	D03P1	GF1410	62.88	press	fire	None	Press	0	Press
2457	2020-02-12 10:56:51	D03P1	GF1410	62.98	press	thrust	None	Press	0	Press
2500	2020-02-12 10:56:51	D03P1	GF1410	64.08	press	thrust	None	Press	0	Press
2525	2020-02-12 10:56:51	D03P1	GF1410	64.747	press	fire	None	Press	0	Press
2537	2020-02-12 10:56:51	D03P1	GF1410	65.048	press	right	None	Press	0	Press
2559	2020-02-12 10:56:51	D03P1	GF1410	65.614	press	fire	None	Press	0	Press
2567	2020-02-12 10:56:51	D03P1	GF1410	65.814	press	right	None	Press	0	Press
2580	2020-02-12 10:56:51	D03P1	GF1410	66.114	collide	friend_mine	None	FriendMineDestruction	50	Mine
2606	2020-02-12 10:56:51	D03P1	GF1410	66.713	press	fire	None	Press	0	Press
2627	2020-02-12 10:56:51	D03P1	GF1410	67.347	press	right	None	Press	0	Press
2644	2020-02-12 10:56:51	D03P1	GF1410	67.713	press	fire	None	Press	0	Press
2653	2020-02-12 10:56:51	D03P1	GF1410	67.948	press	thrust	None	Press	0	Press
2681	2020-02-12 10:56:51	D03P1	GF1410	68.58	press	fire	None	Press	0	Press
2702	2020-02-12 10:56:51	D03P1	GF1410	69.18	press	thrust	None	Press	0	Press
2710	2020-02-12 10:56:51	D03P1	GF1410	69.381	collide	missile_1	fortress	FortressShot	0	GameEvent
2731	2020-02-12 10:56:51	D03P1	GF1410	69.813	press	fire	None	Press	0	Press
2744	2020-02-12 10:56:51	D03P1	GF1410	70.18	press	right	None	Press	0	Press
2768	2020-02-12 10:56:51	D03P1	GF1410	70.78	press	right	None	Press	0	Press
2785	2020-02-12 10:56:51	D03P1	GF1410	71.213	press	fire	None	Press	0	Press
2787	2020-02-12 10:56:51	D03P1	GF1410	71.236	new_mine	friend	None	NewMine	0	GameEvent
2811	2020-02-12 10:56:51	D03P1	GF1410	71.781	bonus_available	None	None	NewBonus	0	GameEvent
2830	2020-02-12 10:56:51	D03P1	GF1410	72.381	press	left	None	Press	0	Press
2844	2020-02-12 10:56:51	D03P1	GF1410	72.68	press	fire	None	Press	0	Press
2860	2020-02-12 10:56:51	D03P1	GF1410	73.046	collide	friend_mine	None	FriendMineDestruction	50	Mine
