Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
334	2021-03-03 17:01:19	D03P2	JT0601	10.968	press	right	None	Press	0	Press
353	2021-03-03 17:01:19	D03P2	JT0601	11.4	press	thrust	None	Press	0	Press
369	2021-03-03 17:01:19	D03P2	JT0601	11.868	press	left	None	Press	0	Press
377	2021-03-03 17:01:19	D03P2	JT0601	12.033	collide	shell	0	ShipDamage	-50	Flight
396	2021-03-03 17:01:19	D03P2	JT0601	12.4	press	right	None	Press	0	Press
413	2021-03-03 17:01:19	D03P2	JT0601	12.934	press	fire	None	Press	0	Press
419	2021-03-03 17:01:19	D03P2	JT0601	13.033	press	thrust	None	Press	0	Press
421	2021-03-03 17:01:19	D03P2	JT0601	13.034	collide	missile_0	fortress	FortressShot	0	GameEvent
426	2021-03-03 17:01:19	D03P2	JT0601	13.166	press	right	None	Press	0	Press
447	2021-03-03 17:01:19	D03P2	JT0601	13.666	press	fire	None	Press	0	Press
454	2021-03-03 17:01:19	D03P2	JT0601	13.8	collide	missile_0	fortress	FortressShot	0	GameEvent
458	2021-03-03 17:01:19	D03P2	JT0601	13.9	press	right	None	Press	0	Press
469	2021-03-03 17:01:19	D03P2	JT0601	14.2	press	fire	None	Press	0	Press
480	2021-03-03 17:01:19	D03P2	JT0601	14.367	collide	missile_0	fortress	FortressShot	0	GameEvent
483	2021-03-03 17:01:19	D03P2	JT0601	14.435	press	right	None	Press	0	Press
494	2021-03-03 17:01:19	D03P2	JT0601	14.7	press	fire	None	Press	0	Press
502	2021-03-03 17:01:19	D03P2	JT0601	14.867	collide	missile_0	fortress	FortressShot	0	GameEvent
505	2021-03-03 17:01:19	D03P2	JT0601	14.933	press	right	None	Press	0	Press
514	2021-03-03 17:01:19	D03P2	JT0601	15.167	press	fire	None	Press	0	Press
521	2021-03-03 17:01:19	D03P2	JT0601	15.267	collide	missile_0	fortress	FortressShot	0	GameEvent
524	2021-03-03 17:01:19	D03P2	JT0601	15.302	new_mine	friend	None	NewMine	0	GameEvent
531	2021-03-03 17:01:19	D03P2	JT0601	15.366	collide	small_hex	ship	FortressCollision	-35	Flight
532	2021-03-03 17:01:19	D03P2	JT0601	15.401	press	right	None	Press	0	Press
545	2021-03-03 17:01:19	D03P2	JT0601	15.667	press	fire	None	Press	0	Press
554	2021-03-03 17:01:19	D03P2	JT0601	15.901	press	left	None	Press	0	Press
568	2021-03-03 17:01:19	D03P2	JT0601	16.301	press	fire	None	Press	0	Press
570	2021-03-03 17:01:19	D03P2	JT0601	16.301	press	thrust	None	Press	0	Press
585	2021-03-03 17:01:19	D03P2	JT0601	16.567	collide	missile_1	fortress	FortressShot	0	GameEvent
592	2021-03-03 17:01:19	D03P2	JT0601	16.768	press	left	None	Press	0	Press
609	2021-03-03 17:01:19	D03P2	JT0601	17.166	press	thrust	None	Press	0	Press
626	2021-03-03 17:01:19	D03P2	JT0601	17.567	press	thrust	None	Press	0	Press
636	2021-03-03 17:01:19	D03P2	JT0601	17.834	press	fire	None	Press	0	Press
649	2021-03-03 17:01:19	D03P2	JT0601	18.133	collide	missile_0	fortress	FortressShot	0	GameEvent
656	2021-03-03 17:01:19	D03P2	JT0601	18.333	press	left	None	Press	0	Press
673	2021-03-03 17:01:19	D03P2	JT0601	18.734	press	fire	None	Press	0	Press
