Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1028	2021-03-01 11:40:22	D01P1	BS1410	33.972	press	right	None	Press	0	Press
1038	2021-03-01 11:40:22	D01P1	BS1410	34.205	press	thrust	None	Press	0	Press
1053	2021-03-01 11:40:22	D01P1	BS1410	34.505	collide	shell	0	ShipDamage	-50	Flight
1073	2021-03-01 11:40:22	D01P1	BS1410	35.072	press	thrust	None	Press	0	Press
1086	2021-03-01 11:40:22	D01P1	BS1410	35.405	press	right	None	Press	0	Press
1111	2021-03-01 11:40:22	D01P1	BS1410	36.071	press	thrust	None	Press	0	Press
1138	2021-03-01 11:40:22	D01P1	BS1410	36.806	press	right	None	Press	0	Press
1156	2021-03-01 11:40:22	D01P1	BS1410	37.306	press	thrust	None	Press	0	Press
1164	2021-03-01 11:40:22	D01P1	BS1410	37.44	new_mine	friend	None	NewMine	0	GameEvent
1181	2021-03-01 11:40:22	D01P1	BS1410	37.872	press	left	None	Press	0	Press
1201	2021-03-01 11:40:22	D01P1	BS1410	38.438	press	right	None	Press	0	Press
1222	2021-03-01 11:40:22	D01P1	BS1410	38.905	press	thrust	None	Press	0	Press
1234	2021-03-01 11:40:22	D01P1	BS1410	39.238	press	iff	None	Press	0	Press
1261	2021-03-01 11:40:22	D01P1	BS1410	39.904	press	fire	None	Press	0	Press
1272	2021-03-01 11:40:22	D01P1	BS1410	40.205	press	left	None	Press	0	Press
1297	2021-03-01 11:40:22	D01P1	BS1410	40.838	press	right	None	Press	0	Press
1315	2021-03-01 11:40:22	D01P1	BS1410	41.338	press	thrust	None	Press	0	Press
1330	2021-03-01 11:40:22	D01P1	BS1410	41.671	press	right	None	Press	0	Press
1342	2021-03-01 11:40:22	D01P1	BS1410	42.005	press	fire	None	Press	0	Press
1370	2021-03-01 11:40:22	D01P1	BS1410	42.605	bonus_available	None	None	NewBonus	0	GameEvent
1398	2021-03-01 11:40:22	D01P1	BS1410	43.538	press	right	None	Press	0	Press
1412	2021-03-01 11:40:22	D01P1	BS1410	43.838	press	fire	None	Press	0	Press
1425	2021-03-01 11:40:22	D01P1	BS1410	44.139	press	left	None	Press	0	Press
1436	2021-03-01 11:40:22	D01P1	BS1410	44.405	press	fire	None	Press	0	Press
1472	2021-03-01 11:40:22	D01P1	BS1410	45.238	press	thrust	None	Press	0	Press
1528	2021-03-01 11:40:22	D01P1	BS1410	46.672	press	right	None	Press	0	Press
1536	2021-03-01 11:40:22	D01P1	BS1410	46.805	bonus_available	None	None	NewBonus	0	GameEvent
1557	2021-03-01 11:40:22	D01P1	BS1410	47.438	timeout	mine	None	MineExtinction	-50	Mine
1571	2021-03-01 11:40:22	D01P1	BS1410	47.738	press	fire	None	Press	0	Press
1590	2021-03-01 11:40:22	D01P1	BS1410	48.271	press	left	None	Press	0	Press
1607	2021-03-01 11:40:22	D01P1	BS1410	48.638	press	fire	None	Press	0	Press
1640	2021-03-01 11:40:22	D01P1	BS1410	49.505	collide	missile_0	fortress	FortressShot	0	GameEvent
1695	2021-03-01 11:40:22	D01P1	BS1410	50.971	press	right	None	Press	0	Press
1713	2021-03-01 11:40:22	D01P1	BS1410	51.471	press	fire	None	Press	0	Press
1734	2021-03-01 11:40:22	D01P1	BS1410	51.972	press	right	None	Press	0	Press
1755	2021-03-01 11:40:22	D01P1	BS1410	52.508	new_mine	foe	None	NewMine	0	GameEvent
1758	2021-03-01 11:40:22	D01P1	BS1410	52.605	press	fire	None	Press	0	Press
1775	2021-03-01 11:40:22	D01P1	BS1410	52.938	collide	missile_1	fortress	FortressShot	0	GameEvent
