Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
2335	2019-11-07 14:07:22	D04P1	JM1704	78.018	press	thrust	None	Press	0	Press
2349	2019-11-07 14:07:22	D04P1	JM1704	78.35	press	right	None	Press	0	Press
2372	2019-11-07 14:07:22	D04P1	JM1704	78.951	press	right	None	Press	0	Press
2381	2019-11-07 14:07:22	D04P1	JM1704	79.15	press	fire	None	Press	0	Press
2398	2019-11-07 14:07:22	D04P1	JM1704	79.517	collide	missile_0	fortress	FortressShot	0	GameEvent
2406	2019-11-07 14:07:22	D04P1	JM1704	79.716	press	fire	None	Press	0	Press
2422	2019-11-07 14:07:22	D04P1	JM1704	80.128	collide	missile_0	fortress	FortressShot	0	GameEvent
2425	2019-11-07 14:07:22	D04P1	JM1704	80.183	press	right	None	Press	0	Press
2434	2019-11-07 14:07:22	D04P1	JM1704	80.351	bonus_available	None	None	NewBonus	0	GameEvent
2442	2019-11-07 14:07:22	D04P1	JM1704	80.517	press	fire	None	Press	0	Press
2457	2019-11-07 14:07:22	D04P1	JM1704	80.917	collide	missile_0	fortress	FortressShot	0	GameEvent
2486	2019-11-07 14:07:22	D04P1	JM1704	81.683	press	fire	None	Press	0	Press
2490	2019-11-07 14:07:22	D04P1	JM1704	81.751	press	right	None	Press	0	Press
2519	2019-11-07 14:07:22	D04P1	JM1704	82.506	new_mine	foe	None	NewMine	0	GameEvent
2523	2019-11-07 14:07:22	D04P1	JM1704	82.55	press	fire	None	Press	0	Press
2542	2019-11-07 14:07:22	D04P1	JM1704	83.05	collide	missile_1	fortress	FortressShot	0	GameEvent
2546	2019-11-07 14:07:22	D04P1	JM1704	83.15	press	right	None	Press	0	Press
2581	2019-11-07 14:07:22	D04P1	JM1704	84.016	press	iff	None	Press	0	Press
2588	2019-11-07 14:07:22	D04P1	JM1704	84.15	press	iff	None	Press	0	Press
2595	2019-11-07 14:07:22	D04P1	JM1704	84.284	press	right	None	Press	0	Press
2610	2019-11-07 14:07:22	D04P1	JM1704	84.583	press	right	None	Press	0	Press
2617	2019-11-07 14:07:22	D04P1	JM1704	84.717	press	fire	None	Press	0	Press
2629	2019-11-07 14:07:22	D04P1	JM1704	84.983	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
2640	2019-11-07 14:07:22	D04P1	JM1704	85.217	press	left	None	Press	0	Press
2680	2019-11-07 14:07:22	D04P1	JM1704	86.284	press	thrust	None	Press	0	Press
2702	2019-11-07 14:07:22	D04P1	JM1704	86.849	press	right	None	Press	0	Press
2712	2019-11-07 14:07:22	D04P1	JM1704	87.084	press	fire	None	Press	0	Press
2724	2019-11-07 14:07:22	D04P1	JM1704	87.417	press	right	None	Press	0	Press
2731	2019-11-07 14:07:22	D04P1	JM1704	87.584	press	fire	None	Press	0	Press
2770	2019-11-07 14:07:22	D04P1	JM1704	88.55	press	fire	None	Press	0	Press
2798	2019-11-07 14:07:22	D04P1	JM1704	89.217	collide	missile_2	fortress	FortressShot	0	GameEvent
2807	2019-11-07 14:07:22	D04P1	JM1704	89.417	press	right	None	Press	0	Press
2814	2019-11-07 14:07:22	D04P1	JM1704	89.55	press	fire	None	Press	0	Press
2839	2019-11-07 14:07:22	D04P1	JM1704	90.103	new_mine	friend	None	NewMine	0	GameEvent
