Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
180	2021-03-16 16:50:28	D14P1	JT0601	5.838	press	thrust	None	Press	0	Press
191	2021-03-16 16:50:28	D14P1	JT0601	6.138	press	right	None	Press	0	Press
217	2021-03-16 16:50:28	D14P1	JT0601	6.771	press	thrust	None	Press	0	Press
235	2021-03-16 16:50:28	D14P1	JT0601	7.305	press	right	None	Press	0	Press
242	2021-03-16 16:50:28	D14P1	JT0601	7.471	press	fire	None	Press	0	Press
260	2021-03-16 16:50:28	D14P1	JT0601	7.806	collide	missile_0	fortress	FortressShot	0	GameEvent
267	2021-03-16 16:50:28	D14P1	JT0601	8.005	press	fire	None	Press	0	Press
278	2021-03-16 16:50:28	D14P1	JT0601	8.304	press	right	None	Press	0	Press
280	2021-03-16 16:50:28	D14P1	JT0601	8.304	collide	missile_0	fortress	FortressShot	0	GameEvent
288	2021-03-16 16:50:28	D14P1	JT0601	8.505	press	fire	None	Press	0	Press
292	2021-03-16 16:50:28	D14P1	JT0601	8.538	bonus_available	None	None	NewBonus	0	GameEvent
304	2021-03-16 16:50:28	D14P1	JT0601	8.772	collide	missile_0	fortress	FortressShot	0	GameEvent
312	2021-03-16 16:50:28	D14P1	JT0601	8.971	press	fire	None	Press	0	Press
322	2021-03-16 16:50:28	D14P1	JT0601	9.206	collide	missile_0	fortress	FortressShot	0	GameEvent
331	2021-03-16 16:50:28	D14P1	JT0601	9.471	press	left	None	Press	0	Press
349	2021-03-16 16:50:28	D14P1	JT0601	9.905	press	pnts	None	Press	0	Press
351	2021-03-16 16:50:28	D14P1	JT0601	9.905	pnts_bonus_capture	None	None	PointsBonusCapture	100	Bonus
359	2021-03-16 16:50:28	D14P1	JT0601	10.071	press	right	None	Press	0	Press
384	2021-03-16 16:50:28	D14P1	JT0601	10.707	new_mine	friend	None	NewMine	0	GameEvent
391	2021-03-16 16:50:28	D14P1	JT0601	10.805	press	fire	None	Press	0	Press
397	2021-03-16 16:50:28	D14P1	JT0601	10.938	press	thrust	None	Press	0	Press
405	2021-03-16 16:50:28	D14P1	JT0601	11.138	collide	missile_0	fortress	FortressShot	0	GameEvent
420	2021-03-16 16:50:28	D14P1	JT0601	11.538	press	right	None	Press	0	Press
439	2021-03-16 16:50:28	D14P1	JT0601	11.971	press	fire	None	Press	0	Press
450	2021-03-16 16:50:28	D14P1	JT0601	12.239	collide	missile_0	fortress	FortressShot	0	GameEvent
459	2021-03-16 16:50:28	D14P1	JT0601	12.471	press	right	None	Press	0	Press
484	2021-03-16 16:50:28	D14P1	JT0601	13.104	press	fire	None	Press	0	Press
501	2021-03-16 16:50:28	D14P1	JT0601	13.605	press	right	None	Press	0	Press
506	2021-03-16 16:50:28	D14P1	JT0601	13.705	press	fire	None	Press	0	Press
526	2021-03-16 16:50:28	D14P1	JT0601	14.105	collide	friend_mine	None	FriendMineDestruction	50	Mine
534	2021-03-16 16:50:28	D14P1	JT0601	14.237	press	left	None	Press	0	Press
544	2021-03-16 16:50:28	D14P1	JT0601	14.472	press	thrust	None	Press	0	Press
570	2021-03-16 16:50:28	D14P1	JT0601	15.172	press	right	None	Press	0	Press
587	2021-03-16 16:50:28	D14P1	JT0601	15.572	press	right	None	Press	0	Press
603	2021-03-16 16:50:28	D14P1	JT0601	15.872	bonus_available	None	None	NewBonus	0	GameEvent
607	2021-03-16 16:50:28	D14P1	JT0601	16.005	press	thrust	None	Press	0	Press
620	2021-03-16 16:50:28	D14P1	JT0601	16.372	press	right	None	Press	0	Press
643	2021-03-16 16:50:28	D14P1	JT0601	16.972	press	fire	None	Press	0	Press
653	2021-03-16 16:50:28	D14P1	JT0601	17.204	press	right	None	Press	0	Press
655	2021-03-16 16:50:28	D14P1	JT0601	17.205	collide	missile_0	fortress	FortressShot	0	GameEvent
660	2021-03-16 16:50:28	D14P1	JT0601	17.338	press	thrust	None	Press	0	Press
678	2021-03-16 16:50:28	D14P1	JT0601	17.838	press	right	None	Press	0	Press
