Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
3628	2019-11-12 17:22:38	D02P1	PC2104	122.524	press	thrust	None	Press	0	Press
3656	2019-11-12 17:22:38	D02P1	PC2104	123.356	press	right	None	Press	0	Press
3680	2019-11-12 17:22:38	D02P1	PC2104	123.957	press	right	None	Press	0	Press
3695	2019-11-12 17:22:38	D02P1	PC2104	124.357	press	right	None	Press	0	Press
3698	2019-11-12 17:22:38	D02P1	PC2104	124.358	bonus_available	None	None	NewBonus	0	GameEvent
3713	2019-11-12 17:22:38	D02P1	PC2104	124.723	press	fire	None	Press	0	Press
3730	2019-11-12 17:22:38	D02P1	PC2104	125.157	collide	missile_0	fortress	FortressShot	0	GameEvent
3737	2019-11-12 17:22:38	D02P1	PC2104	125.356	press	right	None	Press	0	Press
3773	2019-11-12 17:22:38	D02P1	PC2104	126.357	press	left	None	Press	0	Press
3784	2019-11-12 17:22:38	D02P1	PC2104	126.548	new_mine	foe	None	NewMine	0	GameEvent
3791	2019-11-12 17:22:38	D02P1	PC2104	126.69	press	fire	None	Press	0	Press
3813	2019-11-12 17:22:38	D02P1	PC2104	127.291	collide	missile_0	fortress	FortressShot	0	GameEvent
3825	2019-11-12 17:22:38	D02P1	PC2104	127.591	press	thrust	None	Press	0	Press
3839	2019-11-12 17:22:38	D02P1	PC2104	127.89	press	left	None	Press	0	Press
3849	2019-11-12 17:22:38	D02P1	PC2104	128.123	press	thrust	None	Press	0	Press
3860	2019-11-12 17:22:38	D02P1	PC2104	128.457	press	left	None	Press	0	Press
3878	2019-11-12 17:22:38	D02P1	PC2104	128.856	press	left	None	Press	0	Press
3880	2019-11-12 17:22:38	D02P1	PC2104	128.89	press	thrust	None	Press	0	Press
3900	2019-11-12 17:22:38	D02P1	PC2104	129.423	press	right	None	Press	0	Press
3926	2019-11-12 17:22:38	D02P1	PC2104	130.09	press	right	None	Press	0	Press
3939	2019-11-12 17:22:38	D02P1	PC2104	130.456	press	right	None	Press	0	Press
3954	2019-11-12 17:22:38	D02P1	PC2104	130.791	press	right	None	Press	0	Press
3978	2019-11-12 17:22:38	D02P1	PC2104	131.457	press	right	None	Press	0	Press
3998	2019-11-12 17:22:38	D02P1	PC2104	131.891	press	left	None	Press	0	Press
4031	2019-11-12 17:22:38	D02P1	PC2104	132.79	press	iff	None	Press	0	Press
4038	2019-11-12 17:22:38	D02P1	PC2104	132.89	press	iff	None	Press	0	Press
4049	2019-11-12 17:22:38	D02P1	PC2104	133.123	press	thrust	None	Press	0	Press
4058	2019-11-12 17:22:38	D02P1	PC2104	133.357	press	left	None	Press	0	Press
4080	2019-11-12 17:22:38	D02P1	PC2104	133.923	press	right	None	Press	0	Press
4096	2019-11-12 17:22:38	D02P1	PC2104	134.357	press	right	None	Press	0	Press
4112	2019-11-12 17:22:38	D02P1	PC2104	134.723	press	right	None	Press	0	Press
4123	2019-11-12 17:22:38	D02P1	PC2104	134.958	press	fire	None	Press	0	Press
4139	2019-11-12 17:22:38	D02P1	PC2104	135.324	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
4154	2019-11-12 17:22:38	D02P1	PC2104	135.657	press	right	None	Press	0	Press
4155	2019-11-12 17:22:38	D02P1	PC2104	135.657	press	fire	None	Press	0	Press
4168	2019-11-12 17:22:38	D02P1	PC2104	135.856	collide	shell	2	ShipDamage	-50	Flight
4177	2019-11-12 17:22:38	D02P1	PC2104	136.057	press	thrust	None	Press	0	Press
4184	2019-11-12 17:22:38	D02P1	PC2104	136.223	collide	shell	2	ShipDamage	-50	Flight
4228	2019-11-12 17:22:38	D02P1	PC2104	137.356	press	left	None	Press	0	Press
4261	2019-11-12 17:22:38	D02P1	PC2104	138.258	press	fire	None	Press	0	Press
4273	2019-11-12 17:22:38	D02P1	PC2104	138.557	collide	missile_0	fortress	FortressShot	0	GameEvent
4280	2019-11-12 17:22:38	D02P1	PC2104	138.757	press	left	None	Press	0	Press
4307	2019-11-12 17:22:38	D02P1	PC2104	139.456	press	right	None	Press	0	Press
4330	2019-11-12 17:22:38	D02P1	PC2104	139.99	press	thrust	None	Press	0	Press
4333	2019-11-12 17:22:38	D02P1	PC2104	140.057	press	fire	None	Press	0	Press
4347	2019-11-12 17:22:38	D02P1	PC2104	140.417	new_mine	friend	None	NewMine	0	GameEvent
4365	2019-11-12 17:22:38	D02P1	PC2104	140.857	press	right	None	Press	0	Press
4397	2019-11-12 17:22:38	D02P1	PC2104	141.791	press	left	None	Press	0	Press
4411	2019-11-12 17:22:38	D02P1	PC2104	142.09	press	left	None	Press	0	Press
4422	2019-11-12 17:22:38	D02P1	PC2104	142.39	press	left	None	Press	0	Press
4428	2019-11-12 17:22:38	D02P1	PC2104	142.524	press	left	None	Press	0	Press
4437	2019-11-12 17:22:38	D02P1	PC2104	142.69	collide	mine_0	ship	ShipDamage	-50	Flight
4441	2019-11-12 17:22:38	D02P1	PC2104	142.758	press	right	None	Press	0	Press
4444	2019-11-12 17:22:38	D02P1	PC2104	142.79	press	thrust	None	Press	0	Press
4475	2019-11-12 17:22:38	D02P1	PC2104	143.557	press	thrust	None	Press	0	Press
4544	2019-11-12 17:22:38	D02P1	PC2104	145.456	press	left	None	Press	0	Press
4574	2019-11-12 17:22:38	D02P1	PC2104	146.323	press	thrust	None	Press	0	Press
4582	2019-11-12 17:22:38	D02P1	PC2104	146.49	press	thrust	None	Press	0	Press
4604	2019-11-12 17:22:38	D02P1	PC2104	146.991	press	thrust	None	Press	0	Press
4615	2019-11-12 17:22:38	D02P1	PC2104	147.29	press	left	None	Press	0	Press
4634	2019-11-12 17:22:38	D02P1	PC2104	147.812	new_mine	friend	None	NewMine	0	GameEvent
4647	2019-11-12 17:22:38	D02P1	PC2104	148.09	press	thrust	None	Press	0	Press
4686	2019-11-12 17:22:38	D02P1	PC2104	149.19	press	left	None	Press	0	Press
4731	2019-11-12 17:22:38	D02P1	PC2104	150.423	press	fire	None	Press	0	Press
4741	2019-11-12 17:22:38	D02P1	PC2104	150.656	press	left	None	Press	0	Press
4746	2019-11-12 17:22:38	D02P1	PC2104	150.724	collide	friend_mine	None	FriendMineDestruction	50	Mine
4752	2019-11-12 17:22:38	D02P1	PC2104	150.79	press	thrust	None	Press	0	Press
4766	2019-11-12 17:22:38	D02P1	PC2104	151.057	press	left	None	Press	0	Press
4822	2019-11-12 17:22:38	D02P1	PC2104	152.69	press	fire	None	Press	0	Press
4854	2019-11-12 17:22:38	D02P1	PC2104	153.523	collide	missile_0	fortress	FortressShot	0	GameEvent
4864	2019-11-12 17:22:38	D02P1	PC2104	153.824	press	left	None	Press	0	Press
4879	2019-11-12 17:22:38	D02P1	PC2104	154.156	press	left	None	Press	0	Press
4900	2019-11-12 17:22:38	D02P1	PC2104	154.723	press	fire	None	Press	0	Press
