Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
28470	2018-06-08 12:39:56	D05P2	AC2302	628.993	press	right	None	Press	0	Press
28477	2018-06-08 12:39:56	D05P2	AC2302	629.192	press	thrust	None	Press	0	Press
28501	2018-06-08 12:39:56	D05P2	AC2302	629.726	press	right	None	Press	0	Press
28512	2018-06-08 12:39:56	D05P2	AC2302	630.026	press	right	None	Press	0	Press
28517	2018-06-08 12:39:56	D05P2	AC2302	630.16	press	fire	None	Press	0	Press
28529	2018-06-08 12:39:56	D05P2	AC2302	630.426	collide	missile_0	fortress	FortressShot	0	GameEvent
28534	2018-06-08 12:39:56	D05P2	AC2302	630.559	press	right	None	Press	0	Press
28540	2018-06-08 12:39:56	D05P2	AC2302	630.626	press	fire	None	Press	0	Press
28552	2018-06-08 12:39:56	D05P2	AC2302	630.859	collide	missile_0	fortress	FortressShot	0	GameEvent
28553	2018-06-08 12:39:56	D05P2	AC2302	630.892	press	right	None	Press	0	Press
28559	2018-06-08 12:39:56	D05P2	AC2302	631.025	press	fire	None	Press	0	Press
28569	2018-06-08 12:39:56	D05P2	AC2302	631.225	collide	missile_0	fortress	FortressShot	0	GameEvent
28575	2018-06-08 12:39:56	D05P2	AC2302	631.392	press	right	None	Press	0	Press
28581	2018-06-08 12:39:56	D05P2	AC2302	631.46	bonus_available	None	None	NewBonus	0	GameEvent
28582	2018-06-08 12:39:56	D05P2	AC2302	631.492	press	fire	None	Press	0	Press
28593	2018-06-08 12:39:56	D05P2	AC2302	631.692	press	thrust	None	Press	0	Press
28595	2018-06-08 12:39:56	D05P2	AC2302	631.693	collide	missile_0	fortress	FortressShot	0	GameEvent
28604	2018-06-08 12:39:56	D05P2	AC2302	631.926	press	fire	None	Press	0	Press
28614	2018-06-08 12:39:56	D05P2	AC2302	632.192	press	right	None	Press	0	Press
28615	2018-06-08 12:39:56	D05P2	AC2302	632.192	press	thrust	None	Press	0	Press
28627	2018-06-08 12:39:56	D05P2	AC2302	632.492	press	shots	None	Press	0	Press
28629	2018-06-08 12:39:56	D05P2	AC2302	632.492	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
28640	2018-06-08 12:39:56	D05P2	AC2302	632.658	press	right	None	Press	0	Press
28646	2018-06-08 12:39:56	D05P2	AC2302	632.76	press	fire	None	Press	0	Press
28655	2018-06-08 12:39:56	D05P2	AC2302	632.992	press	thrust	None	Press	0	Press
28658	2018-06-08 12:39:56	D05P2	AC2302	633.026	collide	missile_1	fortress	FortressShot	0	GameEvent
28663	2018-06-08 12:39:56	D05P2	AC2302	633.158	press	fire	None	Press	0	Press
28666	2018-06-08 12:39:56	D05P2	AC2302	633.193	press	right	None	Press	0	Press
28681	2018-06-08 12:39:56	D05P2	AC2302	633.525	press	right	None	Press	0	Press
28686	2018-06-08 12:39:56	D05P2	AC2302	633.592	press	fire	None	Press	0	Press
28688	2018-06-08 12:39:56	D05P2	AC2302	633.609	new_mine	foe	None	NewMine	0	GameEvent
28701	2018-06-08 12:39:56	D05P2	AC2302	633.891	press	thrust	None	Press	0	Press
28704	2018-06-08 12:39:56	D05P2	AC2302	633.926	collide	missile_1	fortress	FortressShot	0	GameEvent
28712	2018-06-08 12:39:56	D05P2	AC2302	634.126	press	right	None	Press	0	Press
28721	2018-06-08 12:39:56	D05P2	AC2302	634.359	press	fire	None	Press	0	Press
28733	2018-06-08 12:39:56	D05P2	AC2302	634.66	press	right	None	Press	0	Press
28739	2018-06-08 12:39:56	D05P2	AC2302	634.726	press	thrust	None	Press	0	Press
28742	2018-06-08 12:39:56	D05P2	AC2302	634.726	collide	missile_0	fortress	FortressShot	0	GameEvent
28757	2018-06-08 12:39:56	D05P2	AC2302	635.125	press	iff	None	Press	0	Press
28764	2018-06-08 12:39:56	D05P2	AC2302	635.258	press	iff	None	Press	0	Press
28770	2018-06-08 12:39:56	D05P2	AC2302	635.358	press	left	None	Press	0	Press
28798	2018-06-08 12:39:56	D05P2	AC2302	636.126	press	fire	None	Press	0	Press
28805	2018-06-08 12:39:56	D05P2	AC2302	636.258	press	right	None	Press	0	Press
28811	2018-06-08 12:39:56	D05P2	AC2302	636.358	collide	tagged_foe_mine	None	FoeMineDestruction	60	Mine
28832	2018-06-08 12:39:56	D05P2	AC2302	636.793	press	thrust	None	Press	0	Press
28855	2018-06-08 12:39:56	D05P2	AC2302	637.459	press	fire	None	Press	0	Press
28864	2018-06-08 12:39:56	D05P2	AC2302	637.692	press	right	None	Press	0	Press
28869	2018-06-08 12:39:56	D05P2	AC2302	637.726	press	thrust	None	Press	0	Press
28876	2018-06-08 12:39:56	D05P2	AC2302	637.86	collide	missile_0	fortress	FortressShot	0	GameEvent
28881	2018-06-08 12:39:56	D05P2	AC2302	637.958	press	fire	None	Press	0	Press
28897	2018-06-08 12:39:56	D05P2	AC2302	638.425	press	thrust	None	Press	0	Press
28901	2018-06-08 12:39:56	D05P2	AC2302	638.527	press	fire	None	Press	0	Press
28919	2018-06-08 12:39:56	D05P2	AC2302	638.892	press	right	None	Press	0	Press
28921	2018-06-08 12:39:56	D05P2	AC2302	638.925	press	thrust	None	Press	0	Press
28923	2018-06-08 12:39:56	D05P2	AC2302	638.926	collide	missile_1	fortress	FortressShot	0	GameEvent
28926	2018-06-08 12:39:56	D05P2	AC2302	638.992	press	fire	None	Press	0	Press
28943	2018-06-08 12:39:56	D05P2	AC2302	639.392	collide	missile_1	fortress	FortressShot	0	GameEvent
28951	2018-06-08 12:39:56	D05P2	AC2302	639.559	press	right	None	Press	0	Press
28953	2018-06-08 12:39:56	D05P2	AC2302	639.592	press	thrust	None	Press	0	Press
28955	2018-06-08 12:39:56	D05P2	AC2302	639.625	press	fire	None	Press	0	Press
