Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
633	2021-03-17 15:46:00	D03P1	AF1105	20.893	press	thrust	None	Press	0	Press
645	2021-03-17 15:46:00	D03P1	AF1105	21.16	press	thrust	None	Press	0	Press
666	2021-03-17 15:46:00	D03P1	AF1105	21.693	press	right	None	Press	0	Press
676	2021-03-17 15:46:00	D03P1	AF1105	21.958	press	right	None	Press	0	Press
685	2021-03-17 15:46:00	D03P1	AF1105	22.194	press	right	None	Press	0	Press
698	2021-03-17 15:46:00	D03P1	AF1105	22.426	press	right	None	Press	0	Press
708	2021-03-17 15:46:00	D03P1	AF1105	22.693	press	right	None	Press	0	Press
718	2021-03-17 15:46:00	D03P1	AF1105	22.959	press	thrust	None	Press	0	Press
735	2021-03-17 15:46:00	D03P1	AF1105	23.293	press	thrust	None	Press	0	Press
748	2021-03-17 15:46:00	D03P1	AF1105	23.66	press	right	None	Press	0	Press
762	2021-03-17 15:46:00	D03P1	AF1105	24.059	press	thrust	None	Press	0	Press
781	2021-03-17 15:46:00	D03P1	AF1105	24.493	press	fire	None	Press	0	Press
791	2021-03-17 15:46:00	D03P1	AF1105	24.725	press	right	None	Press	0	Press
808	2021-03-17 15:46:00	D03P1	AF1105	25.16	press	right	None	Press	0	Press
813	2021-03-17 15:46:00	D03P1	AF1105	25.228	new_mine	friend	None	NewMine	0	GameEvent
830	2021-03-17 15:46:00	D03P1	AF1105	25.626	press	thrust	None	Press	0	Press
855	2021-03-17 15:46:00	D03P1	AF1105	26.293	press	fire	None	Press	0	Press
883	2021-03-17 15:46:00	D03P1	AF1105	27.026	collide	missile_0	fortress	FortressShot	0	GameEvent
887	2021-03-17 15:46:00	D03P1	AF1105	27.125	press	right	None	Press	0	Press
901	2021-03-17 15:46:00	D03P1	AF1105	27.426	press	thrust	None	Press	0	Press
909	2021-03-17 15:46:00	D03P1	AF1105	27.626	press	left	None	Press	0	Press
950	2021-03-17 15:46:00	D03P1	AF1105	28.726	press	thrust	None	Press	0	Press
960	2021-03-17 15:46:00	D03P1	AF1105	28.959	press	right	None	Press	0	Press
971	2021-03-17 15:46:00	D03P1	AF1105	29.26	press	right	None	Press	0	Press
982	2021-03-17 15:46:00	D03P1	AF1105	29.46	press	right	None	Press	0	Press
998	2021-03-17 15:46:00	D03P1	AF1105	29.893	press	fire	None	Press	0	Press
1012	2021-03-17 15:46:00	D03P1	AF1105	30.293	press	right	None	Press	0	Press
1034	2021-03-17 15:46:00	D03P1	AF1105	30.826	press	fire	None	Press	0	Press
1054	2021-03-17 15:46:00	D03P1	AF1105	31.326	collide	friend_mine	None	FriendMineDestruction	50	Mine
1068	2021-03-17 15:46:00	D03P1	AF1105	31.526	press	thrust	None	Press	0	Press
1080	2021-03-17 15:46:00	D03P1	AF1105	31.826	press	thrust	None	Press	0	Press
1109	2021-03-17 15:46:00	D03P1	AF1105	32.526	press	left	None	Press	0	Press
