Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
1127	2018-06-05 15:31:29	D02P1	SF2107	37.224	press	thrust	None	Press	0	Press
1139	2018-06-05 15:31:29	D02P1	SF2107	37.591	press	right	None	Press	0	Press
1162	2018-06-05 15:31:29	D02P1	SF2107	38.125	press	right	None	Press	0	Press
1187	2018-06-05 15:31:29	D02P1	SF2107	38.89	press	right	None	Press	0	Press
1207	2018-06-05 15:31:29	D02P1	SF2107	39.358	press	fire	None	Press	0	Press
1220	2018-06-05 15:31:29	D02P1	SF2107	39.725	press	right	None	Press	0	Press
1223	2018-06-05 15:31:29	D02P1	SF2107	39.758	collide	missile_0	fortress	FortressShot	0	GameEvent
1239	2018-06-05 15:31:29	D02P1	SF2107	40.125	press	left	None	Press	0	Press
1267	2018-06-05 15:31:29	D02P1	SF2107	40.924	press	right	None	Press	0	Press
1275	2018-06-05 15:31:29	D02P1	SF2107	41.073	new_mine	friend	None	NewMine	0	GameEvent
1288	2018-06-05 15:31:29	D02P1	SF2107	41.358	press	right	None	Press	0	Press
1314	2018-06-05 15:31:29	D02P1	SF2107	42.091	press	right	None	Press	0	Press
1336	2018-06-05 15:31:29	D02P1	SF2107	42.624	press	fire	None	Press	0	Press
1341	2018-06-05 15:31:29	D02P1	SF2107	42.69	collide	friend_mine	None	FriendMineDestruction	50	Mine
1357	2018-06-05 15:31:29	D02P1	SF2107	42.991	press	thrust	None	Press	0	Press
1370	2018-06-05 15:31:29	D02P1	SF2107	43.291	press	right	None	Press	0	Press
1383	2018-06-05 15:31:29	D02P1	SF2107	43.658	press	right	None	Press	0	Press
1416	2018-06-05 15:31:29	D02P1	SF2107	44.557	press	right	None	Press	0	Press
1425	2018-06-05 15:31:29	D02P1	SF2107	44.791	press	fire	None	Press	0	Press
1436	2018-06-05 15:31:29	D02P1	SF2107	45.058	press	thrust	None	Press	0	Press
1441	2018-06-05 15:31:29	D02P1	SF2107	45.158	press	left	None	Press	0	Press
1459	2018-06-05 15:31:29	D02P1	SF2107	45.59	press	thrust	None	Press	0	Press
1471	2018-06-05 15:31:29	D02P1	SF2107	45.925	press	left	None	Press	0	Press
1488	2018-06-05 15:31:29	D02P1	SF2107	46.291	press	right	None	Press	0	Press
1542	2018-06-05 15:31:29	D02P1	SF2107	47.758	press	thrust	None	Press	0	Press
1544	2018-06-05 15:31:29	D02P1	SF2107	47.773	new_mine	friend	None	NewMine	0	GameEvent
1553	2018-06-05 15:31:29	D02P1	SF2107	48.024	press	right	None	Press	0	Press
1568	2018-06-05 15:31:29	D02P1	SF2107	48.291	press	fire	None	Press	0	Press
1575	2018-06-05 15:31:29	D02P1	SF2107	48.424	press	right	None	Press	0	Press
1583	2018-06-05 15:31:29	D02P1	SF2107	48.624	collide	mine_0	ship	ShipDamage	-50	Flight
1596	2018-06-05 15:31:29	D02P1	SF2107	48.958	collide	missile_0	fortress	FortressShot	0	GameEvent
1601	2018-06-05 15:31:29	D02P1	SF2107	49.025	press	thrust	None	Press	0	Press
1612	2018-06-05 15:31:29	D02P1	SF2107	49.258	press	left	None	Press	0	Press
1646	2018-06-05 15:31:29	D02P1	SF2107	50.19	press	thrust	None	Press	0	Press
1658	2018-06-05 15:31:29	D02P1	SF2107	50.458	press	left	None	Press	0	Press
1689	2018-06-05 15:31:29	D02P1	SF2107	51.292	press	right	None	Press	0	Press
1727	2018-06-05 15:31:29	D02P1	SF2107	52.324	press	right	None	Press	0	Press
1742	2018-06-05 15:31:29	D02P1	SF2107	52.725	press	fire	None	Press	0	Press
1756	2018-06-05 15:31:29	D02P1	SF2107	53.124	press	thrust	None	Press	0	Press
1768	2018-06-05 15:31:29	D02P1	SF2107	53.358	press	left	None	Press	0	Press
1771	2018-06-05 15:31:29	D02P1	SF2107	53.391	collide	missile_0	fortress	FortressShot	0	GameEvent
1785	2018-06-05 15:31:29	D02P1	SF2107	53.708	new_mine	foe	None	NewMine	0	GameEvent
