Date	Session	Pseudo	system_time	e1	e2	e3	Type	Point	Group
9909	2020-01-16 09:03:32	D04P1	LV0603	331.179	press	thrust	None	Press	0	Press
9929	2020-01-16 09:03:32	D04P1	LV0603	331.746	press	right	None	Press	0	Press
9945	2020-01-16 09:03:32	D04P1	LV0603	332.079	press	thrust	None	Press	0	Press
9956	2020-01-16 09:03:32	D04P1	LV0603	332.379	press	right	None	Press	0	Press
9984	2020-01-16 09:03:32	D04P1	LV0603	333.113	press	thrust	None	Press	0	Press
10009	2020-01-16 09:03:32	D04P1	LV0603	333.812	press	right	None	Press	0	Press
10024	2020-01-16 09:03:32	D04P1	LV0603	334.146	press	thrust	None	Press	0	Press
10038	2020-01-16 09:03:32	D04P1	LV0603	334.513	press	fire	None	Press	0	Press
10059	2020-01-16 09:03:32	D04P1	LV0603	335.013	press	fire	None	Press	0	Press
10067	2020-01-16 09:03:32	D04P1	LV0603	335.178	press	right	None	Press	0	Press
10075	2020-01-16 09:03:32	D04P1	LV0603	335.379	press	thrust	None	Press	0	Press
10091	2020-01-16 09:03:32	D04P1	LV0603	335.812	press	thrust	None	Press	0	Press
10097	2020-01-16 09:03:32	D04P1	LV0603	335.902	new_mine	friend	None	NewMine	0	GameEvent
10106	2020-01-16 09:03:32	D04P1	LV0603	336.079	press	right	None	Press	0	Press
10119	2020-01-16 09:03:32	D04P1	LV0603	336.446	press	thrust	None	Press	0	Press
10168	2020-01-16 09:03:32	D04P1	LV0603	337.712	press	left	None	Press	0	Press
10173	2020-01-16 09:03:32	D04P1	LV0603	337.812	press	fire	None	Press	0	Press
10181	2020-01-16 09:03:32	D04P1	LV0603	337.913	collide	friend_mine	None	FriendMineDestruction	50	Mine
10195	2020-01-16 09:03:32	D04P1	LV0603	338.146	press	right	None	Press	0	Press
10207	2020-01-16 09:03:32	D04P1	LV0603	338.48	press	fire	None	Press	0	Press
10217	2020-01-16 09:03:32	D04P1	LV0603	338.712	press	left	None	Press	0	Press
10227	2020-01-16 09:03:32	D04P1	LV0603	338.946	press	fire	None	Press	0	Press
10248	2020-01-16 09:03:32	D04P1	LV0603	339.446	press	fire	None	Press	0	Press
10255	2020-01-16 09:03:32	D04P1	LV0603	339.613	press	right	None	Press	0	Press
10267	2020-01-16 09:03:32	D04P1	LV0603	339.947	press	thrust	None	Press	0	Press
10269	2020-01-16 09:03:32	D04P1	LV0603	339.948	collide	missile_1	fortress	FortressShot	0	GameEvent
10283	2020-01-16 09:03:32	D04P1	LV0603	340.212	press	thrust	None	Press	0	Press
10294	2020-01-16 09:03:32	D04P1	LV0603	340.447	collide	missile_1	fortress	FortressShot	0	GameEvent
10302	2020-01-16 09:03:32	D04P1	LV0603	340.678	press	thrust	None	Press	0	Press
10316	2020-01-16 09:03:32	D04P1	LV0603	341.046	press	left	None	Press	0	Press
10323	2020-01-16 09:03:32	D04P1	LV0603	341.079	bonus_available	None	None	NewBonus	0	GameEvent
10331	2020-01-16 09:03:32	D04P1	LV0603	341.279	press	fire	None	Press	0	Press
10352	2020-01-16 09:03:32	D04P1	LV0603	341.879	press	right	None	Press	0	Press
10369	2020-01-16 09:03:32	D04P1	LV0603	342.246	press	shots	None	Press	0	Press
10371	2020-01-16 09:03:32	D04P1	LV0603	342.246	shots_bonus_capture	None	None	ShotsBonusCapture	50	Bonus
10384	2020-01-16 09:03:32	D04P1	LV0603	342.547	press	fire	None	Press	0	Press
10396	2020-01-16 09:03:32	D04P1	LV0603	342.881	press	right	None	Press	0	Press
10404	2020-01-16 09:03:32	D04P1	LV0603	343.001	new_mine	friend	None	NewMine	0	GameEvent
10418	2020-01-16 09:03:32	D04P1	LV0603	343.313	press	fire	None	Press	0	Press
10440	2020-01-16 09:03:32	D04P1	LV0603	343.913	press	fire	None	Press	0	Press
10458	2020-01-16 09:03:32	D04P1	LV0603	344.312	press	left	None	Press	0	Press
10464	2020-01-16 09:03:32	D04P1	LV0603	344.447	press	fire	None	Press	0	Press
10476	2020-01-16 09:03:32	D04P1	LV0603	344.679	collide	friend_mine	None	FriendMineDestruction	50	Mine
10483	2020-01-16 09:03:32	D04P1	LV0603	344.779	press	right	None	Press	0	Press
10485	2020-01-16 09:03:32	D04P1	LV0603	344.78	collide	missile_2	fortress	FortressShot	0	GameEvent
10498	2020-01-16 09:03:32	D04P1	LV0603	345.079	press	fire	None	Press	0	Press
10509	2020-01-16 09:03:32	D04P1	LV0603	345.214	bonus_available	None	None	NewBonus	0	GameEvent
10512	2020-01-16 09:03:32	D04P1	LV0603	345.313	press	right	None	Press	0	Press
10524	2020-01-16 09:03:32	D04P1	LV0603	345.58	press	fire	None	Press	0	Press
10543	2020-01-16 09:03:32	D04P1	LV0603	346.113	press	fire	None	Press	0	Press
10563	2020-01-16 09:03:32	D04P1	LV0603	346.546	press	right	None	Press	0	Press
10580	2020-01-16 09:03:32	D04P1	LV0603	346.979	press	fire	None	Press	0	Press
10604	2020-01-16 09:03:32	D04P1	LV0603	347.513	press	fire	None	Press	0	Press
10625	2020-01-16 09:03:32	D04P1	LV0603	348.079	press	fire	None	Press	0	Press
10650	2020-01-16 09:03:32	D04P1	LV0603	348.613	press	fire	None	Press	0	Press
10662	2020-01-16 09:03:32	D04P1	LV0603	348.913	collide	missile_2	fortress	FortressShot	0	GameEvent
10669	2020-01-16 09:03:32	D04P1	LV0603	349.078	press	fire	None	Press	0	Press
10678	2020-01-16 09:03:32	D04P1	LV0603	349.279	press	right	None	Press	0	Press
10690	2020-01-16 09:03:32	D04P1	LV0603	349.446	collide	missile_1	fortress	FortressShot	0	GameEvent
10691	2020-01-16 09:03:32	D04P1	LV0603	349.479	press	fire	None	Press	0	Press
10706	2020-01-16 09:03:32	D04P1	LV0603	349.779	press	thrust	None	Press	0	Press
10708	2020-01-16 09:03:32	D04P1	LV0603	349.806	new_mine	friend	None	NewMine	0	GameEvent
10716	2020-01-16 09:03:32	D04P1	LV0603	350.013	collide	missile_0	fortress	FortressShot	0	GameEvent
10723	2020-01-16 09:03:32	D04P1	LV0603	350.146	collide	friend_mine	None	FriendMineDestruction	50	Mine
10724	2020-01-16 09:03:32	D04P1	LV0603	350.179	press	fire	None	Press	0	Press
10759	2020-01-16 09:03:32	D04P1	LV0603	350.979	press	fire	None	Press	0	Press
10765	2020-01-16 09:03:32	D04P1	LV0603	351.08	collide	missile_0	fortress	FortressShot	0	GameEvent
10771	2020-01-16 09:03:32	D04P1	LV0603	351.245	press	thrust	None	Press	0	Press
10784	2020-01-16 09:03:32	D04P1	LV0603	351.479	press	right	None	Press	0	Press
10800	2020-01-16 09:03:32	D04P1	LV0603	351.913	press	right	None	Press	0	Press
10803	2020-01-16 09:03:32	D04P1	LV0603	351.946	collide	missile_0	fortress	FortressShot	0	GameEvent
10819	2020-01-16 09:03:32	D04P1	LV0603	352.379	press	left	None	Press	0	Press
10838	2020-01-16 09:03:32	D04P1	LV0603	352.779	press	fire	None	Press	0	Press
10845	2020-01-16 09:03:32	D04P1	LV0603	352.947	press	thrust	None	Press	0	Press
10859	2020-01-16 09:03:32	D04P1	LV0603	353.312	press	right	None	Press	0	Press
10879	2020-01-16 09:03:32	D04P1	LV0603	353.779	press	fire	None	Press	0	Press
10901	2020-01-16 09:03:32	D04P1	LV0603	354.379	press	fire	None	Press	0	Press
10919	2020-01-16 09:03:32	D04P1	LV0603	354.746	collide	missile_1	fortress	FortressShot	0	GameEvent
10931	2020-01-16 09:03:32	D04P1	LV0603	355.046	press	fire	None	Press	0	Press
10937	2020-01-16 09:03:32	D04P1	LV0603	355.146	press	right	None	Press	0	Press
10942	2020-01-16 09:03:32	D04P1	LV0603	355.236	new_mine	friend	None	NewMine	0	GameEvent
10956	2020-01-16 09:03:32	D04P1	LV0603	355.58	press	fire	None	Press	0	Press
10980	2020-01-16 09:03:32	D04P1	LV0603	356.213	press	fire	None	Press	0	Press
11003	2020-01-16 09:03:32	D04P1	LV0603	356.812	press	fire	None	Press	0	Press
11019	2020-01-16 09:03:32	D04P1	LV0603	357.147	collide	missile_2	fortress	FortressShot	0	GameEvent
11023	2020-01-16 09:03:32	D04P1	LV0603	357.247	press	left	None	Press	0	Press
11040	2020-01-16 09:03:32	D04P1	LV0603	357.579	press	fire	None	Press	0	Press
11047	2020-01-16 09:03:32	D04P1	LV0603	357.746	press	thrust	None	Press	0	Press
11051	2020-01-16 09:03:32	D04P1	LV0603	357.779	collide	missile_0	fortress	FortressShot	0	GameEvent
11067	2020-01-16 09:03:32	D04P1	LV0603	358.18	press	left	None	Press	0	Press
11073	2020-01-16 09:03:32	D04P1	LV0603	358.279	press	fire	None	Press	0	Press
11088	2020-01-16 09:03:32	D04P1	LV0603	358.546	collide	friend_mine	None	FriendMineDestruction	50	Mine
11089	2020-01-16 09:03:32	D04P1	LV0603	358.579	press	thrust	None	Press	0	Press
11097	2020-01-16 09:03:32	D04P1	LV0603	358.679	press	right	None	Press	0	Press
11120	2020-01-16 09:03:32	D04P1	LV0603	359.246	press	thrust	None	Press	0	Press
11138	2020-01-16 09:03:32	D04P1	LV0603	359.612	press	fire	None	Press	0	Press
11144	2020-01-16 09:03:32	D04P1	LV0603	359.746	press	fire	None	Press	0	Press
11157	2020-01-16 09:03:32	D04P1	LV0603	360.046	press	right	None	Press	0	Press
11174	2020-01-16 09:03:32	D04P1	LV0603	360.513	press	right	None	Press	0	Press
11176	2020-01-16 09:03:32	D04P1	LV0603	360.514	collide	missile_0	fortress	FortressShot	0	GameEvent
11184	2020-01-16 09:03:32	D04P1	LV0603	360.613	collide	missile_0	fortress	FortressShot	0	GameEvent
11186	2020-01-16 09:03:32	D04P1	LV0603	360.647	destroyed	fortress	None	FortressDestruction	250	Fortress
11203	2020-01-16 09:03:32	D04P1	LV0603	361.079	press	thrust	None	Press	0	Press
11224	2020-01-16 09:03:32	D04P1	LV0603	361.579	press	thrust	None	Press	0	Press
11237	2020-01-16 09:03:32	D04P1	LV0603	361.912	press	thrust	None	Press	0	Press
11247	2020-01-16 09:03:32	D04P1	LV0603	362.18	press	left	None	Press	0	Press
11259	2020-01-16 09:03:32	D04P1	LV0603	362.513	press	fire	None	Press	0	Press
