"X","Date","Session","Pseudo","TotalScore","Flight","Bonus","Mine","Fortress","NumberofBonus","NumberofMine","Bonus_Prct","Mine_Prct","FortressShot","Treatment","NET","GameLevel","Age","Genre","Group","BlindGroup","D"
426,"2021-03-12 10:00:05","D05P1","LD2501",8210,-400,2300,2310,4000,37,59,86.4864864864865,83.0508474576271,226,3,20,1,28,"Homme","STIMHD",3,8
427,"2021-03-12 10:11:03","D05P2","LD2501",9030,-50,2400,2430,4250,39,57,89.7435897435897,87.719298245614,237,3,20,1,28,"Homme","STIMHD",3,9
428,"2021-03-23 09:42:30","D14P1","LD2501",7875,-335,1450,2510,4250,35,60,71.4285714285714,85,239,3,20,1,28,"Homme","STIMHD",3,10
429,"2021-03-23 09:53:21","D14P2","LD2501",8975,-235,2300,1910,5000,44,57,79.5454545454545,78.9473684210526,281,3,20,1,28,"Homme","STIMHD",3,11
430,"2021-03-29 18:14:20","D01P1","LG0806",-3900,-5700,-400,1200,1000,39,57,7.69230769230769,50.8771929824561,61,3,16,3.5,22,"Homme","STIMHD",3,1
431,"2021-03-30 17:52:05","D02P1","LG0806",1070,-2370,400,2040,1000,33,64,30.3030303030303,71.875,53,3,16,3.5,22,"Homme","STIMHD",3,2
432,"2021-03-30 18:04:17","D02P2","LG0806",2570,-1760,1500,1830,1000,46,62,50,70.9677419354839,59,3,16,3.5,22,"Homme","STIMHD",3,3
433,"2021-03-31 17:59:20","D03P1","LG0806",4305,-1335,1300,2840,1500,50,68,46,83.8235294117647,84,3,16,3.5,22,"Homme","STIMHD",3,4
434,"2021-03-31 18:09:59","D03P2","LG0806",5115,-805,1750,2420,1750,52,65,53.8461538461538,76.9230769230769,101,3,16,3.5,22,"Homme","STIMHD",3,5
435,"2021-04-01 17:57:48","D04P1","LG0806",5555,-745,1750,2800,1750,38,67,68.4210526315789,85.0746268656716,102,3,16,3.5,22,"Homme","STIMHD",3,6
436,"2021-04-01 18:10:44","D04P2","LG0806",5885,-455,1300,2790,2250,36,66,61.1111111111111,86.3636363636364,139,3,16,3.5,22,"Homme","STIMHD",3,7
437,"2021-04-02 18:01:06","D05P1","LG0806",6330,-1320,2100,3050,2500,35,68,80,88.2352941176471,131,3,16,3.5,22,"Homme","STIMHD",3,8
438,"2021-04-02 18:13:22","D05P2","LG0806",4635,-685,1250,2070,2000,33,61,48.4848484848485,78.6885245901639,112,3,16,3.5,22,"Homme","STIMHD",3,9
439,"2021-04-13 17:52:56","D14P1","LG0806",6775,-735,2650,2610,2250,45,67,66.6666666666667,80.5970149253731,116,3,16,3.5,22,"Homme","STIMHD",3,10
440,"2021-04-13 18:04:17","D14P2","LG0806",8010,-370,2350,3280,2750,37,71,75.6756756756757,90.1408450704225,132,3,16,3.5,22,"Homme","STIMHD",3,11
474,"2019-11-11 16:46:31","D01P1","ME1301",-2725,-3475,50,200,500,50,53,18,41.5094339622642,77,2,18,5.5,23,"Homme","SHAM",2,1
475,"2019-11-12 12:58:43","D02P1","ME1301",-80,-3040,850,1110,1000,40,57,35,54.3859649122807,93,2,18,5.5,23,"Homme","SHAM",2,2
476,"2019-11-12 13:11:34","D02P2","ME1301",585,-2475,650,910,1500,38,53,42.1052631578947,56.6037735849057,107,2,18,5.5,23,"Homme","SHAM",2,3
477,"2019-11-13 16:36:11","D03P1","ME1301",-160,-3050,550,1090,1250,36,57,38.8888888888889,54.3859649122807,106,2,18,5.5,23,"Homme","SHAM",2,4
478,"2019-11-13 16:50:00","D03P2","ME1301",2395,-1885,1800,980,1500,44,55,59.0909090909091,60,111,2,18,5.5,23,"Homme","SHAM",2,5
479,"2019-11-14 17:01:01","D04P1","ME1301",2015,-2035,1400,1150,1500,38,53,63.1578947368421,62.2641509433962,94,2,18,5.5,23,"Homme","SHAM",2,6
480,"2019-11-14 17:18:43","D04P2","ME1301",3425,-2355,1800,2230,1750,43,59,58.1395348837209,81.3559322033898,116,2,18,5.5,23,"Homme","SHAM",2,7
481,"2019-11-15 17:37:47","D05P1","ME1301",740,-4300,600,2440,2000,34,63,52.9411764705882,76.1904761904762,124,2,18,5.5,23,"Homme","SHAM",2,8
482,"2019-11-15 17:48:16","D05P2","ME1301",2115,-4345,1800,2160,2500,45,60,57.7777777777778,75,160,2,18,5.5,23,"Homme","SHAM",2,9
483,"2019-11-26 15:26:07","D14P1","ME1301",2025,-2665,150,2290,2250,33,60,39.3939393939394,78.3333333333333,155,2,18,5.5,23,"Homme","SHAM",2,10
484,"2019-11-26 15:37:44","D14P2","ME1301",3350,-2630,1300,2180,2500,39,61,53.8461538461538,77.0491803278689,159,2,18,5.5,23,"Homme","SHAM",2,11
485,"2021-03-08 14:37:09","D01P1","MH0507",1645,-1895,50,1740,1750,34,58,32.3529411764706,70.6896551724138,97,3,16,1,23,"Homme","STIMHD",3,1
486,"2021-03-09 14:13:22","D02P1","MH0507",1930,-2650,1150,1430,2000,46,56,43.4782608695652,64.2857142857143,120,3,16,1,23,"Homme","STIMHD",3,2
487,"2021-03-09 14:24:02","D02P2","MH0507",4715,-785,950,2050,2500,35,63,60,73.015873015873,135,3,16,1,23,"Homme","STIMHD",3,3
488,"2021-03-10 14:28:52","D03P1","MH0507",5795,-735,1450,2580,2500,41,66,58.5365853658537,80.3030303030303,141,3,16,1,23,"Homme","STIMHD",3,4
489,"2021-03-10 14:40:22","D03P2","MH0507",6820,-450,1450,3320,2500,40,71,67.5,90.1408450704225,128,3,16,1,23,"Homme","STIMHD",3,5
490,"2021-03-11 14:09:13","D04P1","MH0507",5255,-735,1000,2740,2250,44,68,56.8181818181818,80.8823529411765,119,3,16,1,23,"Homme","STIMHD",3,6
491,"2021-03-11 14:19:39","D04P2","MH0507",7735,-1335,1300,3020,4750,39,69,58.974358974359,86.9565217391304,257,3,16,1,23,"Homme","STIMHD",3,7
492,"2021-03-12 14:34:45","D05P1","MH0507",7850,-1250,1750,3100,4250,52,67,53.8461538461538,89.5522388059701,219,3,16,1,23,"Homme","STIMHD",3,8
493,"2021-03-12 14:45:18","D05P2","MH0507",8485,-1905,1300,2590,6500,44,66,56.8181818181818,78.7878787878788,334,3,16,1,23,"Homme","STIMHD",3,9
494,"2021-03-22 14:27:13","D14P1","MH0507",9800,-450,1100,2900,6250,47,67,46.8085106382979,86.5671641791045,317,3,16,1,23,"Homme","STIMHD",3,10
495,"2021-03-22 14:38:02","D14P2","MH0507",9365,-1635,1000,2500,7500,51,68,45.0980392156863,75,389,3,16,1,23,"Homme","STIMHD",3,11
507,"2021-04-26 18:16:20","D01P1","MN0802",3805,-1565,1100,2270,2000,43,64,37.2093023255814,75,116,3,15,7,21,"Homme","STIMHD",3,1
508,"2021-04-27 18:00:39","D02P1","MN0802",6530,-540,1350,2720,3000,42,67,47.6190476190476,85.0746268656716,170,3,15,7,21,"Homme","STIMHD",3,2
509,"2021-04-27 18:11:47","D02P2","MN0802",8055,-735,2150,2890,3750,47,70,59.5744680851064,84.2857142857143,215,3,15,7,21,"Homme","STIMHD",3,3
510,"2021-04-28 18:06:04","D03P1","MN0802",7395,-775,2650,3020,2500,39,70,84.6153846153846,85.7142857142857,148,3,15,7,21,"Homme","STIMHD",3,4
511,"2021-04-28 18:17:12","D03P2","MN0802",9725,-755,3200,3030,4250,45,71,84.4444444444444,85.9154929577465,237,3,15,7,21,"Homme","STIMHD",3,5
512,"2021-04-29 18:03:29","D04P1","MN0802",11100,-300,3100,3550,4750,42,71,90.4761904761905,94.3661971830986,251,3,15,7,21,"Homme","STIMHD",3,6
513,"2021-04-29 18:15:31","D04P2","MN0802",12365,-255,3450,3920,5250,48,76,87.5,96.0526315789474,287,3,15,7,21,"Homme","STIMHD",3,7
514,"2021-04-30 18:03:11","D05P1","MN0802",11070,-150,2600,3120,5500,40,70,85,88.5714285714286,326,3,15,7,21,"Homme","STIMHD",3,8
515,"2021-04-30 18:13:50","D05P2","MN0802",11580,-350,2800,3380,5750,46,73,73.9130434782609,90.4109589041096,316,3,15,7,21,"Homme","STIMHD",3,9
516,"2021-05-11 17:54:55","D14P1","MN0802",11540,-170,2000,3210,6500,42,70,71.4285714285714,90,337,3,15,7,21,"Homme","STIMHD",3,10
517,"2021-05-11 18:05:46","D14P2","MN0802",13470,-450,2300,3120,8500,45,68,75.5555555555556,88.2352941176471,450,3,15,7,21,"Homme","STIMHD",3,11
518,"2021-03-15 18:05:54","D01P1","MP1112",815,-785,150,-50,1500,41,50,9.75609756097561,40,84,3,15,3.5,21,"Homme","STIMHD",3,1
519,"2021-03-16 17:49:09","D02P1","MP1112",3070,-400,750,1220,1500,48,55,22.9166666666667,65.4545454545455,90,3,15,3.5,21,"Homme","STIMHD",3,2
520,"2021-03-16 17:59:40","D02P2","MP1112",5500,-220,450,2520,2750,37,61,27.027027027027,85.2459016393443,143,3,15,3.5,21,"Homme","STIMHD",3,3
521,"2021-03-17 17:58:19","D03P1","MP1112",4445,-735,100,2580,2500,36,66,25,80.3030303030303,131,3,15,3.5,21,"Homme","STIMHD",3,4
522,"2021-03-17 18:09:19","D03P2","MP1112",5200,-820,300,2720,3000,41,64,19.5121951219512,84.375,158,3,15,3.5,21,"Homme","STIMHD",3,5
523,"2021-03-18 17:52:10","D04P1","MP1112",6395,-485,500,2880,3500,42,65,28.5714285714286,86.1538461538462,175,3,15,3.5,21,"Homme","STIMHD",3,6
524,"2021-03-18 18:02:45","D04P2","MP1112",7905,-185,500,3090,4500,38,67,28.9473684210526,91.044776119403,222,3,15,3.5,21,"Homme","STIMHD",3,7
525,"2021-03-19 17:56:12","D05P1","MP1112",6820,-820,350,2540,4750,33,61,30.3030303030303,86.8852459016394,233,3,15,3.5,21,"Homme","STIMHD",3,8
526,"2021-03-19 18:06:39","D05P2","MP1112",8550,-820,900,2970,5500,40,64,32.5,89.0625,272,3,15,3.5,21,"Homme","STIMHD",3,9
527,"2021-03-30 15:52:31","D14P1","MP1112",8345,-985,1000,3330,5000,44,70,31.8181818181818,90,244,3,15,3.5,21,"Homme","STIMHD",3,10
528,"2021-03-30 16:03:09","D14P2","MP1112",8805,-1125,450,3230,6250,35,65,25.7142857142857,92.3076923076923,315,3,15,3.5,21,"Homme","STIMHD",3,11
529,"2019-09-30 12:55:07","D01P1","NB1309",2305,-1615,300,2620,1000,37,65,18.9189189189189,80,55,2,17,2,23,"Homme","SHAM",2,1
530,"2019-10-01 11:47:38","D02P1","NB1309",3830,-590,800,2370,1250,43,62,25.5813953488372,80.6451612903226,81,2,17,2,23,"Homme","SHAM",2,2
531,"2019-10-01 12:03:25","D02P2","NB1309",4680,-900,1150,2680,1750,46,64,34.7826086956522,81.25,115,2,17,2,23,"Homme","SHAM",2,3
532,"2019-10-02 12:41:12","D03P1","NB1309",5995,-435,1450,2480,2500,48,65,45.8333333333333,80,146,2,17,2,23,"Homme","SHAM",2,4
533,"2019-10-02 12:53:22","D03P2","NB1309",7520,-750,2600,2920,2750,47,68,63.8297872340426,85.2941176470588,172,2,17,2,23,"Homme","SHAM",2,5
534,"2019-10-03 12:20:59","D04P1","NB1309",8350,-450,1550,3250,4000,34,71,67.6470588235294,90.1408450704225,218,2,17,2,23,"Homme","SHAM",2,6
535,"2019-10-03 12:34:19","D04P2","NB1309",9270,-750,2050,3220,4750,44,68,65.9090909090909,89.7058823529412,245,2,17,2,23,"Homme","SHAM",2,7
536,"2019-10-04 12:45:19","D05P1","NB1309",10090,-600,2900,3290,4500,47,67,72.3404255319149,92.5373134328358,234,2,17,2,23,"Homme","SHAM",2,8
537,"2019-10-04 12:57:19","D05P2","NB1309",9940,-950,2400,3490,5000,38,69,81.5789473684211,94.2028985507246,259,2,17,2,23,"Homme","SHAM",2,9
538,"2019-10-15 11:56:48","D14P1","NB1309",10460,-1000,1550,2910,7000,41,64,65.8536585365854,85.9375,357,2,17,2,23,"Homme","SHAM",2,10
539,"2019-10-15 12:12:26","D14P2","NB1309",13270,-1050,2800,3020,8500,47,68,78.7234042553192,85.2941176470588,462,2,17,2,23,"Homme","SHAM",2,11
540,"2021-04-12 08:21:17","D01P1","NF0306",3780,-1260,1350,1690,2000,45,59,42.2222222222222,69.4915254237288,132,3,17,10,23,"Homme","STIMHD",3,1
541,"2021-04-13 07:55:42","D02P1","NF0306",6455,-1385,950,2640,4250,38,62,39.4736842105263,85.4838709677419,247,3,17,10,23,"Homme","STIMHD",3,2
542,"2021-04-13 08:06:15","D02P2","NF0306",9370,-1370,1350,2390,7000,39,62,48.7179487179487,80.6451612903226,364,3,17,10,23,"Homme","STIMHD",3,3
543,"2021-04-14 07:53:31","D03P1","NF0306",10450,-1550,1450,3050,7500,43,66,48.8372093023256,89.3939393939394,378,3,17,10,23,"Homme","STIMHD",3,4
544,"2021-04-14 08:03:59","D03P2","NF0306",9755,-1085,900,2940,7000,39,64,41.025641025641,89.0625,378,3,17,10,23,"Homme","STIMHD",3,5
545,"2021-04-15 07:57:16","D04P1","NF0306",10960,-1250,1700,3010,7500,36,64,63.8888888888889,89.0625,401,3,17,10,23,"Homme","STIMHD",3,6
546,"2021-04-15 08:07:43","D04P2","NF0306",13950,-650,1550,3300,9750,43,66,55.8139534883721,93.9393939393939,546,3,17,10,23,"Homme","STIMHD",3,7
547,"2021-04-16 08:18:02","D05P1","NF0306",14230,-1000,1850,3130,10250,43,68,65.1162790697674,88.2352941176471,585,3,17,10,23,"Homme","STIMHD",3,8
548,"2021-04-16 08:28:50","D05P2","NF0306",15730,-700,1500,3430,11500,40,68,62.5,94.1176470588235,603,3,17,10,23,"Homme","STIMHD",3,9
549,"2021-04-27 08:41:26","D14P1","NF0306",12940,-1000,1350,2590,10000,39,63,56.4102564102564,82.5396825396825,526,3,17,10,23,"Homme","STIMHD",3,10
550,"2021-04-27 08:52:23","D14P2","NF0306",14690,-1800,1750,2990,11750,42,65,64.2857142857143,87.6923076923077,626,3,17,10,23,"Homme","STIMHD",3,11
562,"2019-09-30 19:23:03","D01P1","RC1907",2105,-1525,1250,380,2000,43,51,41.8604651162791,49.0196078431373,114,2,14,4,23,"Homme","SHAM",2,1
563,"2019-10-01 19:26:02","D02P1","RC1907",4050,-1970,1350,1920,2750,40,58,47.5,72.4137931034483,151,2,14,4,23,"Homme","SHAM",2,2
564,"2019-10-01 19:39:54","D02P2","RC1907",6580,-1390,1650,2570,3750,42,63,52.3809523809524,80.9523809523809,192,2,14,4,23,"Homme","SHAM",2,3
565,"2019-10-02 17:42:41","D03P1","RC1907",8725,-1455,2500,2680,5000,42,66,80.9523809523809,81.8181818181818,278,2,14,4,23,"Homme","SHAM",2,4
566,"2019-10-02 17:53:01","D03P2","RC1907",8950,-1050,1450,3050,5500,42,70,61.9047619047619,82.8571428571429,305,2,14,4,23,"Homme","SHAM",2,5
567,"2019-10-03 19:07:36","D04P1","RC1907",9030,-1240,1000,3020,6250,42,69,45.2380952380952,86.9565217391304,324,2,14,4,23,"Homme","SHAM",2,6
568,"2019-10-03 19:25:29","D04P2","RC1907",10015,-1235,2250,2750,6250,43,66,69.7674418604651,86.3636363636364,322,2,14,4,23,"Homme","SHAM",2,7
569,"2019-10-04 16:09:41","D05P1","RC1907",10885,-555,1950,3490,6000,38,68,68.4210526315789,95.5882352941177,314,2,14,4,23,"Homme","SHAM",2,8
570,"2019-10-04 16:21:07","D05P2","RC1907",10760,-820,2250,3080,6250,42,67,69.0476190476191,88.0597014925373,315,2,14,4,23,"Homme","SHAM",2,9
571,"2019-10-15 19:09:03","D14P1","RC1907",10195,-785,550,3180,7250,38,69,36.8421052631579,86.9565217391304,372,2,14,4,23,"Homme","SHAM",2,10
572,"2019-10-15 19:19:53","D14P2","RC1907",12290,-720,1750,3260,8000,43,67,60.4651162790698,94.0298507462687,406,2,14,4,23,"Homme","SHAM",2,11
573,"2021-03-15 14:05:38","D01P1","SA2706",-610,-1930,-500,70,1750,36,51,22.2222222222222,39.2156862745098,117,3,17,5,23,"Femme","STIMHD",3,1
574,"2021-03-16 13:47:05","D02P1","SA2706",2210,-1580,-50,1340,2500,43,51,25.5813953488372,70.5882352941177,144,3,17,5,23,"Femme","STIMHD",3,2
575,"2021-03-16 13:58:18","D02P2","SA2706",5745,-785,1700,1580,3250,46,56,63.0434782608696,71.4285714285714,181,3,17,5,23,"Femme","STIMHD",3,3
576,"2021-03-17 13:42:55","D03P1","SA2706",4030,-1000,1150,880,3000,42,56,59.5238095238095,55.3571428571429,168,3,17,5,23,"Femme","STIMHD",3,4
577,"2021-03-17 13:53:50","D03P2","SA2706",6420,-900,1700,2370,3250,44,62,68.1818181818182,82.258064516129,181,3,17,5,23,"Femme","STIMHD",3,5
578,"2021-03-18 13:49:07","D04P1","SA2706",6370,-400,900,1870,4000,39,60,38.4615384615385,73.3333333333333,217,3,17,5,23,"Femme","STIMHD",3,6
579,"2021-03-18 13:59:52","D04P2","SA2706",8325,-685,1100,2410,5500,47,64,38.2978723404255,82.8125,298,3,17,5,23,"Femme","STIMHD",3,7
580,"2021-03-19 13:44:37","D05P1","SA2706",10580,-1100,2200,2980,6500,42,69,73.8095238095238,84.0579710144928,323,3,17,5,23,"Femme","STIMHD",3,8
581,"2021-03-19 13:55:23","D05P2","SA2706",11625,-785,2850,2810,6750,49,68,73.469387755102,83.8235294117647,352,3,17,5,23,"Femme","STIMHD",3,9
582,"2021-03-30 12:36:24","D14P1","SA2706",11450,-1200,3000,2150,7500,50,65,76,73.8461538461538,391,3,17,5,23,"Femme","STIMHD",3,10
583,"2021-03-30 12:47:31","D14P2","SA2706",15990,-700,2250,2940,11500,39,66,87.1794871794872,86.3636363636364,606,3,17,5,23,"Femme","STIMHD",3,11
595,"2018-06-04 16:03:26","D01P1","SF2107",-1955,-3035,100,-20,1000,35,52,5.71428571428571,36.5384615384615,60,2,14,7,19,"Homme","SHAM",2,1
596,"2018-06-05 15:31:29","D02P1","SF2107",1985,-825,800,510,1500,47,54,23.4042553191489,50,82,2,14,7,19,"Homme","SHAM",2,2
597,"2018-06-05 15:31:29","D02P2","SF2107",1230,-1560,300,990,1500,46,55,10.8695652173913,58.1818181818182,90,2,14,7,19,"Homme","SHAM",2,3
598,"2018-06-06 15:28:09","D03P1","SF2107",2920,-430,400,950,2000,39,51,17.9487179487179,64.7058823529412,118,2,14,7,19,"Homme","SHAM",2,4
599,"2018-06-06 15:28:09","D03P2","SF2107",3155,-1105,750,1260,2250,46,55,23.9130434782609,65.4545454545455,129,2,14,7,19,"Homme","SHAM",2,5
600,"2018-06-07 15:31:11","D04P1","SF2107",3815,-705,700,1320,2500,36,53,27.7777777777778,67.9245283018868,129,2,14,7,19,"Homme","SHAM",2,6
601,"2018-06-07 15:31:11","D04P2","SF2107",3585,-1665,850,1650,2750,47,57,23.4042553191489,64.9122807017544,158,2,14,7,19,"Homme","SHAM",2,7
602,"2018-06-08 15:32:00","D05P1","SF2107",5640,-190,1400,2180,2250,40,58,42.5,84.4827586206897,118,2,14,7,19,"Homme","SHAM",2,8
603,"2018-06-08 15:32:00","D05P2","SF2107",4920,-740,550,2360,2750,33,60,24.2424242424242,80,149,2,14,7,19,"Homme","SHAM",2,9
604,"2018-06-19 15:25:54","D14P1","SF2107",2450,-1880,500,2080,1750,39,61,23.0769230769231,77.0491803278689,103,2,14,7,19,"Homme","SHAM",2,10
605,"2018-06-19 15:25:54","D14P2","SF2107",1005,-2615,450,920,2250,35,59,22.8571428571429,50.8474576271186,116,2,14,7,19,"Homme","SHAM",2,11
628,"2021-03-29 12:12:24","D01P1","SR1210",3555,-1075,2200,430,2000,44,54,63.6363636363636,48.1481481481481,114,3,16,2,21,"Homme","STIMHD",3,1
629,"2021-03-30 11:50:41","D02P1","SR1210",4800,-1160,1850,1360,2750,39,55,69.2307692307692,63.6363636363636,169,3,16,2,21,"Homme","STIMHD",3,2
630,"2021-03-30 12:01:17","D02P2","SR1210",6565,-715,1750,780,4750,39,52,64.1025641025641,59.6153846153846,267,3,16,2,21,"Homme","STIMHD",3,3
631,"2021-03-31 11:47:55","D03P1","SR1210",9655,-1065,2950,3020,4750,50,64,76,92.1875,288,3,16,2,21,"Homme","STIMHD",3,4
632,"2021-03-31 11:58:50","D03P2","SR1210",9645,-775,2150,3020,5250,39,63,84.6153846153846,92.0634920634921,289,3,16,2,21,"Homme","STIMHD",3,5
633,"2021-04-01 11:48:09","D04P1","SR1210",11810,-770,2800,3280,6500,53,70,73.5849056603774,90,360,3,16,2,21,"Homme","STIMHD",3,6
634,"2021-04-01 11:59:06","D04P2","SR1210",10320,-420,3050,2440,5250,45,64,86.6666666666667,82.8125,314,3,16,2,21,"Homme","STIMHD",3,7
635,"2021-04-02 11:36:54","D05P1","SR1210",10020,-770,1900,2890,6000,43,63,79.0697674418605,90.4761904761905,325,3,16,2,21,"Homme","STIMHD",3,8
636,"2021-04-02 11:47:48","D05P2","SR1210",10825,-705,1850,2930,6750,40,63,85,90.4761904761905,367,3,16,2,21,"Homme","STIMHD",3,9
637,"2021-04-13 11:23:42","D14P1","SR1210",13840,-650,2450,3290,8750,39,71,92.3076923076923,90.1408450704225,471,3,16,2,21,"Homme","STIMHD",3,10
638,"2021-04-13 11:34:45","D14P2","SR1210",16890,-720,2700,3410,11500,46,69,86.9565217391304,92.7536231884058,613,3,16,2,21,"Homme","STIMHD",3,11
639,"2021-03-08 11:29:28","D01P1","SV2801",5410,-1230,2150,2490,2000,45,64,60,82.8125,111,3,16,7,22,"Homme","STIMHD",3,1
640,"2021-03-09 12:09:07","D02P1","SV2801",5595,-1405,1700,3050,2250,33,73,66.6666666666667,82.1917808219178,135,3,16,7,22,"Homme","STIMHD",3,2
641,"2021-03-09 12:19:35","D02P2","SV2801",7920,-1020,2250,3440,3250,47,76,63.8297872340426,86.8421052631579,172,3,16,7,22,"Homme","STIMHD",3,3
642,"2021-03-10 11:48:04","D03P1","SV2801",8495,-735,2200,3030,4000,49,68,59.1836734693878,89.7058823529412,218,3,16,7,22,"Homme","STIMHD",3,4
643,"2021-03-10 11:58:30","D03P2","SV2801",9890,-1000,2250,2890,5750,45,70,64.4444444444444,82.8571428571429,301,3,16,7,22,"Homme","STIMHD",3,5
644,"2021-03-11 11:38:51","D04P1","SV2801",12310,-950,1750,3510,8000,40,76,75,88.1578947368421,428,3,16,7,22,"Homme","STIMHD",3,6
645,"2021-03-11 11:49:15","D04P2","SV2801",11265,-1285,950,3350,8250,33,71,75.7575757575758,90.1408450704225,439,3,16,7,22,"Homme","STIMHD",3,7
646,"2021-03-12 12:05:50","D05P1","SV2801",12855,-735,750,3590,9250,33,73,72.7272727272727,93.1506849315068,461,3,16,7,22,"Homme","STIMHD",3,8
647,"2021-03-12 12:16:15","D05P2","SV2801",18625,-1085,2300,3410,14000,50,70,80,90,734,3,16,7,22,"Homme","STIMHD",3,9
648,"2021-03-23 11:47:38","D14P1","SV2801",18220,-650,1900,3470,13500,40,69,77.5,94.2028985507246,667,3,16,7,22,"Homme","STIMHD",3,10
649,"2021-03-23 11:58:00","D14P2","SV2801",19000,-950,1750,3450,14750,36,70,88.8888888888889,92.8571428571429,747,3,16,7,22,"Homme","STIMHD",3,11
661,"2019-10-07 16:16:45","D01P1","TB3004",1995,-1215,0,1460,1750,28,59,46.4285714285714,67.7966101694915,103,2,16,4.5,22,"Homme","SHAM",2,1
662,"2019-10-08 16:49:10","D02P1","TB3004",4955,-755,900,2810,2000,42,66,52.3809523809524,86.3636363636364,137,2,16,4.5,22,"Homme","SHAM",2,2
663,"2019-10-08 17:01:08","D02P2","TB3004",5040,-150,1550,2140,1500,49,64,59.1836734693878,78.125,99,2,16,4.5,22,"Homme","SHAM",2,3
664,"2019-10-09 16:16:59","D03P1","TB3004",7150,-300,2050,3150,2250,46,69,60.8695652173913,89.8550724637681,149,2,16,4.5,22,"Homme","SHAM",2,4
665,"2019-10-09 16:28:24","D03P2","TB3004",7535,-185,2000,2970,2750,43,68,62.7906976744186,86.7647058823529,180,2,16,4.5,22,"Homme","SHAM",2,5
666,"2019-10-10 16:46:01","D04P1","TB3004",7240,-100,1250,3340,2750,37,72,56.7567567567568,91.6666666666667,161,2,16,4.5,22,"Homme","SHAM",2,6
667,"2019-10-10 17:02:43","D04P2","TB3004",7435,-185,1050,3070,3500,43,70,44.1860465116279,88.5714285714286,216,2,16,4.5,22,"Homme","SHAM",2,7
668,"2019-10-11 14:39:02","D05P1","TB3004",5960,-350,350,2460,3500,42,67,35.7142857142857,80.5970149253731,207,2,16,4.5,22,"Homme","SHAM",2,8
669,"2019-10-11 14:50:43","D05P2","TB3004",9560,-400,250,3210,6500,41,68,34.1463414634146,92.6470588235294,370,2,16,4.5,22,"Homme","SHAM",2,9
670,"2019-10-21 17:05:05","D14P1","TB3004",10800,-300,1950,3150,6000,46,70,63.0434782608696,90,329,2,16,4.5,22,"Homme","SHAM",2,10
671,"2019-10-21 17:17:02","D14P2","TB3004",11870,-450,1650,3420,7250,49,70,48.9795918367347,94.2857142857143,401,2,16,4.5,22,"Homme","SHAM",2,11
672,"2020-02-10 18:26:13","D01P1","TH0605",4475,-1155,1150,1730,2750,39,63,46.1538461538462,66.6666666666667,167,2,15,6,20,"Homme","SHAM",2,1
673,"2020-02-11 18:00:47","D02P1","TH0605",7395,-1235,900,3230,4500,51,67,33.3333333333333,91.044776119403,220,2,15,6,20,"Homme","SHAM",2,2
674,"2020-02-11 18:16:53","D02P2","TH0605",8090,-1070,1050,3110,5000,31,68,51.6129032258064,88.2352941176471,251,2,15,6,20,"Homme","SHAM",2,3
675,"2020-02-12 18:09:21","D03P1","TH0605",6185,-2355,750,3040,4750,38,70,34.2105263157895,81.4285714285714,238,2,15,6,20,"Homme","SHAM",2,4
676,"2020-02-12 18:19:48","D03P2","TH0605",8670,-1820,1900,3340,5250,47,68,51.063829787234,91.1764705882353,268,2,15,6,20,"Homme","SHAM",2,5
677,"2020-02-13 18:11:09","D04P1","TH0605",11495,-1615,1400,3210,8500,37,69,56.7567567567568,86.9565217391304,416,2,15,6,20,"Homme","SHAM",2,6
678,"2020-02-13 18:21:45","D04P2","TH0605",13180,-1800,1750,3480,9750,44,68,56.8181818181818,95.5882352941177,469,2,15,6,20,"Homme","SHAM",2,7
679,"2020-02-14 18:09:54","D05P1","TH0605",14140,-1800,1950,2990,11000,38,70,73.6842105263158,81.4285714285714,536,2,15,6,20,"Homme","SHAM",2,8
680,"2020-02-14 18:20:27","D05P2","TH0605",17375,-2815,2700,3240,14250,46,71,82.6086956521739,87.3239436619718,708,2,15,6,20,"Homme","SHAM",2,9
681,"2020-02-25 18:09:47","D14P1","TH0605",16650,-1620,2000,3520,12750,41,73,73.1707317073171,90.4109589041096,636,2,15,6,20,"Homme","SHAM",2,10
682,"2020-02-25 18:20:18","D14P2","TH0605",18625,-1205,2200,3130,14500,44,71,79.5454545454545,85.9154929577465,736,2,15,6,20,"Homme","SHAM",2,11
683,"2019-10-07 18:36:30","D01P1","TS2305",-350,-1100,200,-1450,2000,47,45,12.7659574468085,8.88888888888889,120,2,16,3.5,22,"Homme","SHAM",2,1
684,"2019-10-08 18:05:25","D02P1","TS2305",4490,-510,750,1750,2500,46,56,26.0869565217391,76.7857142857143,134,2,16,3.5,22,"Homme","SHAM",2,2
685,"2019-10-08 18:16:30","D02P2","TS2305",4565,-925,600,2140,2750,38,63,26.3157894736842,74.6031746031746,145,2,16,3.5,22,"Homme","SHAM",2,3
686,"2019-10-09 17:56:52","D03P1","TS2305",4390,-1210,600,1500,3500,42,56,26.1904761904762,67.8571428571429,189,2,16,3.5,22,"Homme","SHAM",2,4
687,"2019-10-09 18:12:03","D03P2","TS2305",6020,-1070,1300,1540,4250,37,57,48.6486486486486,70.1754385964912,233,2,16,3.5,22,"Homme","SHAM",2,5
